segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[ɖ|ʂ|ʈ|ʐ] [n|w|ɖ|ʂ|ʈ|ʐ]	+back,-ant +back,-syll	0.0008	15376	49076	96444	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [f|s|x|z|ɕ|ʂ|ʐ|ʑ]	-ant +cont,-son	0.0008	32162	134714	153721	0.0
[c|d|n|t|ɖ|ɟ|ɲ|ʈ] [c|ɕ|ɟ|ʑ]	+cor,-cont -back,-son	0.0008	20216	169303	48328	0.0
[ʈ] [f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ]	+back,-strid,-voice +cons,+cont	0.0008	10854	10854	217317	0.0
[c|s|t|ɕ|ʂ|ʈ] [c|ɕ|ɟ|ʑ]	+cor,-voice -back,-son	0.0008	21254	187513	48328	0.0
[s|t] [b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+ant,-voice +cons	0.0008	50474	103166	496574	0.0
[c|k|p|t|ʈ] [c|ɕ]	-cont,-voice -back,-voice	0.0008	18065	152638	43037	0.0
[d|s|t|z] [d|l|n|r|s|t|z|ɲ]	+ant,-son +ant	0.0008	43243	140838	267471	0.0
[d|s|t|z] [b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+ant,-son -son	0.0008	49528	140838	350952	0.0
[b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [c|ɕ|ʂ|ʈ]	-syll -ant,-voice	0.0008	49215	578701	84347	0.0
[c|t|ʈ] [s|t]	-strid,-voice +ant,-voice	0.0008	20887	85286	103166	0.0
[b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [j|ɕ|ʑ]	-syll +cont,-back	0.0008	43448	578701	65790	0.0
[d|n|t|ɲ] [l|r|s|z]	+ant,-cont +ant,+cont	0.0008	29752	138329	129142	0.0
[c|ʈ] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-ant,-strid,-voice -syll	0.0008	28615	28615	578701	0.0
[c|ɕ|ʂ|ʈ] [f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ]	-ant,-voice +cont	0.0008	35318	84347	299444	0.0
[c|ɟ] [c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-back,-strid +cor	0.0008	19848	19848	402185	0.0
[d|t] [d|l|n|r|s|t|z|ɲ]	+ant,-strid +ant	0.0008	31500	75292	267471	0.0
[d|t] [d|s|t|z]	+ant,-strid +ant,-son	0.0008	22825	75292	140838	0.0
[c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [c|ɕ|ɟ|ʑ]	+cor,-son -back,-son	0.0008	23770	238242	48328	0.0
[c|ɕ|ɟ|ʑ] [c|s|t|ɕ|ʂ|ʈ]	-back,-son +cor,-voice	0.0008	21062	48328	187513	0.0
[s|t] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+ant,-voice -syll	0.0008	53990	103166	578701	0.0
[s|t] [f|s|x|ɕ|ʂ]	+ant,-voice +cont,-voice	0.0008	24977	103166	123972	0.0
[c] [c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-back,-strid,-voice +cons,+cor	0.0008	17761	17761	364875	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [j|l|r|s|z|ɕ|ʂ|ʐ|ʑ]	-ant +cont,+cor	0.0008	39074	134714	232882	0.0
[c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [c|f|k|p|s|t|x|ɕ|ʂ|ʈ]	-ant,-son -voice	0.0008	36196	97404	276610	0.0
[s|t] [s|ɕ|ʂ]	+ant,-voice +strid,-voice	0.0008	22638	103166	102227	0.0
[c|ɕ|ʂ|ʈ] [c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-ant,-voice +cons,+cor	0.0008	38628	84347	364875	0.0
[c|k|p|t|ʈ] [s|z]	-cont,-voice +ant,+strid	0.0008	21996	152638	65546	0.0
[d|s|t|z] [l|r|s|z]	+ant,-son +ant,+cont	0.0008	29585	140838	129142	0.0
[b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [j|ɕ|ʑ]	+cons +cont,-back	0.0008	39622	496574	65790	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+cor -ant	0.0008	51023	402185	134714	0.0
[c|d|t|ɖ|ɟ|ʈ] [c|j|ɕ|ɟ|ʑ]	-strid -ant,-back	0.0008	20884	106266	85638	0.0
[c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-ant,-son -syll	0.0008	51930	97404	578701	0.0
[c|s|t|ɕ|ʂ|ʈ] [s|t]	+cor,-voice +ant,-voice	0.0008	30401	187513	103166	0.0
[ɖ|ʈ] [j|l|r|s|z|ɕ|ʂ|ʐ|ʑ]	+back,-strid +cont,+cor	0.0008	11126	11126	232882	0.0
[c|ʈ] [n|ɖ|ʂ|ʈ|ʐ]	-ant,-strid,-voice +back,+cor	0.0008	10854	28615	86430	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [j|ɕ|ʂ|ʐ|ʑ]	+cor +cont,-ant	0.0008	44548	402185	103740	0.0
[s|t] [l|r|s|z]	+ant,-voice +ant,+cont	0.0008	25138	103166	129142	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [ɕ]	-voice +strid,-back,-voice	0.0008	18189	276610	25276	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-ant +cor	0.0008	50607	134714	402185	0.0
[t] [f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ]	+ant,-strid,-voice +cont	0.0008	28316	56671	299444	0.0
[t] [c|s|t|ɕ|ʂ|ʈ]	+ant,-strid,-voice +cor,-voice	0.0008	22375	56671	187513	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [l|r|s|z]	-son +ant,+cont	0.0008	46207	350952	129142	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [c|s|t|ɕ|ʂ|ʈ]	-ant +cor,-voice	0.0008	34388	134714	187513	0.0
[f|p] [ɖ|ʂ|ʈ|ʐ]	+lab,-voice +back,-ant	0.0008	10350	46646	49076	0.0
[c|ɕ|ɟ|ʑ] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	-back,-son +cor,-son	0.0008	23208	48328	238242	0.0
[ɖ|ʈ] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+back,-strid +cor,-son	0.0008	11126	11126	238242	0.0
[ʈ] [j|l|r|s|z|ɕ|ʂ|ʐ|ʑ]	+back,-strid,-voice +cont,+cor	0.0008	10854	10854	232882	0.0
[b|c|d|g|k|p|t|ɖ|ɟ|ʈ] [d|l|n|r|s|t|z|ɲ]	-cont,-son +ant	0.0008	49561	197231	267471	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [ɕ|ʂ|ʐ|ʑ]	+cons,+cor +strid,-ant	0.0008	33575	364875	66430	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [ɕ]	-cont +strid,-back,-voice	0.0008	18088	279257	25276	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [ɕ|ʂ]	+cons,+cor +strid,-ant,-voice	0.0008	30677	364875	55732	0.0
[c|ɖ|ɟ|ʈ] [n|ɖ|ʂ|ʈ|ʐ]	-ant,-strid +back,+cor	0.0008	11126	30974	86430	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [j|ɕ|ʑ]	-voice +cont,-back	0.0007	29005	276610	65790	0.0
[b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [c|j|ɕ|ɟ|ʑ]	-syll -ant,-back	0.0007	47775	578701	85638	0.0
[s|t] [d|l|n|r|s|t|z|ɲ]	+ant,-voice +ant	0.0007	35639	103166	267471	0.0
[c|ɕ|ʂ|ʈ] [ʂ]	-ant,-voice +back,+strid,-voice	0.0007	10872	84347	30456	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [ʂ|ʐ]	-son +back,+strid	0.0007	24751	350952	37950	0.0
[c|t|ʈ] [ʂ|ʐ]	-strid,-voice +back,+strid	0.0007	12196	85286	37950	0.0
[c|d|t|ɖ|ɟ|ʈ] [ʂ]	-strid +back,+strid,-voice	0.0007	12193	106266	30456	0.0
[d|l|n|r|s|t|z|ɲ] [d|s|t|z]	+ant +ant,-son	0.0007	41596	267471	140838	0.0
[c|ɟ|ɲ] [l|r|s|z|ɕ|ʂ|ʐ|ʑ]	-back,-cont +cons,+cont,+cor	0.0007	20213	45531	195572	0.0
[d|l|n|r|s|t|z|ɲ] [b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+ant -son	0.0007	65626	267471	350952	0.0
[c|ɕ|ɟ|ʑ] [l|r|s|z|ɕ|ʂ|ʐ|ʑ]	-back,-son +cons,+cont,+cor	0.0007	20772	48328	195572	0.0
[c|k|p|t|ʈ] [ɖ|ʂ|ʈ|ʐ]	-cont,-voice +back,-ant	0.0007	18488	152638	49076	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [ɖ|ʂ|ʈ|ʐ]	-voice +back,-ant	0.0007	24878	276610	49076	0.0
[ʈ] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+back,-strid,-voice +cor,-son	0.0007	10854	10854	238242	0.0
[d|n|t|ɲ] [s|t]	+ant,-cont +ant,-voice	0.0007	25470	138329	103166	0.0
[n|ɖ|ʂ|ʈ|ʐ] [ʂ]	+back,+cor +back,+strid,-voice	0.0007	10938	86430	30456	0.0
[b|f|m|p] [ʂ]	+cons,+lab +back,+strid,-voice	0.0007	10342	77372	30456	0.0
[t] [c|f|k|p|s|t|x|ɕ|ʂ|ʈ]	+ant,-strid,-voice -voice	0.0007	26622	56671	276610	0.0
[b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [c|j|ɕ|ɟ|ʑ]	+cons -ant,-back	0.0007	43762	496574	85638	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+cons,+cor -ant,-son	0.0007	39988	364875	97404	0.0
[c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [c|ɕ]	+cor,-son -back,-voice	0.0007	21473	238242	43037	0.0
[c|d|n|t|ɖ|ɟ|ɲ|ʈ] [c|ɕ]	+cor,-cont -back,-voice	0.0007	18096	169303	43037	0.0
[d|l|n|r|s|t|z|ɲ] [s]	+ant +ant,+strid,-voice	0.0007	23640	267471	46495	0.0
[t] [d|l|n|r|s|t|z|ɲ]	+ant,-strid,-voice +ant	0.0007	26085	56671	267471	0.0
[b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [j|l|m|n|r|v|w|ɲ]	-syll +son,-syll	0.0007	76875	578701	227749	0.0
[ɖ|ɟ] [d|z|ɖ|ɟ|ʐ|ʑ]	+voice,-ant,-strid +cor,+voice	0.0007	2315	2359	50729	0.0
[c|ɕ] [f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ]	-back,-voice +cont	0.0007	23973	43037	299444	0.0
[d|l|n|r|s|t|z|ɲ] [c|f|k|p|s|t|x|ɕ|ʂ|ʈ]	+ant -voice	0.0007	57440	267471	276610	0.0
[c|t|ʈ] [c|j|ɕ|ɟ|ʑ]	-strid,-voice -ant,-back	0.0007	18042	85286	85638	0.0
[b|f|p] [ʂ|ʈ]	+lab,-son +back,-voice	0.0007	10361	58383	41310	0.0
[d|l|n|r|s|t|z|ɲ] [d|l|n|r|s|t|z|ɲ]	+ant +ant	0.0007	56422	267471	267471	0.0
[b|c|d|g|k|p|t|ɖ|ɟ|ʈ] [s|z]	-cont,-son +ant,+strid	0.0007	23960	197231	65546	0.0
[c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	-ant,-son -son	0.0007	38917	97404	350952	0.0
[n|w|ɖ|ʂ|ʈ|ʐ] [ʂ]	+back,-syll +back,+strid,-voice	0.0007	11406	96444	30456	0.0
[c|k|p|t|ʈ] [c|ɕ|ɟ|ʑ]	-cont,-voice -back,-son	0.0007	18070	152638	48328	0.0
[n|ɖ|ʈ] [ɕ|ʂ]	+back,-cont +strid,-ant,-voice	0.0007	10925	48480	55732	0.0
[c] [c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-back,-strid,-voice +cor	0.0007	17761	17761	402185	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [c|j|ɕ|ɟ|ʑ]	-voice -ant,-back	0.0007	32332	276610	85638	0.0
[c|ɕ|ʂ|ʈ] [b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	-ant,-voice -son	0.0007	36140	84347	350952	0.0
[c|ɕ|ɟ|ɲ|ʑ] [j|l|r|s|z|ɕ|ʂ|ʐ|ʑ]	+cons,-back +cont,+cor	0.0007	27548	74011	232882	0.0
[f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+cons,+cont -syll	0.0007	74238	217317	578701	0.0
[c|ɕ|ʂ|ʈ] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-ant,-voice -syll	0.0007	46226	84347	578701	0.0
[b|c|d|g|k|p|t|ɖ|ɟ|ʈ] [c|ɕ|ɟ|ʑ]	-cont,-son -back,-son	0.0007	20427	197231	48328	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [ʂ|ʈ]	-son +back,-voice	0.0007	25165	350952	41310	0.0
[c|ɕ|ɟ|ɲ|ʑ] [s|ɕ|ʂ]	+cons,-back +strid,-voice	0.0007	18174	74011	102227	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [j|ɕ|ʑ]	-cont +cont,-back	0.0007	28300	279257	65790	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [c|ɕ|ʂ|ʈ]	+cons,+cor -ant,-voice	0.0007	36618	364875	84347	0.0
[ɖ|ʂ|ʈ|ʐ] [ɕ|ʂ]	+back,-ant +strid,-ant,-voice	0.0007	10878	49076	55732	0.0
[c|k|p|t|ʈ] [j|ɕ|ʑ]	-cont,-voice +cont,-back	0.0007	20833	152638	65790	0.0
[c|ɕ|ɟ|ʑ] [f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ]	-back,-son +cons,+cont	0.0007	21301	48328	217317	0.0
[ɟ] [c|ɕ|ɟ|ʑ]	+voice,-back,-strid -back,-son	0.0007	2087	2087	48328	0.0
[ʂ|ʈ] [ɕ|ʂ|ʐ|ʑ]	+back,-voice +strid,-ant	0.0007	10880	41310	66430	0.0
[b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [j|l|n|r|ɲ]	-syll +cor,+son	0.0007	63970	578701	163943	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	-ant +cor,-son	0.0007	37191	134714	238242	0.0
[c|ɕ] [c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-back,-voice +cor	0.0007	27308	43037	402185	0.0
[c|ɕ] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	-back,-voice +cor,-son	0.0007	21011	43037	238242	0.0
[ʂ|ʈ] [c|ɕ|ʂ|ʈ]	+back,-voice -ant,-voice	0.0007	12245	41310	84347	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [j|l|m|n|r|v|w|ɲ]	-son +son,-syll	0.0007	58519	350952	227749	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [d|l|n|r|s|t|z|ɲ]	-cont +ant	0.0007	56567	279257	267471	0.0
[c|ɕ|ʂ|ʈ] [ʂ|ʈ]	-ant,-voice +back,-voice	0.0007	12208	84347	41310	0.0
[b|c|d|g|k|p|t|ɖ|ɟ|ʈ] [ʂ|ʈ]	-cont,-son +back,-voice	0.0007	18652	197231	41310	0.0
[c|ʈ] [n|w|ɖ|ʂ|ʈ|ʐ]	-ant,-strid,-voice +back,-syll	0.0007	10854	28615	96444	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [n|w|ɖ|ʂ|ʈ|ʐ]	-son +back,-syll	0.0007	38006	350952	96444	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [ɕ|ʂ|ʐ|ʑ]	+cor +strid,-ant	0.0007	33739	402185	66430	0.0
[d|s|t|z] [c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+ant,-son +cor	0.0007	49104	140838	402185	0.0
[c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [c|ɕ|ɟ|ɲ|ʑ]	+cor,-son +cons,-back	0.0007	27387	238242	74011	0.0
[n|ɖ|ʂ|ʈ|ʐ] [ʂ|ʈ]	+back,+cor +back,-voice	0.0007	12323	86430	41310	0.0
[c|ɖ|ɟ|ʈ] [ʑ]	-ant,-strid +strid,+voice,-back	0.0007	2054	30974	3204	0.0
[b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [j|l|m|n|r|v|w|ɲ]	+cons +son,-syll	0.0007	69249	496574	227749	0.0
[c|t|ʈ] [ʂ|ʈ]	-strid,-voice +back,-voice	0.0007	12202	85286	41310	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [ɕ|ʂ]	+cor +strid,-ant,-voice	0.0007	30770	402185	55732	0.0
[c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-ant,-son +cons	0.0007	45199	97404	496574	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [s|t]	-voice +ant,-voice	0.0007	34698	276610	103166	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [d|l|n|r|s|t|z|ɲ]	-voice +ant	0.0007	55817	276610	267471	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [ɕ|ʑ]	-voice +strid,-back	0.0007	18194	276610	28480	0.0
[c|ɕ|ɟ|ɲ|ʑ] [s|z|ɕ|ʂ|ʐ|ʑ]	+cons,-back +strid	0.0007	20230	74011	131976	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [s]	-cont +ant,+strid,-voice	0.0007	23317	279257	46495	0.0
[f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+cont -syll	0.0007	85173	299444	578701	0.0
[f|p] [ɕ|ʂ]	+lab,-voice +strid,-ant,-voice	0.0007	10409	46646	55732	0.0
[c|ɖ|ɟ|ʈ] [n|w|ɖ|ʂ|ʈ|ʐ]	-ant,-strid +back,-syll	0.0007	11126	30974	96444	0.0
[c|ɟ|ɲ] [f|l|r|s|x|z|ɕ|ʂ|ʐ|ʑ]	-back,-cont +cons,+cont	0.0007	20213	45531	217317	0.0
[c|d|j|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+cor -ant,-son	0.0007	40214	402185	97404	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [ɖ|ʂ|ʈ|ʐ]	-son +back,-ant	0.0007	26661	350952	49076	0.0
[n|w|ɖ|ʂ|ʈ|ʐ] [ʂ|ʈ]	+back,-syll +back,-voice	0.0007	12822	96444	41310	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [ɕ|ʑ]	-son +strid,-back	0.0007	20301	350952	28480	0.0
[c|ɕ] [l|r|s|z|ɕ|ʂ|ʐ|ʑ]	-back,-voice +cons,+cont,+cor	0.0007	18626	43037	195572	0.0
[d|n|t|ɲ] [d|s|t|z]	+ant,-cont +ant,-son	0.0007	28276	138329	140838	0.0
[b|f|m|p] [j|ɕ|ʂ|ʐ|ʑ]	+cons,+lab +cont,-ant	0.0007	18148	77372	103740	0.0
[d|s|t|z] [c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+ant,-son +cons,+cor	0.0007	45860	140838	364875	0.0
[d|t] [c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+ant,-strid +cons,+cor	0.0007	33521	75292	364875	0.0
[b|c|d|g|k|p|t|ɖ|ɟ|ʈ] [ɖ|ʂ|ʈ|ʐ]	-cont,-son +back,-ant	0.0007	19882	197231	49076	0.0
[c|ɕ|ʂ|ʈ] [b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-ant,-voice +cons	0.0007	41325	84347	496574	0.0
[c|f|k|p|s|t|x|ɕ|ʂ|ʈ] [s]	-voice +ant,+strid,-voice	0.0007	22887	276610	46495	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [w|ʂ|ʐ]	-cont +back,+cont	0.0007	23338	279257	47964	0.0
[b|c|d|f|g|k|p|s|t|x|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [j|l|n|r|ɲ]	-son +cor,+son	0.0007	48280	350952	163943	0.0
[f] [ʂ|ʐ]	+cont,+lab,-voice +back,+strid	0.0007	4810	15058	37950	0.0
[c|d|n|t|ɖ|ɟ|ɲ|ʈ] [l|r|s|z]	+cor,-cont +ant,+cont	0.0007	29752	169303	129142	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [l|r|s|z|ɕ|ʂ|ʐ|ʑ]	-ant +cons,+cont,+cor	0.0007	32654	134714	195572	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [d|l|n|r|s|t|z|ɲ]	+cons,+cor +ant	0.0007	62840	364875	267471	0.0
[s|t] [c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ]	+ant,-voice +cor,-son	0.0007	31488	103166	238242	0.0
[b|f|p] [ɖ|ʂ|ʈ|ʐ]	+lab,-son +back,-ant	0.0007	10739	58383	49076	0.0
[b|c|d|g|k|m|n|p|t|ɖ|ɟ|ɲ|ʈ] [ʂ]	-cont +back,+strid,-voice	0.0007	18486	279257	30456	0.0
[c|ɟ] [ɟ|ʑ]	-back,-strid +voice,-back	0.0007	2054	19848	5291	0.0
[d|t] [b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+ant,-strid +cons	0.0007	38750	75292	496574	0.0
[b|c|d|g|k|p|t|ɖ|ɟ|ʈ] [c|j|ɕ|ɟ|ʑ]	-cont,-son -ant,-back	0.0007	26017	197231	85638	0.0
[c|d|s|t|z|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [s]	+cor,-son +ant,+strid,-voice	0.0007	21068	238242	46495	0.0
[c|d|t|ɖ|ɟ|ʈ] [s|t]	-strid +ant,-voice	0.0006	20954	106266	103166	0.0
[f|s|x|z|ɕ|ʂ|ʐ|ʑ] [b|c|d|f|g|j|k|l|m|n|p|r|s|t|v|w|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	+cont,-son -syll	0.0006	59668	153721	578701	0.0
[c|d|l|n|r|s|t|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ] [j|ɕ|ʑ]	+cons,+cor +cont,-back	0.0006	30976	364875	65790	0.0
[c|ɟ] [b|c|d|f|g|k|l|m|n|p|r|s|t|x|z|ɕ|ɖ|ɟ|ɲ|ʂ|ʈ|ʐ|ʑ]	-back,-strid +cons	0.0006	19848	19848	496574	0.0
[c|j|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [f|j|l|r|s|v|w|x|z|ɕ|ʂ|ʐ|ʑ]	-ant +cont	0.0006	40125	134714	299444	0.0
[c|ɕ|ɖ|ɟ|ʂ|ʈ|ʐ|ʑ] [ʂ]	-ant,-son +back,+strid,-voice	0.0006	10878	97404	30456	0.0
[b|f|m|p|v|w] [j|ɕ|ʂ|ʐ|ʑ]	+lab +cont,-ant	0.0006	22480	122189	103740	0.0
