segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[d|s'|t|t'] [s|ʃ]	+anterior,-continuant,-lateral +strident,-cg,-voice	0.0007	119	647	277	0.0
[c|d|s'|t|t'|ɟ] [s|ʃ]	-continuant,-lateral +strident,-cg,-voice	0.0007	119	647	277	0.0
[d|s|t|z|ɮ] [s|z|ɬ'|ʃ|ʒ]	+anterior,-cg,-sonorant +continuant,+strident	0.0007	206	962	559	0.0
[c|t|t'|x] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-sonorant,-strident,-voice -nasal,-syll	0.0007	247	346	2235	0.0
[d|t|t'] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-lateral,-strident -nasal,-syll	0.0007	327	607	2235	0.0
[c|d|t|t'|ɟ] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-lateral,-strident -nasal,-syll	0.0007	327	607	2235	0.0
[s|s'|t|t'|ɬ'] [c|d|n|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,-sonorant,-voice +cons,+coronal	0.0007	262	544	1603	0.0
[c|t|t'|x] [k'|s'|t'|ɬ'|ʃ'|ʔ]	-sonorant,-strident,-voice +cg	0.0007	120	346	529	0.0
[t|t'] [s|z|ʃ|ʒ]	+anterior,-lateral,-strident,-voice +strident,-cg	0.0007	119	339	531	0.0
[c|t|t'] [s|z|ʃ|ʒ]	-lateral,-strident,-voice +strident,-cg	0.0007	119	339	531	0.0
[d|t|z] [h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ]	+anterior,-cg,-lateral +continuant,-syll	0.0007	234	681	1023	0.0
[c|d|t|z|ɟ] [h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ]	-cg,-lateral +continuant,-syll	0.0007	234	681	1023	0.0
[c|k|p|t] [s]	-cg,-continuant,-voice +anterior,+strident,-cg,-voice	0.0007	62	357	137	0.0
[b|c|d|g|k|k'|m|n|p|s'|t|t'|ɟ|ʃ'] [s|s'|ɬ']	-continuant +anterior,+strident,-voice	0.0007	130	1049	205	0.0
[s|s'|t|t'|ɬ|ɬ'] [c|d|j|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,-voice +coronal,-nasal	0.0007	268	598	1529	0.0
[c|k|p|s|t|x|ʃ] [c|d|n|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	-cg,-sonorant,-voice +cons,+coronal	0.0007	284	641	1603	0.0
[c|d|j|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [s'|ɬ'|ʃ']	+coronal,-nasal +cg,+strident	0.0007	120	1529	120	0.0
[c|k|p|t] [ɬ']	-cg,-continuant,-voice +cg,+lateral	0.0007	28	357	28	0.0
[c|s|s'|t|t'|ɬ|ɬ'|ʃ|ʃ'] [ʃ|ʃ']	+coronal,-voice +strident,-anterior,-voice	0.0007	109	790	192	0.0
[t] [h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ]	+anterior,-cg,-lateral,-strident,-voice +continuant,-syll	0.0007	155	300	1023	0.0
[c|t] [h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ]	-cg,-lateral,-voice +continuant,-syll	0.0007	155	300	1023	0.0
[t|t'] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-lateral,-strident,-voice +cons	0.0007	247	339	2300	0.0
[c|t|t'] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-lateral,-strident,-voice +cons	0.0007	247	339	2300	0.0
[t|ɬ] [k'|s'|t'|ɬ'|ʃ'|ʔ]	+anterior,-cg,-strident,-voice +cg	0.0007	121	354	529	0.0
[c|t|ɬ] [k'|s'|t'|ɬ'|ʃ'|ʔ]	+coronal,-cg,-strident,-voice +cg	0.0007	121	354	529	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [c|s|s'|t|t'|ɬ|ɬ'|ʃ|ʃ']	+coronal,-cg,-sonorant +coronal,-voice	0.0007	277	1243	790	0.0
[d|s|s'|t|t'|z|ɬ'|ɮ] [c|d|s|s'|t|t'|z|ɟ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,-sonorant +coronal,-sonorant	0.0007	342	1069	1402	0.0
[c|k|k'|p|s|s'|t|t'|x|ɬ|ɬ'|ʃ|ʃ'] [s|ɬ'|ʃ]	-voice +continuant,+strident,-voice	0.0007	147	908	305	0.0
[c|d|n|s'|t|t'|ɟ|ʃ'] [j|s|z|ɬ|ɬ'|ɮ|ʃ|ʒ]	+coronal,-continuant +continuant,+coronal	0.0007	234	846	830	0.0
[d|n|s'|t|t'] [ʃ|ʃ']	+anterior,-continuant +strident,-anterior,-voice	0.0007	109	794	192	0.0
[b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [s|s'|z|ɬ'|ʃ|ʃ'|ʒ]	-sonorant +strident	0.0007	300	1777	651	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [c|d|j|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	-continuant,-sonorant +coronal,-nasal	0.0007	326	896	1529	0.0
[c|k|k'|p|s|s'|t|t'|x|ɬ|ɬ'|ʃ|ʃ'] [s'|t'|ʃ']	-voice +cg,+coronal,-continuant	0.0007	96	908	131	0.0
[t] [c|k|p|s|t|x|ɬ|ʃ]	+anterior,-cg,-lateral,-strident,-voice -cg,-voice	0.0007	127	300	695	0.0
[c|t] [c|k|p|s|t|x|ɬ|ʃ]	-cg,-lateral,-voice -cg,-voice	0.0007	127	300	695	0.0
[t] [ʃ]	+anterior,-cg,-lateral,-strident,-voice +continuant,-anterior,-voice	0.0007	57	300	140	0.0
[t] [c|ʃ]	+anterior,-cg,-lateral,-strident,-voice -anterior,-cg,-voice	0.0007	57	300	140	0.0
[c|t] [ʃ]	-cg,-lateral,-voice +continuant,-anterior,-voice	0.0007	57	300	140	0.0
[c|t] [c|ʃ]	-cg,-lateral,-voice -anterior,-cg,-voice	0.0007	57	300	140	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [s|x|ɬ'|ʃ]	-continuant,-sonorant +continuant,-sonorant,-voice	0.0007	147	896	312	0.0
[s'|t|t'] [c|j|ɟ|ʃ|ʃ'|ʒ]	+anterior,-lateral,-voice -anterior	0.0007	109	379	406	0.0
[c|s'|t|t'] [c|j|ɟ|ʃ|ʃ'|ʒ]	-lateral,-voice -anterior	0.0007	109	379	406	0.0
[d|s|s'|t|t'|z|ɬ'|ɮ] [s|s'|ɬ']	+anterior,-sonorant +anterior,+strident,-voice	0.0007	130	1069	205	0.0
[d|t|z] [c|j|ɟ|ʃ|ʃ'|ʒ]	+anterior,-cg,-lateral -anterior	0.0007	146	681	406	0.0
[c|d|t|z|ɟ] [c|j|ɟ|ʃ|ʃ'|ʒ]	-cg,-lateral -anterior	0.0007	146	681	406	0.0
[c|k|p|t] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-cg,-continuant,-voice -nasal,-syll	0.0007	248	357	2235	0.0
[c|t|t'|x] [s|z|ʃ|ʒ]	-sonorant,-strident,-voice +strident,-cg	0.0007	119	346	531	0.0
[d|s'|t|t'] [s|x|ʃ]	+anterior,-continuant,-lateral +continuant,-cg,-sonorant,-voice	0.0007	119	647	284	0.0
[c|d|s'|t|t'|ɟ] [s|x|ʃ]	-continuant,-lateral +continuant,-cg,-sonorant,-voice	0.0007	119	647	284	0.0
[t|t'|ɬ] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-strident,-voice +cons,-nasal	0.0007	255	393	2147	0.0
[d|s'|t|t'] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-continuant,-lateral +cons,-nasal	0.0007	327	647	2147	0.0
[c|d|s'|t|t'|ɟ] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-continuant,-lateral +cons,-nasal	0.0007	327	647	2147	0.0
[s'|t|t'] [s|z|ɬ']	+anterior,-lateral,-voice +anterior,+continuant,+strident	0.0007	90	379	278	0.0
[c|s'|t|t'] [s|z|ɬ']	-lateral,-voice +anterior,+continuant,+strident	0.0007	90	379	278	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [c|d|s|s'|t|t'|z|ɟ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+coronal,-cg,-sonorant +coronal,-sonorant	0.0007	366	1243	1402	0.0
[d|s'|t|t'|z] [s|z|ʃ|ʒ]	+anterior,-lateral +strident,-cg	0.0007	176	760	531	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɮ|ʃ|ʒ] [s'|ɬ'|ʃ']	-cg,-sonorant +cg,+strident	0.0007	120	1564	120	0.0
[c|t|t'|x] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-sonorant,-strident,-voice +cons	0.0007	247	346	2300	0.0
[d|t] [s|z|ɬ']	+anterior,-cg,-continuant +anterior,+continuant,+strident	0.0007	110	568	278	0.0
[c|d|t|ɟ] [s|z|ɬ']	-cg,-lateral,-strident +anterior,+continuant,+strident	0.0007	110	568	278	0.0
[d|s'|t|t'|z] [s|z|ɬ|ɮ|ʃ|ʒ]	+anterior,-lateral +continuant,+coronal,-cg	0.0007	206	760	729	0.0
[d|t|t'] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-lateral,-strident +cons	0.0007	327	607	2300	0.0
[c|d|t|t'|ɟ] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-lateral,-strident +cons	0.0007	327	607	2300	0.0
[c|k|p|s|t|x|ʃ] [s|ɬ']	-cg,-sonorant,-voice +anterior,+continuant,+strident,-voice	0.0007	90	641	165	0.0
[s|s'|t|t'|ɬ|ɬ'] [s'|t'|ɬ']	+anterior,-voice +anterior,+cg	0.0007	70	598	107	0.0
[c|d|s'|t|t'|ɟ|ʃ'] [h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ]	+coronal,-continuant,-sonorant +continuant,-syll	0.0007	234	699	1023	0.0
[s|t] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-cg,-sonorant,-voice +cons,-nasal	0.0007	268	437	2147	0.0
[c|t|x] [h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ]	-cg,-sonorant,-strident,-voice +continuant,-syll	0.0007	155	307	1023	0.0
[d|s'|t|t'|z] [s|z|ɮ|ʃ|ʒ]	+anterior,-lateral +continuant,+coronal,-cg,-sonorant	0.0007	198	760	675	0.0
[s'|t|t'] [j|s|z|ɬ|ɬ'|ɮ|ʃ|ʒ]	+anterior,-lateral,-voice +continuant,+coronal	0.0007	155	379	830	0.0
[c|s'|t|t'] [j|s|z|ɬ|ɬ'|ɮ|ʃ|ʒ]	-lateral,-voice +continuant,+coronal	0.0007	155	379	830	0.0
[c|d|n|s'|t|t'|ɟ|ʃ'] [s'|t'|ʃ']	+coronal,-continuant +cg,+coronal,-continuant	0.0007	92	846	131	0.0
[d|t|z] [ʃ']	+anterior,-cg,-lateral +cg,-anterior	0.0007	52	681	52	0.0
[d|t|z] [c|ɟ|ʃ']	+anterior,-cg,-lateral -anterior,-continuant	0.0007	52	681	52	0.0
[d|t|z] [c|ʃ']	+anterior,-cg,-lateral -anterior,-continuant,-voice	0.0007	52	681	52	0.0
[c|d|t|z|ɟ] [ʃ']	-cg,-lateral +cg,-anterior	0.0007	52	681	52	0.0
[c|d|t|z|ɟ] [c|ɟ|ʃ']	-cg,-lateral -anterior,-continuant	0.0007	52	681	52	0.0
[c|d|t|z|ɟ] [c|ʃ']	-cg,-lateral -anterior,-continuant,-voice	0.0007	52	681	52	0.0
[d|s'|t|t'|z] [h|s|x|z|ɣ|ɬ'|ɮ|ʃ|ʒ]	+anterior,-lateral +continuant,-sonorant	0.0007	226	760	881	0.0
[c|k|p|t] [k'|s'|t'|ɬ'|ʃ'|ʔ]	-cg,-continuant,-voice +cg	0.0007	120	357	529	0.0
[d|s|s'|t|t'|z|ɬ'|ɮ] [c|d|j|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,-sonorant +coronal,-nasal	0.0007	353	1069	1529	0.0
[c|k|p|s|t|x|ɬ|ʃ] [k'|s'|t'|ʃ']	-cg,-voice +cg,-continuant	0.0007	99	695	185	0.0
[d|t] [s'|t'|ɬ']	+anterior,-cg,-continuant +anterior,+cg	0.0007	68	568	107	0.0
[c|d|t|ɟ] [s'|t'|ɬ']	-cg,-lateral,-strident +anterior,+cg	0.0007	68	568	107	0.0
[c|s|t|ʃ] [s|s'|t|t'|ɬ|ɬ']	+coronal,-cg,-sonorant,-voice +anterior,-voice	0.0007	162	577	598	0.0
[c|k|p|s|t|x|ʃ] [s|ɬ|ʃ]	-cg,-sonorant,-voice +continuant,+coronal,-cg,-voice	0.0007	127	641	331	0.0
[c|s|s'|t|t'|ɬ'|ʃ|ʃ'] [s|x|ʃ]	+coronal,-sonorant,-voice +continuant,-cg,-sonorant,-voice	0.0007	126	736	284	0.0
[b|c|d|g|k|p|t|ɟ] [h|j|s|w|x|z|ɣ|ɬ|ɬ'|ɮ|ʃ|ʒ]	-cg,-continuant +continuant,-syll	0.0007	235	711	1023	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [s'|ɬ']	-continuant,-sonorant +anterior,+cg,+strident	0.0007	68	896	68	0.0
[d|s'|t|t'] [s|ɬ']	+anterior,-continuant,-lateral +anterior,+continuant,+strident,-voice	0.0007	90	647	165	0.0
[c|d|s'|t|t'|ɟ] [s|ɬ']	-continuant,-lateral +anterior,+continuant,+strident,-voice	0.0007	90	647	165	0.0
[d|t|t'] [h|s|x|z|ɣ|ɮ|ʃ|ʒ]	+anterior,-lateral,-strident +continuant,-cg,-sonorant	0.0007	198	607	853	0.0
[c|d|t|t'|ɟ] [h|s|x|z|ɣ|ɮ|ʃ|ʒ]	-lateral,-strident +continuant,-cg,-sonorant	0.0007	198	607	853	0.0
[t|t'] [s|ɬ]	+anterior,-lateral,-strident,-voice +anterior,+continuant,-cg,-voice	0.0007	70	339	191	0.0
[c|t|t'] [s|ɬ]	-lateral,-strident,-voice +anterior,+continuant,-cg,-voice	0.0007	70	339	191	0.0
[c|d|n|s'|t|t'|ɟ|ʃ'] [ʃ|ʃ'|ʒ]	+coronal,-continuant +strident,-anterior	0.0007	146	846	333	0.0
[c|t|x] [c|k|p|s|t|x|ɬ|ʃ]	-cg,-sonorant,-strident,-voice -cg,-voice	0.0007	127	307	695	0.0
[c|t|x] [ʃ]	-cg,-sonorant,-strident,-voice +continuant,-anterior,-voice	0.0007	57	307	140	0.0
[c|t|x] [c|ʃ]	-cg,-sonorant,-strident,-voice -anterior,-cg,-voice	0.0007	57	307	140	0.0
[c|s|t|ʃ] [s|s'|t|t'|ɬ']	+coronal,-cg,-sonorant,-voice +anterior,-sonorant,-voice	0.0007	154	577	544	0.0
[c|k|p|s|t|x|ɬ|ʃ] [c|d|n|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	-cg,-voice +cons,+coronal	0.0007	290	695	1603	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [k'|s'|t'|ɬ'|ʃ']	-continuant,-sonorant +cg,-voice	0.0007	120	896	213	0.0
[d|t|t'] [k'|s'|t'|ʃ']	+anterior,-lateral,-strident +cg,-continuant	0.0007	92	607	185	0.0
[c|d|t|t'|ɟ] [k'|s'|t'|ʃ']	-lateral,-strident +cg,-continuant	0.0007	92	607	185	0.0
[t|ɬ] [s|z|ʃ|ʒ]	+anterior,-cg,-strident,-voice +strident,-cg	0.0007	119	354	531	0.0
[c|t|ɬ] [s|z|ʃ|ʒ]	+coronal,-cg,-strident,-voice +strident,-cg	0.0007	119	354	531	0.0
[d|s'|t|t'] [s|ɬ|ʃ]	+anterior,-continuant,-lateral +continuant,+coronal,-cg,-voice	0.0007	127	647	331	0.0
[c|d|s'|t|t'|ɟ] [s|ɬ|ʃ]	-continuant,-lateral +continuant,+coronal,-cg,-voice	0.0007	127	647	331	0.0
[b|c|d|g|k|k'|m|n|p|s'|t|t'|ɟ|ʃ'] [c|s|s'|t|t'|ɬ'|ʃ|ʃ']	-continuant +coronal,-sonorant,-voice	0.0007	241	1049	736	0.0
[c|k|k'|p|s'|t|t'|ʃ'] [c|d|s|s'|t|t'|z|ɟ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	-continuant,-voice +coronal,-sonorant	0.0007	239	542	1402	0.0
[c|d|s'|t|t'|ɟ|ʃ'] [c|j|ɟ|ʃ|ʃ'|ʒ]	+coronal,-continuant,-sonorant -anterior	0.0007	146	699	406	0.0
[d|t|z] [s|ʃ]	+anterior,-cg,-lateral +strident,-cg,-voice	0.0007	119	681	277	0.0
[c|d|t|z|ɟ] [s|ʃ]	-cg,-lateral +strident,-cg,-voice	0.0007	119	681	277	0.0
[d|s|t|z|ɮ] [k'|s'|t'|ɬ'|ʃ']	+anterior,-cg,-sonorant +cg,-voice	0.0007	124	962	213	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [c|k|k'|p|s|s'|t|t'|x|ɬ|ɬ'|ʃ|ʃ']	-continuant,-sonorant -voice	0.0007	247	896	908	0.0
[s'|t|t'] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-lateral,-voice +cons,-nasal	0.0007	247	379	2147	0.0
[c|s'|t|t'] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-lateral,-voice +cons,-nasal	0.0007	247	379	2147	0.0
[d|s|t|z|ɮ] [s|x|ɬ'|ʃ]	+anterior,-cg,-sonorant +continuant,-sonorant,-voice	0.0007	150	962	312	0.0
[s|s'|t|t'|ɬ|ɬ'] [c|d|n|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,-voice +cons,+coronal	0.0007	268	598	1603	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ']	+coronal,-cg,-sonorant -sonorant,-voice	0.0007	282	1243	854	0.0
[c|k|k'|p|s|s'|t|t'|x|ɬ|ɬ'|ʃ|ʃ'] [s'|ɬ']	-voice +anterior,+cg,+strident	0.0007	68	908	68	0.0
[d|s'|t|t'|z] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+anterior,-lateral -sonorant	0.0007	318	760	1777	0.0
[c|d|n|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ] [s'|ɬ'|ʃ']	+cons,+coronal +cg,+strident	0.0007	120	1603	120	0.0
[c|k|p|s|t|x|ʃ] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	-cg,-sonorant,-voice -sonorant	0.0007	292	641	1777	0.0
[c|k|p|s|t|x|ɬ|ʃ] [ʃ']	-cg,-voice +cg,-anterior	0.0007	52	695	52	0.0
[c|k|p|s|t|x|ɬ|ʃ] [c|ɟ|ʃ']	-cg,-voice -anterior,-continuant	0.0007	52	695	52	0.0
[c|k|p|s|t|x|ɬ|ʃ] [c|ʃ']	-cg,-voice -anterior,-continuant,-voice	0.0007	52	695	52	0.0
[b|c|d|g|k|k'|m|n|p|s'|t|t'|ɟ|ʃ'] [c|s|s'|t|t'|ɬ|ɬ'|ʃ|ʃ']	-continuant +coronal,-voice	0.0007	249	1049	790	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [c|d|j|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+coronal,-cg,-sonorant +coronal,-nasal	0.0007	377	1243	1529	0.0
[c|k|p|t] [s|z|ʃ|ʒ]	-cg,-continuant,-voice +strident,-cg	0.0007	119	357	531	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [c|k|k'|p|s|s'|t|t'|x|ɬ'|ʃ|ʃ']	-continuant,-sonorant -sonorant,-voice	0.0007	239	896	854	0.0
[c|s'|t|t'|ʃ'] [b|c|d|g|h|k|k'|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+coronal,-continuant,-voice -sonorant	0.0007	239	431	1777	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [c|k|k'|p|s|s'|t|t'|x|ɬ|ɬ'|ʃ|ʃ']	+coronal,-cg,-sonorant -voice	0.0007	290	1243	908	0.0
[t|t'|ɬ] [c|j|ɟ|ʃ|ʃ'|ʒ]	+anterior,-strident,-voice -anterior	0.0007	109	393	406	0.0
[c|d|s'|t|t'|ɟ|ʃ'] [ʃ']	+coronal,-continuant,-sonorant +cg,-anterior	0.0007	52	699	52	0.0
[c|d|s'|t|t'|ɟ|ʃ'] [c|ɟ|ʃ']	+coronal,-continuant,-sonorant -anterior,-continuant	0.0007	52	699	52	0.0
[c|d|s'|t|t'|ɟ|ʃ'] [c|ʃ']	+coronal,-continuant,-sonorant -anterior,-continuant,-voice	0.0007	52	699	52	0.0
[c|k|p|t] [b|c|d|g|h|k|k'|m|n|p|s|s'|t|t'|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-cg,-continuant,-voice +cons	0.0007	247	357	2300	0.0
[b|c|d|g|h|k|p|s|t|x|z|ɟ|ɣ|ɬ|ɮ|ʃ|ʒ] [s'|ɬ'|ʃ']	-cg +cg,+strident	0.0007	120	1618	120	0.0
[c|t|t'|x] [s|ɬ]	-sonorant,-strident,-voice +anterior,+continuant,-cg,-voice	0.0007	70	346	191	0.0
[t|t'|ɬ] [s|z|ɬ']	+anterior,-strident,-voice +anterior,+continuant,+strident	0.0007	90	393	278	0.0
[t|ɬ] [c|s|t|ʃ]	+anterior,-cg,-strident,-voice +coronal,-cg,-sonorant,-voice	0.0007	123	354	577	0.0
[c|t|ɬ] [c|s|t|ʃ]	+coronal,-cg,-strident,-voice +coronal,-cg,-sonorant,-voice	0.0007	123	354	577	0.0
[s'|t|t'] [s]	+anterior,-lateral,-voice +anterior,+strident,-cg,-voice	0.0007	62	379	137	0.0
[c|s'|t|t'] [s]	-lateral,-voice +anterior,+strident,-cg,-voice	0.0007	62	379	137	0.0
[t|t'|ɬ] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-strident,-voice -nasal,-syll	0.0007	255	393	2235	0.0
[c|d|s|t|z|ɟ|ɮ|ʃ|ʒ] [s'|ʃ']	+coronal,-cg,-sonorant +strident,-continuant	0.0007	92	1243	92	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [c|d|n|s|s'|t|t'|z|ɟ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	-continuant,-sonorant +cons,+coronal	0.0007	326	896	1603	0.0
[d|s'|t|t'] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	+anterior,-continuant,-lateral -nasal,-syll	0.0007	327	647	2235	0.0
[c|d|s'|t|t'|ɟ] [b|c|d|g|h|j|k|k'|p|s|s'|t|t'|w|x|z|ɟ|ɣ|ɬ|ɬ'|ɮ|ʃ|ʃ'|ʒ|ʔ]	-continuant,-lateral -nasal,-syll	0.0007	327	647	2235	0.0
[c|s'|t|t'|ʃ'] [s|s'|t|t'|ɬ|ɬ']	+coronal,-continuant,-voice +anterior,-voice	0.0007	138	431	598	0.0
[s'|t|t'] [ɬ']	+anterior,-lateral,-voice +cg,+lateral	0.0007	28	379	28	0.0
[c|s'|t|t'] [ɬ']	-lateral,-voice +cg,+lateral	0.0007	28	379	28	0.0
[b|c|d|g|k|p|t|ɟ] [c|j|ɟ|ʃ|ʃ'|ʒ]	-cg,-continuant -anterior	0.0007	146	711	406	0.0
[c|s|s'|t|t'|ɬ'|ʃ|ʃ'] [c|d|s|s'|t|t'|z|ɟ|ɬ'|ɮ|ʃ|ʃ'|ʒ]	+coronal,-sonorant,-voice +coronal,-sonorant	0.0007	276	736	1402	0.0
[c|k|k'|p|s'|t|t'|ʃ'] [s']	-continuant,-voice +cg,+strident,-lateral	0.0007	40	542	40	0.0
[t] [s|z|ɬ|ɮ|ʃ|ʒ]	+anterior,-cg,-lateral,-strident,-voice +continuant,+coronal,-cg	0.0007	127	300	729	0.0
[c|t] [s|z|ɬ|ɮ|ʃ|ʒ]	-cg,-lateral,-voice +continuant,+coronal,-cg	0.0007	127	300	729	0.0
[t|t'|ɬ] [j|s|z|ɬ|ɬ'|ɮ|ʃ|ʒ]	+anterior,-strident,-voice +continuant,+coronal	0.0007	155	393	830	0.0
[d|s|t|z|ɮ] [s|ɬ'|ʃ]	+anterior,-cg,-sonorant +continuant,+strident,-voice	0.0007	147	962	305	0.0
[t] [c|k|p|s|t|x|ʃ]	+anterior,-cg,-lateral,-strident,-voice -cg,-sonorant,-voice	0.0007	119	300	641	0.0
[c|t] [c|k|p|s|t|x|ʃ]	-cg,-lateral,-voice -cg,-sonorant,-voice	0.0007	119	300	641	0.0
[b|c|d|g|k|k'|p|s'|t|t'|ɟ|ʃ'] [j|s|z|ɬ|ɬ'|ɮ|ʃ|ʒ]	-continuant,-sonorant +continuant,+coronal	0.0007	234	896	830	0.0
