segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[f|fʲ|p|pʲ] [lʲ|nʲ|rʲ]	+lab,-voice +ant,+son,-back	0.0001	4596	38100	53562	0.0
[f|s|x|z|ɣ|ʂ|ʐ] [sʲ|tʲ|ɕ]	+back,+cont,-son +cor,-back,-voice	0.0001	7087	88194	55028	0.0
[b|bʲ|d|dʲ|f|fʲ|k|kʲ|l|lʲ|m|mʲ|n|nʲ|p|pʲ|r|rʲ|s|sʲ|t|tʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ] [t]	+cons +back,-strid,-voice	0.0001	17024	476038	58828	0.0
[b|bʲ|f|fʲ|m|mʲ|p|pʲ|v|vʲ] [lʲ|nʲ|rʲ]	+lab +ant,+son,-back	0.0001	7594	104064	53562	0.0
[f|p] [l|n|r]	+back,+lab,-voice +ant,+back,+son	0.0001	5233	30051	88134	0.0
[s|sʲ|ɕ|ʂ] [d|s|t|z]	+strid,-voice +ant,+back,-son	0.0001	10579	79549	136233	0.0
[d|z] [l|lʲ|m|mʲ|n|nʲ|r|rʲ]	+ant,+back,+voice +cons,+son	0.0001	6528	25739	160332	0.0
[d|s|t|z] [j|l|lʲ|n|nʲ|r|rʲ]	+ant,+back,-son +cor,+son	0.0001	15829	136233	178224	0.0
[b|d|f|k|l|m|n|p|r|s|t|x|z|ɡ|ɣ|ʂ|ʐ] [n]	+back,+cons +ant,+back,+nasal	0.0001	11311	332850	37273	0.0
[d|dʲ|s|sʲ|t|tʲ|z|zʲ] [k|kʲ]	+ant,-son +dor,-cont,-voice	0.0001	8316	182753	36708	0.0
[ɡ|ɣ] [l|lʲ|r|rʲ]	+back,+dor,+voice +ant,+cont,+son	0.0001	2882	9182	87905	0.0
[k|ɡ] [l|lʲ|n|nʲ|r|rʲ]	+back,+dor,-cont +ant,+son	0.0001	7642	40058	141696	0.0
[d|t] [l|lʲ|m|mʲ|n|nʲ|r|rʲ]	+back,-strid +cons,+son	0.0001	10796	70687	160332	0.0
[f|fʲ|s|sʲ|x|xʲ|ɕ|ʂ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ]	+cont,-voice +ant,-back	0.0001	9755	92458	100082	0.0
[l|r|s|z|ʂ|ʐ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ]	+back,+cont,+cor +ant,-back	0.0001	11499	128480	100082	0.0
[b|d|m|z|ɡ|ɣ|ʐ] [b|d|f|k|l|m|n|p|r|s|t|v|x|z|ɡ|ɣ|ʂ|ʐ]	+back,+cons,+voice +back,-syll	0.0001	15127	61865	359915	0.0
[b|f|p] [j|lʲ|nʲ|rʲ]	+back,+lab,-son +cor,+son,-back	0.0001	6018	39137	90090	0.0
[f|fʲ|s|sʲ|x|xʲ|ɕ|ʂ] [dʲ|nʲ|tʲ]	+cont,-voice +ant,-back,-cont	0.0001	7306	92458	56233	0.0
[f|fʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [d|s|t|z|ʂ|ʐ]	+cont,-son +back,+cor,-son	0.0001	13166	113872	148306	0.0
[k|kʲ|p|pʲ|t|tʲ] [l|m|n|r|v]	-cont,-voice +back,+son,-syll	0.0001	14471	159896	127602	0.0
[f|k|p|s|t|x|ʂ] [kʲ|xʲ|ɡʲ]	+back,-voice +dor,-back	0.0001	4026	182851	8637	0.0
[b|f|m|p|v] [r]	+back,+lab +back,-lateral	0.0001	5422	78605	36443	0.0
[f|fʲ|j|l|lʲ|r|rʲ|s|sʲ|v|vʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [fʲ|kʲ|pʲ|sʲ|tʲ|xʲ|ɕ]	+cont -back,-voice	0.0001	13950	272843	69503	0.0
[b|bʲ|d|dʲ|z|zʲ|ɡ|ɡʲ|ɣ|ʐ|ʑ] [d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ]	+voice,-son +ant	0.0001	14521	63352	324449	0.0
[f|fʲ|s|sʲ|x|xʲ|ɕ|ʂ] [sʲ|tʲ|ɕ]	+cont,-voice +cor,-back,-voice	0.0001	7224	92458	55028	0.0
[f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|ɕ|ʂ] [lʲ|rʲ]	-voice +ant,+cont,+son,-back	0.0001	9792	252354	37044	0.0
[d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ] [kʲ|pʲ|tʲ]	+ant -back,-cont,-voice	0.0001	12348	324449	45848	0.0
[b|bʲ|d|dʲ|k|kʲ|p|pʲ|t|tʲ|ɡ|ɡʲ] [b|d|f|k|p|s|t|x|z|ɡ|ɣ|ʂ|ʐ]	-cont,-son +back,-son	0.0001	21921	201834	232313	0.0
[d|s|t|z|ʂ|ʐ] [l|m|n|r]	+back,+cor,-son +back,+cons,+son	0.0001	12358	148306	100537	0.0
[d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ] [l|n|r]	+ant +ant,+back,+son	0.0001	17104	324449	88134	0.0
[b|d|z|ɡ|ɣ|ʐ] [l|r]	+back,+voice,-son +ant,+back,+cont,+son	0.0001	5073	49462	50861	0.0
[f|s|x|z|ɣ|ʂ|ʐ] [dʲ|sʲ|tʲ|zʲ|ɕ|ʑ]	+back,+cont,-son +cor,-back,-son	0.0001	7539	88194	63003	0.0
[z|ɣ|ʐ] [b|bʲ|d|dʲ|m|mʲ|ɡ|ɡʲ]	+back,+cont,+voice,-son +voice,-cont	0.0001	3464	19391	60574	0.0
[d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [bʲ|dʲ|kʲ|pʲ|tʲ|ɡʲ]	+cons,+cor -back,-cont,-son	0.0001	14424	353005	57715	0.0
[b|bʲ|d|dʲ|ɡ|ɡʲ] [l|m|n|r]	+voice,-cont,-son +back,+cons,+son	0.0001	6561	41938	100537	0.0
[b|bʲ|f|fʲ|m|mʲ|p|pʲ|v|vʲ] [rʲ]	+lab -back,-lateral	0.0001	4221	104064	16772	0.0
[d|s|t|z|ʂ|ʐ] [j|l|lʲ|r|rʲ|v|vʲ]	+back,+cor,-son +cont,+son	0.0001	15509	148306	158971	0.0
[b|d|k|m|n|p|t|ɡ] [b|bʲ|d|dʲ|k|kʲ|m|mʲ|n|nʲ|p|pʲ|t|tʲ|ɡ|ɡʲ]	+back,-cont -cont	0.0001	23286	193795	274261	0.0
[s|sʲ|z|zʲ] [sʲ|tʲ|ɕ]	+ant,+strid +cor,-back,-voice	0.0001	6372	72351	55028	0.0
[b|d|f|k|l|m|n|p|r|s|t|v|x|z|ɡ|ɣ|ʂ|ʐ] [l|lʲ]	+back,-syll +lateral	0.0001	11283	359915	34690	0.0
[b|d|m|v|z|ɡ|ɣ|ʐ] [j|l|lʲ|r|rʲ|v|vʲ]	+back,+voice +cont,+son	0.0001	12006	88930	158971	0.0
[f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|ɕ|ʂ] [kʲ|xʲ]	-voice +dor,-back,-voice	0.0001	4065	252354	6426	0.0
[b|d|f|k|l|m|n|p|r|s|t|x|z|ɡ|ɣ|ʂ|ʐ] [j|lʲ|rʲ|vʲ]	+back,+cons +cont,+son,-back	0.0001	16572	332850	81045	0.0
[b|bʲ|m|mʲ|p|pʲ] [d|dʲ|j|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ]	+lab,-cont +cor	0.0001	15683	62023	389533	0.0
[b|bʲ|f|fʲ|m|mʲ|p|pʲ] [r]	+cons,+lab +back,-lateral	0.0001	5077	69526	36443	0.0
[b|bʲ|m|mʲ|p|pʲ] [l|n|r]	+lab,-cont +ant,+back,+son	0.0001	7457	62023	88134	0.0
[b|d|k|m|n|p|t|ɡ] [j|lʲ|nʲ|rʲ]	+back,-cont +cor,+son,-back	0.0001	13324	193795	90090	0.0
[f|fʲ|j|l|lʲ|r|rʲ|s|sʲ|v|vʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [kʲ|xʲ]	+cont +dor,-back,-voice	0.0001	4222	272843	6426	0.0
[b|p] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ|ɕ|ʑ]	+back,+lab,-cont,-son +cons,+cor,-back	0.0001	6288	33374	116565	0.0
[b|p] [j|lʲ|mʲ|nʲ|rʲ|vʲ]	+back,+lab,-cont,-son +son,-back,-syll	0.0001	5932	33374	103796	0.0
[d|dʲ|j|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [d|t]	+cor +back,-strid	0.0001	16722	389533	70687	0.0
[s|sʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ]	+strid +ant,-back	0.0001	10123	100907	100082	0.0
[p] [j|lʲ|rʲ]	+back,+lab,-cont,-voice +cont,+cor,+son,-back	0.0001	4258	24288	73572	0.0
[s|t|ʂ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ]	+back,+cor,-voice +ant,-back	0.0001	10904	117112	100082	0.0
[b|bʲ|m|mʲ|p|pʲ] [lʲ|rʲ|sʲ|zʲ|ɕ|ʑ]	+lab,-cont +cons,+cont,+cor,-back	0.0001	6158	62023	60332	0.0
[j|l|lʲ|n|nʲ|r|rʲ] [b|bʲ|d|dʲ|k|kʲ|m|mʲ|n|nʲ|p|pʲ|t|tʲ|ɡ|ɡʲ]	+cor,+son -cont	0.0001	22249	178224	274261	0.0
[b|d|z|ɡ|ɣ|ʐ] [b|d|f|k|l|m|n|p|r|s|t|v|x|z|ɡ|ɣ|ʂ|ʐ]	+back,+voice,-son +back,-syll	0.0001	13427	49462	359915	0.0
[l|lʲ|m|mʲ|n|nʲ|r|rʲ] [b|d|k|m|n|p|t|ɡ]	+cons,+son +back,-cont	0.0001	17737	160332	193795	0.0
[b|p] [f|l|r|s|x|z|ɣ|ʂ|ʐ]	+back,+lab,-cont,-son +back,+cons,+cont	0.0001	6852	33374	139055	0.0
[k|x|ɡ|ɣ] [j|l|lʲ|n|nʲ|r|rʲ]	+back,+dor +cor,+son	0.0001	8994	44870	178224	0.0
[z|ɣ|ʐ] [b|bʲ|d|dʲ|m|mʲ|v|vʲ|z|zʲ|ɡ|ɡʲ|ɣ|ʐ|ʑ]	+back,+cont,+voice,-son +voice	0.0001	4780	19391	116526	0.0
[s|sʲ|t|tʲ] [d|t]	+ant,-voice +back,-strid	0.0001	10321	149044	70687	0.0
[f|fʲ|l|lʲ|r|rʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [d|s|t|z]	+cons,+cont +ant,+back,-son	0.0001	16670	201777	136233	0.0
[f|fʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ|ɕ|ʑ]	+cont,-son +cons,+cor,-back	0.0001	11583	113872	116565	0.0
[b|m|p] [j|lʲ|rʲ]	+back,+lab,-cont +cont,+cor,+son,-back	0.0001	5834	45777	73572	0.0
[b|p] [fʲ|j|lʲ|rʲ|sʲ|vʲ|xʲ|zʲ|ɕ|ʑ]	+back,+lab,-cont,-son +cont,-back	0.0001	5999	33374	106723	0.0
[l|r|s|z|ʂ|ʐ] [dʲ|tʲ]	+back,+cont,+cor -back,-strid	0.0001	7174	128480	39715	0.0
[f|fʲ|l|lʲ|r|rʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [l|lʲ|n|nʲ|r|rʲ]	+cons,+cont +ant,+son	0.0001	16979	201777	141696	0.0
[b|f|m|p] [l|m|n|r|v]	+back,+cons,+lab +back,+son,-syll	0.0001	8141	51540	127602	0.0
[s|t] [sʲ|tʲ]	+ant,+back,-voice +ant,-back,-voice	0.0001	6550	110494	38550	0.0
[d|l|n|r|s|t|z|ʂ|ʐ] [dʲ|nʲ|tʲ]	+back,+cor +ant,-back,-cont	0.0001	11569	236440	56233	0.0
[l|n|r] [b|d|k|m|n|p|t|ɡ]	+ant,+back,+son +back,-cont	0.0001	13110	88134	193795	0.0
[f|fʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [tʲ]	+cont,-son -back,-strid,-voice	0.0001	6218	113872	33763	0.0
[b|bʲ|p|pʲ] [j|lʲ|rʲ]	+lab,-cont,-son +cont,+cor,+son,-back	0.0001	5664	43387	73572	0.0
[k|kʲ|p|pʲ|t|tʲ] [lʲ|rʲ|sʲ|zʲ]	-cont,-voice +ant,+cont,-back	0.0001	8394	159896	43849	0.0
[l|lʲ|r|rʲ|s|sʲ|z|zʲ] [d|s|t|z]	+ant,+cont +ant,+back,-son	0.0001	14808	160256	136233	0.0
[b|bʲ|d|dʲ|z|zʲ|ɡ|ɡʲ|ɣ|ʐ|ʑ] [d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ]	+voice,-son +cons,+cor	0.0001	14987	63352	353005	0.0
[s|sʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [s|t]	+strid +ant,+back,-voice	0.0001	10576	100907	110494	0.0
[j|l|lʲ|r|rʲ|s|sʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [kʲ|ɡʲ]	+cont,+cor +dor,-back,-cont	0.0001	4249	225340	7987	0.0
[b|f|p] [bʲ|dʲ|fʲ|kʲ|lʲ|mʲ|nʲ|pʲ|rʲ|sʲ|tʲ|xʲ|zʲ|ɕ|ɡʲ|ʑ]	+back,+lab,-son +cons,-back	0.0001	7497	39137	143188	0.0
[f|fʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [dʲ|sʲ|tʲ|zʲ]	+cont,-son +ant,-back,-son	0.0001	7287	113872	46520	0.0
[l|m|n|r] [b|d|f|k|l|m|n|p|r|s|t|v|x|z|ɡ|ɣ|ʂ|ʐ]	+back,+cons,+son +back,-syll	0.0001	19044	100537	359915	0.0
[b|d|f|k|p|s|t|x|z|ɡ|ɣ|ʂ|ʐ] [j|lʲ|rʲ]	+back,-son +cont,+cor,+son,-back	0.0001	13088	232313	73572	0.0
[f|s|x|ʂ] [k|x]	+back,+cont,-voice +back,+dor,-voice	0.0001	4958	68803	35688	0.0
[l|m|n|r|v] [b|d|f|k|l|m|n|p|r|s|t|x|z|ɡ|ɣ|ʂ|ʐ]	+back,+son,-syll +back,+cons	0.0001	20613	127602	332850	0.0
[b|d|m|ɡ] [l|r]	+back,+voice,-cont +ant,+back,+cont,+son	0.0001	4648	42474	50861	0.0
[b|bʲ|d|dʲ|f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ] [k|kʲ|ɡ|ɡʲ]	-son +dor,-cont	0.0001	12316	315706	48045	0.0
[b|bʲ|d|dʲ|f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ] [j|lʲ|rʲ|vʲ]	-son +cont,+son,-back	0.0001	15989	315706	81045	0.0
[s|z|ʂ|ʐ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ|ɕ|ʑ]	+back,+strid +cons,+cor,-back	0.0001	9506	77619	116565	0.0
[s|sʲ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ]	+ant,+strid,-voice +ant,-back	0.0001	7509	56453	100082	0.0
[b|bʲ|d|dʲ|m|mʲ|z|zʲ|ɡ|ɡʲ|ɣ|ʐ|ʑ] [l|lʲ|r|rʲ]	+cons,+voice +ant,+cont,+son	0.0001	8476	81988	87905	0.0
[l|r|s|z|ʂ|ʐ] [dʲ|sʲ|tʲ|zʲ]	+back,+cont,+cor +ant,-back,-son	0.0001	7717	128480	46520	0.0
[f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|ɕ|ʂ] [lʲ|nʲ|rʲ]	-voice +ant,+son,-back	0.0001	11604	252354	53562	0.0
[d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ] [n]	+ant +ant,+back,+nasal	0.0001	10974	324449	37273	0.0
[f|l|r|s|x|z|ɣ|ʂ|ʐ] [dʲ|sʲ|tʲ|zʲ]	+back,+cons,+cont +ant,-back,-son	0.0001	8026	139055	46520	0.0
[z|ʐ] [b|bʲ|d|dʲ|m|mʲ|ɡ|ɡʲ]	+back,+strid,+voice +voice,-cont	0.0001	3415	19335	60574	0.0
[j|l|lʲ|r|rʲ|s|sʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [kʲ|xʲ|ɡʲ]	+cont,+cor +dor,-back	0.0001	4399	225340	8637	0.0
[k|kʲ|x|xʲ|ɡ|ɡʲ|ɣ] [l|lʲ|m|mʲ|n|nʲ|r|rʲ]	+dor +cons,+son	0.0001	9235	53507	160332	0.0
[b|d|m|ɡ] [b|bʲ|d|dʲ|f|fʲ|j|k|kʲ|l|lʲ|m|mʲ|n|nʲ|p|pʲ|r|rʲ|s|sʲ|t|tʲ|v|vʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ]	+back,+voice,-cont -syll	0.0001	15198	42474	547104	0.0
[d|n|t] [j|l|lʲ|n|nʲ|r|rʲ]	+ant,+back,-cont +cor,+son	0.0001	13827	107960	178224	0.0
[p] [l|m|n|r]	+back,+lab,-cont,-voice +back,+cons,+son	0.0001	4923	24288	100537	0.0
[s|sʲ|z|zʲ] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ]	+ant,+strid +ant,-back	0.0001	8473	72351	100082	0.0
[l|n|r] [b|d|f|k|l|m|n|p|r|s|t|x|z|ɡ|ɣ|ʂ|ʐ]	+ant,+back,+son +back,+cons	0.0001	17054	88134	332850	0.0
[b|d|m|z|ɡ|ɣ|ʐ] [j|l|lʲ|r|rʲ]	+back,+cons,+voice +cont,+cor,+son	0.0001	8736	61865	124433	0.0
[s|t] [tʲ]	+ant,+back,-voice -back,-strid,-voice	0.0001	6081	110494	33763	0.0
[f|l|r|s|v|x|z|ɣ|ʂ|ʐ] [dʲ|nʲ|tʲ]	+back,+cont +ant,-back,-cont	0.0001	9621	166120	56233	0.0
[z|ʐ] [b|bʲ|d|dʲ|m|mʲ|v|vʲ|z|zʲ|ɡ|ɡʲ|ɣ|ʐ|ʑ]	+back,+strid,+voice +voice	0.0001	4724	19335	116526	0.0
[b|bʲ|d|dʲ|f|fʲ|k|kʲ|l|lʲ|m|mʲ|n|nʲ|p|pʲ|r|rʲ|s|sʲ|t|tʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ] [j|ɕ|ʂ|ʐ|ʑ]	+cons -ant	0.0001	17516	476038	65084	0.0
[k|x|ɡ|ɣ] [j|l|lʲ|r|rʲ|v|vʲ]	+back,+dor +cont,+son	0.0001	8403	44870	158971	0.0
[d|dʲ|s|sʲ|t|tʲ|z|zʲ] [t]	+ant,-son +back,-strid,-voice	0.0001	10316	182753	58828	0.0
[b|bʲ|d|dʲ|f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ] [j|lʲ|nʲ|rʲ]	-son +cor,+son,-back	0.0001	16770	315706	90090	0.0
[s|sʲ|t|tʲ] [d|n|t]	+ant,-voice +ant,+back,-cont	0.0001	12611	149044	107960	0.0
[k|x|ɡ|ɣ] [l|r]	+back,+dor +ant,+back,+cont,+son	0.0001	4749	44870	50861	0.0
[f|fʲ|s|sʲ|x|xʲ|ɕ|ʂ] [k|x]	+cont,-voice +back,+dor,-voice	0.0001	5710	92458	35688	0.0
[d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ] [kʲ]	+ant +dor,-back,-cont,-voice	0.0001	4303	324449	5776	0.0
[b|bʲ|f|fʲ|m|mʲ|p|pʲ|v|vʲ] [lʲ|mʲ|nʲ|rʲ]	+lab +cons,+son,-back	0.0001	7834	104064	59795	0.0
[b|bʲ|f|fʲ|m|mʲ|p|pʲ] [l|n|r]	+cons,+lab +ant,+back,+son	0.0001	7771	69526	88134	0.0
[b|f|m|p] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ|ɕ|ʑ]	+back,+cons,+lab +cons,+cor,-back	0.0001	7694	51540	116565	0.0
[d|dʲ|s|sʲ|t|tʲ|z|zʲ] [kʲ|xʲ|ɡʲ]	+ant,-son +dor,-back	0.0001	3943	182753	8637	0.0
[j|l|lʲ|r|rʲ|s|sʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [l|lʲ|m|mʲ|n|nʲ|r|rʲ]	+cont,+cor +cons,+son	0.0001	18864	225340	160332	0.0
[b|bʲ|m|mʲ|p|pʲ] [fʲ|lʲ|rʲ|sʲ|xʲ|zʲ|ɕ|ʑ]	+lab,-cont +cons,+cont,-back	0.0001	6190	62023	62722	0.0
[b|bʲ|d|dʲ|m|mʲ|v|vʲ|z|zʲ|ɡ|ɡʲ|ɣ|ʐ|ʑ] [l|n|r]	+voice +ant,+back,+son	0.0001	10057	116526	88134	0.0
[f|l|r|s|x|z|ɣ|ʂ|ʐ] [sʲ|tʲ]	+back,+cons,+cont +ant,-back,-voice	0.0001	7265	139055	38550	0.0
[b|d|z|ɡ|ɣ|ʐ] [l|r|v]	+back,+voice,-son +back,+cont,+son	0.0001	6159	49462	77926	0.0
[k|x|ɡ|ɣ] [l|lʲ|r|rʲ|s|sʲ|z|zʲ]	+back,+dor +ant,+cont	0.0001	8411	44870	160256	0.0
[b|f|m|p] [l|r|s|z]	+back,+cons,+lab +ant,+back,+cont	0.0001	7682	51540	116407	0.0
[b|bʲ|d|dʲ|ɡ|ɡʲ] [l|r]	+voice,-cont,-son +ant,+back,+cont,+son	0.0001	4580	41938	50861	0.0
[b|d|m|ɡ] [b|bʲ|d|dʲ|f|fʲ|k|kʲ|l|lʲ|m|mʲ|n|nʲ|p|pʲ|r|rʲ|s|sʲ|t|tʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ]	+back,+voice,-cont +cons	0.0001	14097	42474	476038	0.0
[d|dʲ|j|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [t]	+cor +back,-strid,-voice	0.0001	15003	389533	58828	0.0
[z|zʲ] [b|bʲ|d|dʲ|m|mʲ|v|vʲ|z|zʲ|ɡ|ɡʲ|ɣ|ʐ|ʑ]	+ant,+strid,+voice +voice	0.0001	4265	15898	116526	0.0
[d|s|t|z] [l|m|n|r]	+ant,+back,-son +back,+cons,+son	0.0001	11595	136233	100537	0.0
[s|sʲ|ɕ|ʂ] [sʲ|tʲ|ɕ]	+strid,-voice +cor,-back,-voice	0.0001	6555	79549	55028	0.0
[f|l|r|s|x|z|ɣ|ʂ|ʐ] [dʲ|tʲ]	+back,+cons,+cont -back,-strid	0.0001	7358	139055	39715	0.0
[b|d|m|ɡ] [d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ]	+back,+voice,-cont +ant	0.0001	11623	42474	324449	0.0
[j|l|lʲ|n|nʲ|r|rʲ] [b|bʲ|d|dʲ|f|fʲ|j|k|kʲ|l|lʲ|m|mʲ|n|nʲ|p|pʲ|r|rʲ|s|sʲ|t|tʲ|v|vʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ]	+cor,+son -syll	0.0001	30910	178224	547104	0.0
[f|fʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [dʲ|tʲ]	+cont,-son -back,-strid	0.0001	6656	113872	39715	0.0
[d|dʲ|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [kʲ|pʲ|tʲ]	+cons,+cor -back,-cont,-voice	0.0001	12591	353005	45848	0.0
[f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|ɕ|ʂ] [bʲ|dʲ|kʲ|mʲ|nʲ|pʲ|tʲ|ɡʲ]	-voice -back,-cont	0.0001	14102	252354	80466	0.0
[l|r|s|z|ʂ|ʐ] [sʲ|tʲ]	+back,+cont,+cor +ant,-back,-voice	0.0001	6963	128480	38550	0.0
[b|d|ɡ] [d|dʲ|j|l|lʲ|n|nʲ|r|rʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ]	+back,+voice,-cont,-son +cor	0.0001	10706	30071	389533	0.0
[d|dʲ|s|sʲ|t|tʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [l|m|n|r]	+cor,-son +back,+cons,+son	0.0001	14413	211309	100537	0.0
[d|t] [r|rʲ]	+back,-strid -lateral	0.0001	6064	70687	53215	0.0
[f|fʲ|k|kʲ|p|pʲ|s|sʲ|t|tʲ|x|xʲ|ɕ|ʂ] [lʲ|mʲ|nʲ|rʲ]	-voice +cons,+son,-back	0.0001	12143	252354	59795	0.0
[l|m|n|r|v] [b|d|k|m|n|p|t|ɡ]	+back,+son,-syll +back,-cont	0.0001	15540	127602	193795	0.0
[b|bʲ|p|pʲ] [b|bʲ|d|dʲ|f|fʲ|j|k|kʲ|l|lʲ|m|mʲ|n|nʲ|p|pʲ|r|rʲ|s|sʲ|t|tʲ|v|vʲ|x|xʲ|z|zʲ|ɕ|ɡ|ɡʲ|ɣ|ʂ|ʐ|ʑ]	+lab,-cont,-son -syll	0.0001	15225	43387	547104	0.0
[b|f|m|p] [dʲ|lʲ|nʲ|rʲ|sʲ|tʲ|zʲ]	+back,+cons,+lab +ant,-back	0.0001	7086	51540	100082	0.0
[f|fʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ] [j|l|lʲ|m|mʲ|n|nʲ|r|rʲ|v|vʲ]	+cont,-son +son,-syll	0.0001	16014	113872	231398	0.0
[s|sʲ|ɕ|ʂ] [d|s|t|z|ʂ|ʐ]	+strid,-voice +back,+cor,-son	0.0001	10712	79549	148306	0.0
[d|dʲ|s|sʲ|t|tʲ|z|zʲ] [k|kʲ|x|xʲ]	+ant,-son +dor,-voice	0.0001	8652	182753	42114	0.0
[b|d|ɡ] [f|fʲ|l|lʲ|r|rʲ|s|sʲ|x|xʲ|z|zʲ|ɕ|ɣ|ʂ|ʐ|ʑ]	+back,+voice,-cont,-son +cons,+cont	0.0001	7682	30071	201777	0.0
[l|lʲ|r|rʲ|s|sʲ|z|zʲ|ɕ|ʂ|ʐ|ʑ] [d|s|t|z|ʂ|ʐ]	+cons,+cont,+cor +back,+cor,-son	0.0001	16502	188812	148306	0.0
[b|f|m|p] [j|lʲ|rʲ|sʲ|zʲ|ɕ|ʑ]	+back,+cons,+lab +cont,+cor,-back	0.0001	6967	51540	96860	0.0
