ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
m l	0.0	132	15436	29129	0.0
j oʊ	0.0	37	4601	7748	0.0
z æ	0.0	98	20631	12122	0.0
h ɔɪ	0.0	11	3880	819	0.001
s b	0.0	125	36515	11438	0.0
aɪ g	0.0	44	7988	6495	0.0
eɪ θ	0.0	25	10637	1594	0.0
u ə	0.0	99	4890	55155	0.0
θ l	0.0	41	1594	29129	0.0
l θ	0.0	41	29129	1594	0.0
θ oʊ	0.0	21	1594	7748	0.0
d f	0.0	85	21857	9379	0.0
ɛ ʒ	0.0	44	12843	4332	0.0
d n	0.0	158	21857	32884	0.0
j ɛ	0.0	45	4601	12843	0.0
æ z	0.0	92	12122	20631	0.0
ʊ p	0.0	43	3384	16398	0.0
ɪ æ	0.0	153	58757	12122	0.0
t n	0.0	198	36312	32884	0.0
n p	0.0	133	32884	16398	0.0
ɛ b	0.0	69	12843	11438	0.0
i oʊ	0.0	41	6732	7748	0.0
l g	0.0	78	29129	6495	0.0
ɔ ð	0.0	16	13555	591	0.0
oʊ ə	0.0	116	7748	55155	0.0
ɹ p	0.0	117	27149	16398	0.0
n u	0.0	69	32884	4890	0.0
f θ	0.0	21	9379	1594	0.0
d s	0.0	152	21857	36515	0.0
i ɪ	0.0	107	6732	58757	0.0
ɪ w	0.0	90	58757	4774	0.0
m n	0.0	120	15436	32884	0.0
l w	0.0	62	29129	4774	0.0
f u	0.0	35	9379	4890	0.0
ɹ ʃ	0.0	81	27149	9162	0.0
eɪ ʒ	0.0	34	10637	4332	0.0
l n	0.0	154	29129	32884	0.0
eɪ ɪ	0.0	124	10637	58757	0.0
i ɛ	0.0	45	6732	12843	0.0
k h	0.0	46	23887	3880	0.0
t ɔɪ	0.0	26	36312	819	0.0
θ aɪ	0.0	17	1594	7988	0.0
s g	0.0	73	36515	6495	0.0
ʃ aʊ	0.0	22	9162	2353	0.0
ʃ h	0.0	28	9162	3880	0.0
ʊ b	0.0	29	3384	11438	0.0
oʊ ʒ	0.0	27	7748	4332	0.0
p h	0.0	37	16398	3880	0.0
ʊ c	0.0	14	3384	2730	0.0
p f	0.0	57	16398	9379	0.0
ŋ s	0.0	85	9515	36515	0.0
t p	0.0	111	36312	16398	0.0
m w	0.0	39	15436	4774	0.0
p w	0.0	40	16398	4774	0.0
ɪ ɔ	0.0	127	58757	13555	0.0
ɔ w	0.0	36	13555	4774	0.0
ɪ ʒ	0.0	71	58757	4332	0.0
ɹ g	0.0	59	27149	6495	0.0
g h	0.0	22	6495	3880	0.0
eɪ ə	0.0	105	10637	55155	0.0
m s	0.0	101	15436	36515	0.0
n ɹ	0.0	126	32884	27149	0.0
aɪ w	0.0	26	7988	4774	0.0
ŋ m	0.0	51	9515	15436	0.0
k n	0.0	117	23887	32884	0.0
ɑ h	0.0	17	4332	3880	0.0
z ɔ	0.0	69	20631	13555	0.0
j æ	0.0	30	4601	12122	0.0
ɔ h	0.0	29	13555	3880	0.0
d p	0.0	75	21857	16398	0.0
oʊ ɔ	0.0	40	7748	13555	0.0
ɹ f	0.0	60	27149	9379	0.0
z b	0.0	57	20631	11438	0.0
ŋ f	0.0	35	9515	9379	0.0
ʊ æ	0.0	23	3384	12122	0.0
z aɪ	0.0	46	20631	7988	0.0
aɪ oʊ	0.0	28	7988	7748	0.0
i eɪ	0.0	30	6732	10637	0.0
ʒ w	0.0	16	4332	4774	0.0
t ʊ	0.0	39	36312	3384	0.0
p b	0.0	48	16398	11438	0.0
t k	0.0	102	36312	23887	0.0
i ɔ	0.0	33	6732	13555	0.0
l ʃ	0.0	56	29129	9162	0.0
ʒ h	0.0	14	4332	3880	0.0
s θ	0.0	26	36515	1594	0.0
z oʊ	0.0	43	20631	7748	0.0
d ʃ	0.0	48	21857	9162	0.0
d k	0.0	77	21857	23887	0.0
ŋ ə	0.0	77	9515	55155	0.0
m h	0.0	26	15436	3880	0.0
ʃ p	0.0	41	9162	16398	0.0
f h	0.0	20	9379	3880	0.0
aʊ h	0.0	10	2353	3880	0.002
ŋ d	0.0	47	9515	21857	0.0
ɛ ŋ	0.0	36	12843	9515	0.0
aɪ æ	0.0	32	7988	12122	0.0
ŋ ɹ	0.0	51	9515	27149	0.0
ŋ ɪ	0.0	75	9515	58757	0.0
ɔɪ ɪ	0.0	22	819	58757	0.0
oʊ w	0.0	19	7748	4774	0.0
aɪ ɹ	0.0	46	7988	27149	0.0
s ɔɪ	0.0	17	36515	819	0.0
i ɹ	0.0	42	6732	27149	0.0
f b	0.0	32	9379	11438	0.0
aɪ ɔ	0.0	32	7988	13555	0.0
k f	0.0	46	23887	9379	0.0
z ɑ	0.0	29	20631	4332	0.0
θ n	0.0	22	1594	32884	0.0
w aʊ	0.0	10	4774	2353	0.002
aʊ w	0.0	10	2353	4774	0.002
ð m	0.0	9	591	15436	0.004
θ p	0.0	15	1594	16398	0.0
z w	0.0	29	20631	4774	0.0
s ɹ	0.0	92	36515	27149	0.0
ʒ j	0.0	13	4332	4601	0.0
oʊ æ	0.0	28	7748	12122	0.0
k m	0.0	55	23887	15436	0.0
ŋ w	0.0	19	9515	4774	0.0
ʒ aʊ	0.0	9	4332	2353	0.004
θ b	0.0	12	1594	11438	0.0
oʊ ɛ	0.0	28	7748	12843	0.0
t θ	0.0	21	36312	1594	0.0
u h	0.0	12	4890	3880	0.0
ʊ ɛ	0.0	18	3384	12843	0.0
n n	0.0	89	32884	32884	0.0
ʊ ɪ	0.0	38	3384	58757	0.0
t g	0.0	41	36312	6495	0.0
ɹ z	0.0	63	27149	20631	0.0
ð h	0.0	4	591	3880	0.125
v ð	0.0	5	6212	591	0.062
s ʊ	0.0	29	36515	3384	0.0
f k	0.0	39	9379	23887	0.0
d ɔɪ	0.0	11	21857	819	0.001
l ɹ	0.0	73	29129	27149	0.0
θ aʊ	0.0	5	1594	2353	0.062
p m	0.0	41	16398	15436	0.0
z i	0.0	30	20631	6732	0.0
ɔɪ f	0.0	7	819	9379	0.016
u ɛ	0.0	20	4890	12843	0.0
i j	0.0	14	6732	4601	0.0
p k	0.0	49	16398	23887	0.0
z l	0.0	60	20631	29129	0.0
ɪ ɛ	0.0	67	58757	12843	0.0
g b	0.0	21	6495	11438	0.0
n ŋ	0.0	43	32884	9515	0.0
b t	0.0	49	11438	36312	0.0
k p	0.0	47	23887	16398	0.0
ʃ k	0.0	35	9162	23887	0.0
ʊ f	0.0	13	3384	9379	0.0
f g	0.0	18	9379	6495	0.0
θ ɑ	0.0	6	1594	4332	0.031
t d	0.0	64	36312	21857	0.0
b v	0.0	19	11438	6212	0.0
ɔɪ m	0.0	8	819	15436	0.008
i ʒ	0.0	12	6732	4332	0.0
θ m	0.0	11	1594	15436	0.001
v w	0.0	12	6212	4774	0.0
ɑ w	0.0	10	4332	4774	0.002
ʃ ɔɪ	0.0	6	9162	819	0.031
p d	0.0	41	16398	21857	0.0
p g	0.0	22	16398	6495	0.0
ʃ d	0.0	30	9162	21857	0.0
s s	0.0	77	36515	36515	0.0
i æ	0.0	19	6732	12122	0.0
d g	0.0	25	21857	6495	0.0
ʃ g	0.0	16	9162	6495	0.0
ʊ s	0.0	23	3384	36515	0.0
ʃ f	0.0	19	9162	9379	0.0
v m	0.0	20	6212	15436	0.0
ʒ f	0.0	13	4332	9379	0.0
ŋ ʃ	0.0	19	9515	9162	0.0
ʊ z	0.0	17	3384	20631	0.0
b m	0.0	27	11438	15436	0.0
w ɔɪ	0.0	4	4774	819	0.125
i aʊ	0.0	8	6732	2353	0.008
ð eɪ	0.0	5	591	10637	0.062
m k	0.0	38	15436	23887	0.0
k d	0.0	45	23887	21857	0.0
aʊ ɪ	0.0	23	2353	58757	0.0
ð s	0.0	9	591	36515	0.004
aʊ b	0.0	10	2353	11438	0.002
t ʃ	0.0	35	36312	9162	0.0
θ c	0.0	4	1594	2730	0.125
u j	0.0	9	4890	4601	0.004
ŋ t	0.0	35	9515	36312	0.0
ð æ	0.0	5	591	12122	0.062
p n	0.0	43	16398	32884	0.0
θ t	0.0	14	1594	36312	0.0
n ð	0.0	8	32884	591	0.008
k k	0.0	43	23887	23887	0.0
j i	0.0	10	4601	6732	0.002
aɪ h	0.0	10	7988	3880	0.002
f w	0.0	12	9379	4774	0.0
i aɪ	0.0	13	6732	7988	0.0
m ʃ	0.0	21	15436	9162	0.0
g ɔɪ	0.0	4	6495	819	0.125
aɪ c	0.0	8	7988	2730	0.008
ð aʊ	0.0	2	591	2353	0.5
f p	0.0	21	9379	16398	0.0
ɪ ɑ	0.0	27	58757	4332	0.0
m ʊ	0.0	12	15436	3384	0.0
ɹ ɹ	0.0	45	27149	27149	0.0
oʊ ɹ	0.0	24	7748	27149	0.0
t t	0.0	60	36312	36312	0.0
b h	0.0	11	11438	3880	0.001
g p	0.0	17	6495	16398	0.0
ɔɪ b	0.0	5	819	11438	0.062
b k	0.0	27	11438	23887	0.0
u oʊ	0.0	10	4890	7748	0.002
s ɟ	0.0	19	36515	4002	0.0
ʒ b	0.0	11	4332	11438	0.001
ɑ oʊ	0.0	9	4332	7748	0.004
eɪ oʊ	0.0	14	10637	7748	0.0
ʃ j	0.0	10	9162	4601	0.002
v ɹ	0.0	20	6212	27149	0.0
d t	0.0	43	21857	36312	0.0
u ɑ	0.0	7	4890	4332	0.016
ʊ n	0.0	16	3384	32884	0.0
ð i	0.0	3	591	6732	0.25
aɪ i	0.0	11	7988	6732	0.001
aʊ m	0.0	9	2353	15436	0.004
b w	0.0	11	11438	4774	0.001
l l	0.0	43	29129	29129	0.0
θ eɪ	0.0	6	1594	10637	0.031
s d	0.0	41	36515	21857	0.0
u w	0.0	7	4890	4774	0.016
ð l	0.0	6	591	29129	0.031
z f	0.0	20	20631	9379	0.0
z aʊ	0.0	10	20631	2353	0.002
ɔɪ ŋ	0.0	4	819	9515	0.125
ʒ l	0.0	16	4332	29129	0.0
v b	0.0	12	6212	11438	0.0
ð oʊ	0.0	3	591	7748	0.25
eɪ h	0.0	9	10637	3880	0.004
z u	0.0	14	20631	4890	0.0
b n	0.0	27	11438	32884	0.0
u eɪ	0.0	10	4890	10637	0.002
ð aɪ	0.0	3	591	7988	0.25
ŋ aɪ	0.0	12	9515	7988	0.0
ɔɪ k	0.0	6	819	23887	0.031
d θ	0.0	8	21857	1594	0.008
b f	0.0	14	11438	9379	0.0
ɔɪ c	0.0	2	819	2730	0.5
d d	0.0	29	21857	21857	0.0
aʊ ɟ	0.0	4	2353	4002	0.125
g s	0.0	20	6495	36515	0.0
θ k	0.0	8	1594	23887	0.008
k θ	0.0	8	23887	1594	0.008
j eɪ	0.0	9	4601	10637	0.004
aɪ ɛ	0.0	13	7988	12843	0.0
ɔɪ ɛ	0.0	4	819	12843	0.125
j aʊ	0.0	4	4601	2353	0.125
θ h	0.0	3	1594	3880	0.25
t c	0.0	12	36312	2730	0.0
m t	0.0	28	15436	36312	0.0
p θ	0.0	6	16398	1594	0.031
oʊ j	0.0	7	7748	4601	0.016
d ʊ	0.0	10	21857	3384	0.002
ð b	0.0	3	591	11438	0.25
g f	0.0	9	6495	9379	0.004
f n	0.0	20	9379	32884	0.0
eɪ w	0.0	8	10637	4774	0.008
ɔɪ h	0.0	2	819	3880	0.5
aɪ θ	0.0	4	7988	1594	0.125
i ɑ	0.0	6	6732	4332	0.031
oʊ i	0.0	8	7748	6732	0.008
v ʊ	0.0	5	6212	3384	0.062
ʒ k	0.0	11	4332	23887	0.001
ŋ aʊ	0.0	5	9515	2353	0.062
f d	0.0	15	9379	21857	0.0
j ɪ	0.0	17	4601	58757	0.0
ɔ ɪ	0.0	29	13555	58757	0.0
ŋ n	0.0	18	9515	32884	0.0
eɪ ɔ	0.0	12	10637	13555	0.0
v s	0.0	15	6212	36515	0.0
m ɹ	0.0	20	15436	27149	0.0
g t	0.0	15	6495	36312	0.0
ʊ oʊ	0.0	5	3384	7748	0.062
aɪ eɪ	0.0	9	7988	10637	0.004
z ɔɪ	0.0	4	20631	819	0.125
æ ʒ	0.0	7	12122	4332	0.016
g k	0.0	12	6495	23887	0.0
ɔɪ æ	0.0	3	819	12122	0.25
ʒ p	0.0	8	4332	16398	0.008
g ʒ	0.0	5	6495	4332	0.062
eɪ ɹ	0.0	16	10637	27149	0.0
v t	0.0	14	6212	36312	0.0
z ɹ	0.0	22	20631	27149	0.0
ʃ s	0.0	17	9162	36515	0.0
m v	0.0	9	15436	6212	0.004
p p	0.0	15	16398	16398	0.0
f m	0.0	11	9379	15436	0.001
g i	0.0	6	6495	6732	0.031
v u	0.0	5	6212	4890	0.062
d c	0.0	7	21857	2730	0.016
z h	0.0	8	20631	3880	0.008
aʊ ɹ	0.0	7	2353	27149	0.016
z p	0.0	16	20631	16398	0.0
p ɟ	0.0	7	16398	4002	0.016
aʊ ʃ	0.0	4	2353	9162	0.125
ɔɪ i	0.0	2	819	6732	0.5
t ɟ	0.0	10	36312	4002	0.002
z k	0.0	18	20631	23887	0.0
m θ	0.0	4	15436	1594	0.125
ʃ c	0.0	4	9162	2730	0.125
ɔɪ oʊ	0.0	2	819	7748	0.5
v f	0.0	6	6212	9379	0.031
g ʃ	0.0	6	6495	9162	0.031
m m	0.0	12	15436	15436	0.0
s ʃ	0.0	14	36515	9162	0.0
m ɟ	0.0	6	15436	4002	0.031
ʊ w	0.0	3	3384	4774	0.25
i i	0.0	5	6732	6732	0.062
ʊ ɔ	0.0	5	3384	13555	0.062
ɔɪ ʃ	0.0	2	819	9162	0.5
aʊ ʊ	0.0	2	2353	3384	0.5
ð ɔ	0.0	2	591	13555	0.5
u i	0.0	4	4890	6732	0.125
aɪ ɑ	0.0	4	7988	4332	0.125
ɔɪ eɪ	0.0	2	819	10637	0.5
t v	0.0	10	36312	6212	0.002
oʊ eɪ	0.0	6	7748	10637	0.031
aɪ j	0.0	4	7988	4601	0.125
v k	0.0	8	6212	23887	0.008
ɔ ʒ	0.0	5	13555	4332	0.062
k g	0.0	8	23887	6495	0.008
ʒ s	0.0	8	4332	36515	0.008
z v	0.0	7	20631	6212	0.016
eɪ æ	0.0	7	10637	12122	0.016
z g	0.0	7	20631	6495	0.016
eɪ aʊ	0.0	3	10637	2353	0.25
eɪ i	0.0	5	10637	6732	0.062
eɪ ɑ	0.0	4	10637	4332	0.125
n ʒ	0.0	7	32884	4332	0.016
aɪ ʃ	0.0	5	7988	9162	0.062
ʒ c	0.0	2	4332	2730	0.5
n ʊ	0.0	6	32884	3384	0.031
ʒ g	0.0	3	4332	6495	0.25
d ð	0.0	2	21857	591	0.5
ʒ ɹ	0.0	6	4332	27149	0.031
ɔɪ p	0.0	2	819	16398	0.5
ʊ ɟ	0.0	2	3384	4002	0.5
f ʃ	0.0	5	9379	9162	0.062
θ ʃ	0.0	2	1594	9162	0.5
ʊ ɑ	0.0	2	3384	4332	0.5
oʊ ɑ	0.0	3	7748	4332	0.25
eɪ ɛ	0.0	6	10637	12843	0.031
aʊ g	0.0	2	2353	6495	0.5
k ɟ	0.0	5	23887	4002	0.062
ɔ j	0.0	4	13555	4601	0.125
aʊ i	0.0	2	2353	6732	0.5
v c	0.0	2	6212	2730	0.5
aʊ p	0.0	3	2353	16398	0.25
oʊ aʊ	0.0	2	7748	2353	0.5
b θ	0.0	2	11438	1594	0.5
ŋ oʊ	0.0	4	9515	7748	0.125
aɪ aʊ	0.0	2	7988	2353	0.5
z n	0.0	12	20631	32884	0.0
ɑ j	0.0	2	4332	4601	0.5
ŋ ɔ	0.0	5	9515	13555	0.062
ɹ w	0.0	5	27149	4774	0.062
b p	0.0	6	11438	16398	0.031
ʃ ʃ	0.0	4	9162	9162	0.125
f ð	0.0	1	9379	591	1.0
ð f	0.0	1	591	9379	1.0
ɔɪ ɹ	0.0	2	819	27149	0.5
v h	0.0	2	6212	3880	0.5
s v	0.0	6	36515	6212	0.031
ŋ eɪ	0.0	4	9515	10637	0.125
v p	0.0	4	6212	16398	0.125
ŋ c	0.0	2	9515	2730	0.5
g ɟ	0.0	2	6495	4002	0.5
ɑ ɔ	0.0	3	4332	13555	0.25
ʒ v	0.0	2	4332	6212	0.5
ŋ ɔɪ	0.0	1	9515	819	1.0
b c	0.0	2	11438	2730	0.5
ʊ ŋ	0.0	2	3384	9515	0.5
b g	0.0	3	11438	6495	0.25
θ d	0.0	2	1594	21857	0.5
ʒ n	0.0	4	4332	32884	0.125
z ɟ	0.0	3	20631	4002	0.25
f ɟ	0.0	2	9379	4002	0.5
ŋ ɟ	0.0	2	9515	4002	0.5
ɪ aɪ	0.0	7	58757	7988	0.016
aɪ u	0.0	2	7988	4890	0.5
ʒ t	0.0	4	4332	36312	0.125
ʒ ʃ	0.0	2	4332	9162	0.5
ɑ ɪ	0.0	5	4332	58757	0.062
ŋ ɑ	0.0	2	9515	4332	0.5
m c	0.0	2	15436	2730	0.5
ŋ j	0.0	2	9515	4601	0.5
ɪ i	0.0	6	58757	6732	0.031
m g	0.0	3	15436	6495	0.25
u aʊ	0.0	1	4890	2353	1.0
aʊ k	0.0	2	2353	23887	0.5
f v	0.0	2	9379	6212	0.5
aʊ v	0.0	1	2353	6212	1.0
u ɹ	0.0	3	4890	27149	0.25
ŋ v	0.0	2	9515	6212	0.5
ə ʒ	0.0	4	55155	4332	0.125
z t	0.0	7	20631	36312	0.016
ɪ aʊ	0.0	3	58757	2353	0.25
oʊ aɪ	0.0	2	7748	7988	0.5
ə j	0.0	4	55155	4601	0.125
aɪ aɪ	0.0	2	7988	7988	0.5
ð ɹ	0.0	1	591	27149	1.0
u ɔ	0.0	2	4890	13555	0.5
l ð	0.0	1	29129	591	1.0
z ʊ	0.0	2	20631	3384	0.5
ð n	0.0	1	591	32884	1.0
ɔ ə	0.0	6	13555	55155	0.031
ð t	0.0	1	591	36312	1.0
d ɟ	0.0	2	21857	4002	0.5
j w	0.0	1	4601	4774	1.0
ʊ i	0.0	1	3384	6732	1.0
v ɟ	0.0	1	6212	4002	1.0
p v	0.0	2	16398	6212	0.5
eɪ eɪ	0.0	2	10637	10637	0.5
ŋ æ	0.0	2	9515	12122	0.5
aʊ ɛ	0.0	1	2353	12843	1.0
ə ɪ	0.0	10	55155	58757	0.002
b b	0.0	2	11438	11438	0.5
u aɪ	0.0	1	4890	7988	1.0
z s	0.0	4	20631	36515	0.125
z ʃ	0.0	2	20631	9162	0.5
eɪ j	0.0	1	10637	4601	1.0
ə aɪ	0.0	3	55155	7988	0.25
u æ	0.0	1	4890	12122	1.0
ɑ ə	0.0	2	4332	55155	0.5
ɪ j	0.0	2	58757	4601	0.5
ə æ	0.0	3	55155	12122	0.25
b ʃ	0.0	1	11438	9162	1.0
ɹ j	0.0	1	27149	4601	1.0
k v	0.0	1	23887	6212	1.0
ə ɔ	0.0	1	55155	13555	1.0
ə ə	0.0	1	55155	55155	1.0
