ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
k f	0.0	2	21908	4895	0.5
d g	0.0	1	6667	4839	1.0
t g	0.0	2	27826	4839	0.5
n b	0.0	2	22138	6464	0.5
l: n	0.0	1	1910	22138	1.0
d t	0.0	2	6667	27826	0.5
d l	0.0	1	6667	16052	1.0
w r	0.0	1	5909	29110	1.0
k p	0.0	1	21908	12920	1.0
n m	0.0	1	22138	14323	1.0
