ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
x b	0.0	1	6687	11669	1.0
n m	0.0	3	37354	18989	0.25
n j	0.0	4	37354	37310	0.125
n w	0.0	2	37354	10014	0.5
n l	0.0	3	37354	22849	0.25
j ʑ	0.0	1	37310	3717	1.0
f m	0.0	1	14460	18989	1.0
ʈʂ p	0.0	1	10797	31656	1.0
n b	0.0	1	37354	11669	1.0
tɕ n	0.0	1	17806	37354	1.0
l r	0.0	1	22849	40747	1.0
