segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[s|t|k|h|c|ʃ|f|p|θ] [l]	-voice +lateral	0.0002	5313	139857	29129	0.0
[t|d|c|ɟ] [ʒ|g|ɟ|b|d|z|ð|v]	-strident,-continuant +voice	0.0002	5823	64901	75558	0.0
[t|θ] [ð|s|z|θ]	-voice,-strident,+anterior +continuant,-sonorant,+anterior	0.0002	3943	37906	59331	0.0
[k|g] [s|ʃ]	+dorsal,-sonorant -voice,+strident	0.0002	3096	30382	45677	0.0
[t|d|n] [ɹ]	-continuant,+anterior -strident,+sonorant	0.0002	4131	91053	27149	0.0
[k|ŋ|g] [w]	+dorsal,+consonantal -lateral,+round	0.0002	1146	39897	4774	0.0
[t|d|n] [ʒ|ɟ|ɹ|c|ʃ]	-continuant,+anterior -anterior	0.0002	5452	91053	47375	0.0
[t|c|θ] [s|ʒ|g|ɟ|t|k|b|d|h|c|z|ð|ʃ|f|v|p|θ]	-voice,-strident -sonorant	0.0002	7761	40636	215415	0.0
[ʒ|ɟ|d|z|ð] [s|ʒ|l|ɹ|h|z|ð|ʃ|f|v|θ]	+voice,+coronal +continuant,+consonantal	0.0002	7247	51413	148574	0.0
[d|ɟ] [s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c]	+voice,-strident,-continuant +consonantal	0.0002	7654	25859	329528	0.0
[b|f|v|p|w] [s|l|z|ð|θ]	-nasal,+labial +continuant,+anterior	0.0002	5414	48201	88460	0.0
[ð|d|t|θ] [s|ʒ|z|ð|ʃ|θ]	-strident,+anterior +continuant,+coronal,-sonorant	0.0002	5495	60354	72825	0.0
[ɟ|t|d|c|ð|θ] [s|t|k|h|c|ʃ|f|p|θ]	-strident,-sonorant -voice	0.0002	8026	67086	139857	0.0
[k|ŋ|g] [m|l|n|ɹ|ŋ]	+dorsal,+consonantal +sonorant,+consonantal	0.0002	5590	39897	114113	0.0
[k|ŋ|g] [t|s|θ]	+dorsal,+consonantal -voice,+anterior	0.0002	4513	39897	74421	0.0
[ð|d|t|θ] [s|ʒ|h|z|ð|ʃ|f|v|θ]	-strident,+anterior +continuant,-sonorant	0.0002	6180	60354	92296	0.0
[t] [s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c]	-voice,-continuant,+anterior +consonantal	0.0002	9055	36312	329528	0.0
[t|d|n] [ð|d]	-continuant,+anterior +voice,-strident,+anterior	0.0002	3742	91053	22448	0.0
[g] [m|l|n|j|ɹ|ŋ|w]	+dorsal,+voice -syllabic,+sonorant	0.0002	2344	6495	123488	0.0
[t|s|θ] [ɹ|l]	-voice,+anterior +continuant,+coronal,+sonorant	0.0002	5356	74421	56278	0.0
[t] [ɹ|w|n|j]	-voice,-continuant,+anterior -lateral	0.0002	4154	36312	69408	0.0
[k|ŋ|g|w] [ɹ|c|ɟ]	+dorsal -strident,-anterior	0.0002	3217	44671	33881	0.0
[s|ʒ|l|ɟ|t|ɹ|d|c|z|ð|ʃ|θ] [s|ʃ|θ]	-nasal,+coronal +continuant,-voice,+coronal	0.0002	7911	194004	47271	0.0
[s|t|d|z|ð|θ] [ɹ|l]	-sonorant,+anterior +continuant,+coronal,+sonorant	0.0002	6716	117500	56278	0.0
[k] [s|t|d|z|ð|θ]	-voice,+dorsal -sonorant,+anterior	0.0002	4375	23887	117500	0.0
[ɟ|t|ɹ|d|c|ð|θ] [s|t|k|h|c|ʃ|f|p|θ]	-strident -voice	0.0002	9480	94235	139857	0.0
[ɟ|t|d|c|ð|θ] [m|l|n|j|ɹ|ŋ|w]	-strident,-sonorant -syllabic,+sonorant	0.0002	7516	67086	123488	0.0
[ɟ|t|d|c|ð|θ] [s]	-strident,-sonorant -voice,+strident,+anterior	0.0002	4083	67086	36515	0.0
[ʒ|ɟ] [s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c]	+voice,-anterior +consonantal	0.0002	4321	8334	329528	0.0
[g] [ʒ|ʃ|ɹ]	+dorsal,+voice +continuant,-anterior	0.0002	1339	6495	40643	0.0
[t] [ð|s|z|θ]	-voice,-continuant,+anterior +continuant,-sonorant,+anterior	0.0002	3824	36312	59331	0.0
[k|ŋ|g|w] [ʒ|ʃ|ɹ]	+dorsal +continuant,-anterior	0.0002	3510	44671	40643	0.0
[t|c] [s|ʒ|g|ɟ|t|k|b|d|h|c|z|ð|ʃ|f|v|p|θ]	-voice,+coronal,-continuant -sonorant	0.0002	7554	39042	215415	0.0
[s|ʒ|l|ɟ|t|ɹ|d|c|z|ð|ʃ|θ] [s|ʃ]	-nasal,+coronal -voice,+strident	0.0002	7742	194004	45677	0.0
[ð|d|ɟ] [s|ʒ|g|ɟ|t|k|b|d|h|c|z|ð|ʃ|f|v|p|θ]	+voice,-strident -sonorant	0.0002	6205	26450	215415	0.0
[s|l|n|t|d|z|ð|θ] [g|b|d|ɟ]	+anterior +voice,-continuant	0.0002	7288	179513	43792	0.0
[s|t|d|z|ð|θ] [ɹ|w|n|j]	-sonorant,+anterior -lateral	0.0002	7422	117500	69408	0.0
[ʒ|g|ɟ|b|d|z|ð|v] [m|l|n|j|ɹ|ŋ|w]	+voice -syllabic,+sonorant	0.0002	7933	75558	123488	0.0
[b|f|v|p|w] [s|l|t|d|z|ð|θ]	-nasal,+labial -nasal,+anterior	0.0002	6903	48201	146629	0.0
[b|v] [ɹ|l|w|j]	+voice,+labial +continuant,-syllabic,+sonorant	0.0002	2795	17650	65653	0.0
[s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ] [ð|v|ʒ|z]	+coronal,-sonorant +continuant,+voice	0.0002	5430	137726	31766	0.0
[t|d] [s|ʃ|ʒ|z]	-sonorant,-continuant,+anterior +strident	0.0002	5262	58169	70640	0.0
[p] [s|ɹ|g|p|ŋ|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c]	-voice,-continuant,+labial -syllabic	0.0002	6119	16398	338903	0.0
[m|b|f|v|p] [s|l|n|t|d|z|ð|θ]	+labial,+consonantal +anterior	0.0002	8436	58863	179513	0.0
[t|d|c|ɟ] [s|t|k|h|c|ʃ|f|p|θ]	-strident,-continuant -voice	0.0002	7818	64901	139857	0.0
[k|g] [s|ʃ|θ]	+dorsal,-sonorant +continuant,-voice,+coronal	0.0002	3104	30382	47271	0.0
[t|θ] [ʒ|ɟ|ɹ|c|ʃ]	-voice,-strident,+anterior -anterior	0.0002	3469	37906	47375	0.0
[ʒ|ɟ] [s|ɹ|g|p|ŋ|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c]	+voice,-anterior -syllabic	0.0002	4350	8334	338903	0.0
[k|g] [s|t|d|z|ð|θ]	+dorsal,-sonorant -sonorant,+anterior	0.0002	4889	30382	117500	0.0
[n|ɟ|t|d|c] [t|θ]	+coronal,-continuant -voice,-strident,+anterior	0.0002	4981	97785	37906	0.0
[l] [ð|d|z]	+lateral +voice,+anterior	0.0002	2898	29129	43079	0.0
[t|c] [ɹ|l]	-voice,+coronal,-continuant +continuant,+coronal,+sonorant	0.0002	3833	39042	56278	0.0
[s|ʒ|l|n|ɟ|t|ɹ|d|c|z|ð|ʃ|θ] [g|b|d|ɟ]	+coronal +voice,-continuant	0.0002	8147	226888	43792	0.0
[s|ʒ|l|ɟ|t|ɹ|d|c|z|ð|ʃ|θ] [s|l|z|ð|θ]	-nasal,+coronal +continuant,+anterior	0.0002	10703	194004	88460	0.0
[k|ŋ|g] [s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ]	+dorsal,+consonantal +coronal,-sonorant	0.0002	6056	39897	137726	0.0
[s|ʒ|l|n|ɟ|t|ɹ|d|c|z|ð|ʃ|θ] [s]	+coronal -voice,+strident,+anterior	0.0002	7431	226888	36515	0.0
[s|t|c|ʃ|θ] [ʒ|ʃ]	-voice,+coronal +strident,-anterior	0.0002	2785	86313	13494	0.0
[k|g|w] [m|l|n|ɹ|ŋ]	+dorsal,-nasal +sonorant,+consonantal	0.0002	5168	35156	114113	0.0
[d|ɟ] [s|ʒ|g|ɟ|t|k|b|d|h|c|z|ð|ʃ|f|v|p|θ]	+voice,-strident,-continuant -sonorant	0.0002	6087	25859	215415	0.0
[ð|d|t|θ] [ʒ|ɟ|ɹ|c|ʃ]	-strident,+anterior -anterior	0.0002	4361	60354	47375	0.0
[p] [ɟ|t|ɹ|d|c|ð|θ]	-voice,-continuant,+labial -strident	0.0002	3205	16398	94235	0.0
[ɹ|n] [s|ʒ|l|ɹ|z|ð|ʃ|θ]	-lateral,+consonantal +continuant,+coronal	0.0002	7176	60033	129103	0.0
[k|ŋ|g|w] [s|t|k|h|c|ʃ|f|p|θ]	+dorsal -voice	0.0002	6437	44671	139857	0.0
[t|c|θ] [s|z]	-voice,-strident +strident,+anterior	0.0002	3922	40636	57146	0.0
[ɹ|n] [ð|z]	-lateral,+consonantal +continuant,+voice,+anterior	0.0002	2904	60033	21222	0.0
[m|w] [p]	+sonorant,+labial -voice,-continuant,+labial	0.0002	1481	20210	16398	0.0
[k|ŋ|g|w] [s|t|c|ʃ|θ]	+dorsal -voice,+coronal	0.0002	5050	44671	86313	0.0
[ɟ|t|d|c|ð|θ] [s|θ]	-strident,-sonorant +continuant,-voice,+anterior	0.0002	4112	67086	38109	0.0
[t|d] [s|ʒ|z|ð|ʃ|θ]	-sonorant,-continuant,+anterior +continuant,+coronal,-sonorant	0.0002	5293	58169	72825	0.0
[ɹ|n] [z]	-lateral,+consonantal +voice,+strident,+anterior	0.0002	2860	60033	20631	0.0
[t|d|c|ɟ] [s]	-strident,-continuant -voice,+strident,+anterior	0.0002	3955	64901	36515	0.0
[t|d] [s|ʒ|h|z|ð|ʃ|f|v|θ]	-sonorant,-continuant,+anterior +continuant,-sonorant	0.0002	5942	58169	92296	0.0
[s|ʒ|g|ɟ|t|k|b|d|h|c|z|ð|ʃ|f|v|p|θ] [l|n]	-sonorant +sonorant,+anterior	0.0002	9369	215415	62013	0.0
[ʒ|ʃ|c|ɟ] [s|h|ʃ|f|θ]	-sonorant,-anterior +continuant,-voice	0.0002	2835	20226	60530	0.0
[k|g] [s]	+dorsal,-sonorant -voice,+strident,+anterior	0.0002	2698	30382	36515	0.0
[m|b|f|v|p|w] [ɟ|t|ɹ|d|c|ð|θ]	+labial -strident	0.0002	6265	63637	94235	0.0
[ɟ|t|ɹ|d|c|ð|θ] [ʒ|g|ɟ|b|d|z|ð|v]	-strident +voice	0.0002	6822	94235	75558	0.0
[n|ɟ|t|d|c] [ɹ|w|n|j]	+coronal,-continuant -lateral	0.0002	6655	97785	69408	0.0
[n|ɟ|t|d|c] [d]	+coronal,-continuant +voice,-continuant,+anterior	0.0002	3732	97785	21857	0.0
[t|d|n] [m|l|n|j|ɹ|ŋ|w]	-continuant,+anterior -syllabic,+sonorant	0.0002	8559	91053	123488	0.0
[n|ɟ|t|d|c] [ð|ɹ|θ]	+coronal,-continuant +continuant,-strident	0.0002	4321	97785	29334	0.0
[m|ŋ|n|ɟ|t|k|b|d|c|g|p] [l]	-continuant +lateral	0.0002	5852	180954	29129	0.0
[n|ɟ|t|d|c] [t]	+coronal,-continuant -voice,-continuant,+anterior	0.0002	4801	97785	36312	0.0
[s|l|n|t|d|z|ð|θ] [ɹ|w|n|j]	+anterior -lateral	0.0002	8988	179513	69408	0.0
[t|c] [s|z]	-voice,+coronal,-continuant +strident,+anterior	0.0002	3803	39042	57146	0.0
[s|l|t|d|z|ð|θ] [s|z]	-nasal,+anterior +strident,+anterior	0.0002	7369	146629	57146	0.0
[s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [d|ɟ]	+consonantal +voice,-strident,-continuant	0.0002	7427	329528	25859	0.0
[k|ŋ|g] [s|t|d|z|ð|θ]	+dorsal,+consonantal -sonorant,+anterior	0.0002	5505	39897	117500	0.0
[ɹ|c|ɟ] [s|ʃ|θ]	-strident,-anterior +continuant,-voice,+coronal	0.0002	3217	33881	47271	0.0
[b|f|p|v] [s|l|n|t|d|z|ð|θ]	-sonorant,+labial +anterior	0.0002	7093	43427	179513	0.0
[t|c|θ] [ð|s|z|θ]	-voice,-strident +continuant,-sonorant,+anterior	0.0002	3943	40636	59331	0.0
[f|p] [l]	-voice,+labial +lateral	0.0002	2200	25777	29129	0.0
[t|θ] [s|l|z|ð|θ]	-voice,-strident,+anterior +continuant,+anterior	0.0002	4646	37906	88460	0.0
[ɟ|t|ɹ|d|c|ð|θ] [ɹ|c|ɟ]	-strident -strident,-anterior	0.0002	4533	94235	33881	0.0
[m] [f|p]	+nasal,+labial -voice,+labial	0.0002	1600	15436	25777	0.0
[n|ɟ|t|d|c] [ɹ]	+coronal,-continuant -strident,+sonorant	0.0002	4131	97785	27149	0.0
[n] [s|ʃ|θ]	+nasal,+anterior +continuant,-voice,+coronal	0.0002	3161	32884	47271	0.0
[s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [ð|d|ɟ]	+consonantal +voice,-strident	0.0002	7480	329528	26450	0.0
[t|d|c|ɟ] [s|θ]	-strident,-continuant +continuant,-voice,+anterior	0.0002	3984	64901	38109	0.0
[s|l|t|d|z|ð|θ] [ð|s|z|θ]	-nasal,+anterior +continuant,-sonorant,+anterior	0.0002	7468	146629	59331	0.0
[s|t|c|ʃ|θ] [ɹ|l]	-voice,+coronal +continuant,+coronal,+sonorant	0.0002	5578	86313	56278	0.0
[t|s|θ] [ɹ|w|n|j]	-voice,+anterior -lateral	0.0002	5752	74421	69408	0.0
[ɹ|c|ɟ] [s|ʃ]	-strident,-anterior -voice,+strident	0.0002	3144	33881	45677	0.0
[n|ɟ|t|d|c] [ð|d]	+coronal,-continuant +voice,-strident,+anterior	0.0002	3742	97785	22448	0.0
[s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ] [ʃ]	+coronal,-sonorant +continuant,-voice,-anterior	0.0002	2837	137726	9162	0.0
[t|c] [ɹ|w|n|j]	-voice,+coronal,-continuant -lateral	0.0002	4154	39042	69408	0.0
[m|ŋ|n|ɟ|t|k|b|d|c|g|p] [g|b|d|ɟ]	-continuant +voice,-continuant	0.0002	7102	180954	43792	0.0
[g] [ɹ|n]	+dorsal,+voice -lateral,+consonantal	0.0002	1572	6495	60033	0.0
[k|g] [ɹ|n]	+dorsal,-sonorant -lateral,+consonantal	0.0002	3398	30382	60033	0.0
[t|d|c|ɟ] [m|l|n|j|ɹ|ŋ|w]	-strident,-continuant -syllabic,+sonorant	0.0002	7120	64901	123488	0.0
[k|g] [s|θ]	+dorsal,-sonorant +continuant,-voice,+anterior	0.0002	2706	30382	38109	0.0
[n] [s|θ]	+nasal,+anterior +continuant,-voice,+anterior	0.0002	2814	32884	38109	0.0
[s|l|t|d|z|ð|θ] [ɹ|w|n|j]	-nasal,+anterior -lateral	0.0002	8016	146629	69408	0.0
[t|c] [ð|s|z|θ]	-voice,+coronal,-continuant +continuant,-sonorant,+anterior	0.0002	3824	39042	59331	0.0
[s|l|t|d|z|ð|θ] [s|ʒ|h|z|ð|ʃ|f|v|θ]	-nasal,+anterior +continuant,-sonorant	0.0001	9237	146629	92296	0.0
[ð|d|t|θ] [s|ʃ]	-strident,+anterior -voice,+strident	0.0001	4168	60354	45677	0.0
[s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [m|b|f|v|p]	+consonantal +labial,+consonantal	0.0001	11053	329528	58863	0.0
[s|ɹ|g|p|ŋ|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [d|ɟ]	-syllabic +voice,-strident,-continuant	0.0001	7427	338903	25859	0.0
[ɟ|t|ɹ|d|c|ð|θ] [s|l|z|ð|θ]	-strident +continuant,+anterior	0.0001	7240	94235	88460	0.0
[s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ] [ɹ|w|n|j]	+coronal,-sonorant -lateral	0.0001	7744	137726	69408	0.0
[t] [s|l|z|ð|θ]	-voice,-continuant,+anterior +continuant,+anterior	0.0001	4486	36312	88460	0.0
[p] [ɹ|n]	-voice,-continuant,+labial -lateral,+consonantal	0.0001	2483	16398	60033	0.0
[ɟ|t|ɹ|d|c|ð|θ] [ð|s|z|θ]	-strident +continuant,-sonorant,+anterior	0.0001	5915	94235	59331	0.0
[k|ŋ|g|w] [ʒ|ɟ|ɹ|c|ʃ]	+dorsal -anterior	0.0001	3639	44671	47375	0.0
[s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ] [ɹ|l]	+coronal,-sonorant +continuant,+coronal,+sonorant	0.0001	6960	137726	56278	0.0
[m|w] [b|f|p|v]	+sonorant,+labial -sonorant,+labial	0.0001	2342	20210	43427	0.0
[s|ɹ|g|p|ŋ|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [ð|d|ɟ]	-syllabic +voice,-strident	0.0001	7480	338903	26450	0.0
[k|ŋ|g|w] [ɟ|t|ɹ|d|c|ð|θ]	+dorsal -strident	0.0001	5123	44671	94235	0.0
[m|b|f|v|p|w] [s|l|n|t|d|z|ð|θ]	+labial +anterior	0.0001	8436	63637	179513	0.0
[ɟ|t|ɹ|d|c|ð|θ] [ɹ|w|n|j]	-strident -lateral	0.0001	6382	94235	69408	0.0
[ɹ|n] [ð|v|ʒ|z]	-lateral,+consonantal +continuant,+voice	0.0001	3446	60033	31766	0.0
[ð|d|t|θ] [s|h|ʃ|f|θ]	-strident,+anterior +continuant,-voice	0.0001	4767	60354	60530	0.0
[t|θ] [m|l|n|j|ɹ|ŋ|w]	-voice,-strident,+anterior -syllabic,+sonorant	0.0001	5395	37906	123488	0.0
[ɟ|t|ɹ|d|c|ð|θ] [s|z]	-strident +strident,+anterior	0.0001	5775	94235	57146	0.0
[t|d|n] [j]	-continuant,+anterior -back,-lateral	0.0001	1609	91053	4601	0.0
[ð|d|t|θ] [ɹ|l|n]	-strident,+anterior +coronal,+sonorant	0.0001	5766	60354	89162	0.0
[k|g] [s|t|k|h|c|ʃ|f|p|θ]	+dorsal,-sonorant -voice	0.0001	5123	30382	139857	0.0
[ð|d|t|θ] [s|ʃ|θ]	-strident,+anterior +continuant,-voice,+coronal	0.0001	4197	60354	47271	0.0
[m|b|f|v|p] [ɹ|n]	+labial,+consonantal -lateral,+consonantal	0.0001	4670	58863	60033	0.0
[ɟ|t|k|b|d|c|g|p] [ʒ|ɟ|d|z|ð]	-sonorant,-continuant +voice,+coronal	0.0001	6250	123119	51413	0.0
[g] [m|l|n|ɹ|ŋ]	+dorsal,+voice +sonorant,+consonantal	0.0001	2138	6495	114113	0.0
[ŋ] [k|ŋ|g]	+dorsal,+nasal +dorsal,+consonantal	0.0001	1530	9515	39897	0.0
[k|ŋ|g|w] [w]	+dorsal -lateral,+round	0.0001	1146	44671	4774	0.0
[t|d] [ʒ|ɟ|ɹ|c|ʃ]	-sonorant,-continuant,+anterior -anterior	0.0001	4119	58169	47375	0.0
[t|d] [s|ʃ]	-sonorant,-continuant,+anterior -voice,+strident	0.0001	4038	58169	45677	0.0
[k|ŋ|g|w] [m|l|n|ɹ|ŋ]	+dorsal +sonorant,+consonantal	0.0001	5590	44671	114113	0.0
[k|ŋ|g|w] [t|s|θ]	+dorsal -voice,+anterior	0.0001	4513	44671	74421	0.0
[p] [s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c]	-voice,-continuant,+labial +consonantal	0.0001	5753	16398	329528	0.0
[s|ɹ|g|p|ŋ|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [m|b|f|v|p]	-syllabic +labial,+consonantal	0.0001	11053	338903	58863	0.0
[m] [m|b|f|v|p]	+nasal,+labial +labial,+consonantal	0.0001	2354	15436	58863	0.0
[s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [d]	+consonantal +voice,-continuant,+anterior	0.0001	6624	329528	21857	0.0
[f] [ɹ|l|w|j]	+continuant,-voice,+labial +continuant,-syllabic,+sonorant	0.0001	1936	9379	65653	0.0
[b|v] [ɹ|l]	+voice,+labial +continuant,+coronal,+sonorant	0.0001	2458	17650	56278	0.0
[s|t|c|ʃ|θ] [ɹ|w|n|j]	-voice,+coronal -lateral	0.0001	6035	86313	69408	0.0
[k] [ɹ|l]	-voice,+dorsal +continuant,+coronal,+sonorant	0.0001	2858	23887	56278	0.0
[n|ɟ|t|d|c] [m|l|n|j|ɹ|ŋ|w]	+coronal,-continuant -syllabic,+sonorant	0.0001	8559	97785	123488	0.0
[k|g|w] [s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ]	+dorsal,-nasal +coronal,-sonorant	0.0001	5417	35156	137726	0.0
[t] [ʒ|ɟ|ɹ|c|ʃ]	-voice,-continuant,+anterior -anterior	0.0001	3228	36312	47375	0.0
[t|s|θ] [ɹ]	-voice,+anterior -strident,+sonorant	0.0001	3498	74421	27149	0.0
[n] [s|ʃ]	+nasal,+anterior -voice,+strident	0.0001	3010	32884	45677	0.0
[s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [ð|d]	+consonantal +voice,-strident,+anterior	0.0001	6677	329528	22448	0.0
[t|d] [s|ʃ|θ]	-sonorant,-continuant,+anterior +continuant,-voice,+coronal	0.0001	4067	58169	47271	0.0
[ʒ|g|ɟ|b|d|z|ð|v] [s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ]	+voice +coronal,-sonorant	0.0001	7911	75558	137726	0.0
[t|d] [s|h|ʃ|f|θ]	-sonorant,-continuant,+anterior +continuant,-voice	0.0001	4601	58169	60530	0.0
[s|ʒ|l|g|ɟ|t|k|b|ɹ|d|h|c|z|ð|ʃ|f|v|p|θ] [l|n]	-nasal,+consonantal +sonorant,+anterior	0.0001	10064	271693	62013	0.0
[ɟ|t|ɹ|d|c|ð|θ] [m|l|n|j|ɹ|ŋ|w]	-strident -syllabic,+sonorant	0.0001	8363	94235	123488	0.0
[t|c|θ] [s|l|z|ð|θ]	-voice,-strident +continuant,+anterior	0.0001	4646	40636	88460	0.0
[t|d|n] [g|b|d|ɟ]	-continuant,+anterior +voice,-continuant	0.0001	4884	91053	43792	0.0
[g] [s|ʒ|l|ɹ|z|ð|ʃ|θ]	+dorsal,+voice +continuant,+coronal	0.0001	2238	6495	129103	0.0
[g] [s|ʒ|l|j|ɹ|h|z|ð|ʃ|f|v|w|θ]	+dorsal,+voice +continuant,-syllabic	0.0001	2475	6495	157949	0.0
[s|t|d|z|ð|θ] [s|l|z|ð|θ]	-sonorant,+anterior +continuant,+anterior	0.0001	7878	117500	88460	0.0
[k|g|w] [s|ʃ]	+dorsal,-nasal -voice,+strident	0.0001	3096	35156	45677	0.0
[k|ŋ|g|w] [s|ʒ|ɟ|t|d|c|z|ð|ʃ|θ]	+dorsal +coronal,-sonorant	0.0001	6056	44671	137726	0.0
[s|ʒ|l|n|ɟ|t|ɹ|d|c|z|ð|ʃ|θ] [ɹ|w|n|j]	+coronal -lateral	0.0001	9680	226888	69408	0.0
[s|t|d|z|ð|θ] [ɹ]	-sonorant,+anterior -strident,+sonorant	0.0001	4355	117500	27149	0.0
[t|k|p|c] [j]	-voice,-continuant -back,-lateral	0.0001	1472	79327	4601	0.0
[ɟ|t|ɹ|d|c|ð|θ] [ɹ|l]	-strident +continuant,+coronal,+sonorant	0.0001	5611	94235	56278	0.0
[s|ɹ|g|p|ŋ|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [d]	-syllabic +voice,-continuant,+anterior	0.0001	6624	338903	21857	0.0
[s|l|n|t|d|z|ð|θ] [w|j]	+anterior +high,-lateral	0.0001	3157	179513	9375	0.0
[s|ʒ|g|ɟ|t|k|b|d|h|c|z|ð|ʃ|f|v|p|θ] [ð|v|ʒ|z]	-sonorant +continuant,+voice	0.0001	6365	215415	31766	0.0
[s|ɹ|g|ŋ|p|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [l|n]	+consonantal +sonorant,+anterior	0.0001	10992	329528	62013	0.0
[n] [s]	+nasal,+anterior -voice,+strident,+anterior	0.0001	2663	32884	36515	0.0
[t|d|n] [ɹ|l]	-continuant,+anterior +continuant,+coronal,+sonorant	0.0001	5497	91053	56278	0.0
[ʃ|c] [s|t|k|h|c|ʃ|f|p|θ]	-voice,-anterior -voice	0.0001	3131	11892	139857	0.0
[l] [ʒ|ɟ|d|z|ð]	+lateral +voice,+coronal	0.0001	2971	29129	51413	0.0
[ð|d|t|θ] [ɹ|n]	-strident,+anterior -lateral,+consonantal	0.0001	4620	60354	60033	0.0
[t|s|θ] [s]	-voice,+anterior -voice,+strident,+anterior	0.0001	3999	74421	36515	0.0
[ʒ|ɟ|d|z|ð] [s|ʒ|l|ɟ|t|ɹ|d|c|z|ð|ʃ|θ]	+voice,+coronal -nasal,+coronal	0.0001	7657	51413	194004	0.0
[s|ʒ|l|n|ɟ|t|ɹ|d|c|z|ð|ʃ|θ] [ʃ|c]	+coronal -voice,-anterior	0.0001	3978	226888	11892	0.0
[s|ɹ|g|p|ŋ|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|m|l|n|h|ʃ|ʒ|c] [ð|d]	-syllabic +voice,-strident,+anterior	0.0001	6677	338903	22448	0.0
[t|θ] [s|ʃ|ʒ|z]	-voice,-strident,+anterior +strident	0.0001	3959	37906	70640	0.0
[g] [ʒ|ɟ|ɹ|c|ʃ]	+dorsal,+voice -anterior	0.0001	1341	6495	47375	0.0
[m] [m|b|f|v|p|w]	+nasal,+labial +labial	0.0001	2393	15436	63637	0.0
[t|s|θ] [ɹ|l|n]	-voice,+anterior +coronal,+sonorant	0.0001	6219	74421	89162	0.0
[t|c] [s|l|z|ð|θ]	-voice,+coronal,-continuant +continuant,+anterior	0.0001	4486	39042	88460	0.0
[m|w] [b|f|v|p|w]	+sonorant,+labial -nasal,+labial	0.0001	2381	20210	48201	0.0
[b|f|v|p|w] [s|l|n|t|d|z|ð|θ]	-nasal,+labial +anterior	0.0001	7093	48201	179513	0.0
[s|ɹ|g|p|w|j|ɟ|t|k|b|d|z|ð|f|v|θ|l|h|ʃ|ʒ|c] [l|n]	-nasal,-syllabic +sonorant,+anterior	0.0001	10064	281068	62013	0.0
[t|c|θ] [m|l|n|j|ɹ|ŋ|w]	-voice,-strident -syllabic,+sonorant	0.0001	5395	40636	123488	0.0
[k|g|w] [s|ʃ|θ]	+dorsal,-nasal +continuant,-voice,+coronal	0.0001	3104	35156	47271	0.0
[g|b|d|ɟ] [s|ʒ|g|ɟ|t|k|b|d|h|c|z|ð|ʃ|f|v|p|θ]	+voice,-continuant -sonorant	0.0001	7393	43792	215415	0.0
[k|g|w] [s|t|d|z|ð|θ]	+dorsal,-nasal -sonorant,+anterior	0.0001	4889	35156	117500	0.0
[t|θ] [ɹ|n]	-voice,-strident,+anterior -lateral,+consonantal	0.0001	3626	37906	60033	0.0
[k|ŋ|g|w] [s|t|d|z|ð|θ]	+dorsal -sonorant,+anterior	0.0001	5505	44671	117500	0.0
[t|s|θ] [s|θ]	-voice,+anterior +continuant,-voice,+anterior	0.0001	4046	74421	38109	0.0
[s|t|k|h|c|ʃ|f|p|θ] [ʒ|ʃ]	-voice +strident,-anterior	0.0001	3299	139857	13494	0.0
