segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[ŋ] [ɡ]	+nas,+dor -son,+dor,+voice	0.0368	1026	2281	1026	0.0
[m] [b]	+son,+lab +voice,+lab,-cont,-nas	0.0301	2328	6339	2328	0.0
[ŋ|n|m] [ɡ|b|d]	+nas -son,+voice,-cont	0.0295	5866	16273	5866	0.0
[n] [d]	+nas,+cor +voice,+ant,-cont,-nas	0.0269	2512	7653	2512	0.0
[ɡ|ŋ] [ɡ]	+dor,+voice,-cont -son,+dor,+voice	0.0254	1026	3307	1026	0.0
[w|ŋ] [ɡ]	+dor,+son -son,+dor,+voice	0.0241	1026	3483	1026	0.0
[b|m] [b]	+voice,+lab,-cont +voice,+lab,-cont,-nas	0.022	2328	8667	2328	0.0
[ŋ|ɡ|n|d|m|b] [ɡ|b|d]	+voice,-cont -son,+voice,-cont	0.0217	5866	22139	5866	0.0
[n|d] [d]	+voice,+ant,-cont +voice,+ant,-cont,-nas	0.0202	2512	10165	2512	0.0
[m] [p|b]	+son,+lab +lab,-cont,-nas	0.0202	2328	6339	3465	0.0
[p|b|m] [b]	+lab,-cont +voice,+lab,-cont,-nas	0.0194	2328	9804	2328	0.0
[t] [ʃ]	-strid,-voice,+cor -ant,-voice	0.0194	1985	8372	1985	0.0
[ɡ|w|ŋ] [ɡ]	+dor,+voice -son,+dor,+voice	0.0186	1026	4509	1026	0.0
[l|ŋ|r|n|m] [ɡ|b|d]	+cons,+son -son,+voice,-cont	0.0176	5866	27312	5866	0.0
[d|t] [ʃ|ʒ]	-son,+cor,-cont -son,-ant	0.0173	2305	10884	2305	0.0
[ŋ] [ɡ|w]	+nas,+dor +dor,+voice,-nas	0.017	1026	2281	2228	0.0
[t] [ʃ|ʒ]	-strid,-voice,+cor -son,-ant	0.0167	1985	8372	2305	0.0
[j|l|ŋ|r|w|n|m] [ɡ|b|d]	+son,-syll -son,+voice,-cont	0.0163	5866	29515	5866	0.0
[d|t] [ʃ]	-son,+cor,-cont -ant,-voice	0.0149	1985	10884	1985	0.0
[b|m] [p|b]	+voice,+lab,-cont +lab,-cont,-nas	0.0148	2328	8667	3465	0.0
[d|ð|t] [ʃ|ʒ]	-son,-strid,+ant -son,-ant	0.0141	2305	13351	2305	0.0
[n] [d|ð]	+nas,+cor -son,+voice,+ant	0.0136	2512	7653	4979	0.0
[p|b|m] [p|b]	+lab,-cont +lab,-cont,-nas	0.0131	2328	9804	3465	0.0
[n] [ʒ|d|ð]	+nas,+cor -son,+voice,+cor	0.0127	2512	7653	5299	0.0
[ŋ|n|m] [d]	+nas +voice,+ant,-cont,-nas	0.0126	2512	16273	2512	0.0
[s|t] [ʃ]	-voice,+ant -ant,-voice	0.0123	1985	13243	1985	0.0
[n|d] [ʒ|d|ð]	+voice,+ant,-cont -son,+voice,+cor	0.0122	2832	10165	5299	0.0
[d|ð|t] [ʃ]	-son,-strid,+ant -ant,-voice	0.0122	1985	13351	1985	0.0
[d|t] [j|ʃ|ʒ]	-son,+cor,-cont -ant	0.0121	2305	10884	3306	0.0
[m] [ɡ|b|d]	+son,+lab -son,+voice,-cont	0.0119	2328	6339	5866	0.0
[ŋ|n|m] [b]	+nas +voice,+lab,-cont,-nas	0.0117	2328	16273	2328	0.0
[ɡ|ŋ] [ɡ|w]	+dor,+voice,-cont +dor,+voice,-nas	0.0117	1026	3307	2228	0.0
[t] [j|ʃ|ʒ]	-strid,-voice,+cor -ant	0.0116	1985	8372	3306	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [ɡ|b|d]	-cont -son,+voice,-cont	0.0116	5866	41486	5866	0.0
[n] [ɡ|b|d]	+nas,+cor -son,+voice,-cont	0.0115	2512	7653	5866	0.0
[ŋ] [ɡ|ŋ]	+nas,+dor +dor,+voice,-cont	0.0114	1026	2281	3307	0.0
[w|ŋ] [ɡ|w]	+dor,+son +dor,+voice,-nas	0.0111	1026	3483	2228	0.0
[n|d|t] [d]	+cor,-cont +voice,+ant,-cont,-nas	0.0111	2512	18537	2512	0.0
[n|r|l] [d]	+son,+ant +voice,+ant,-cont,-nas	0.011	2512	18692	2512	0.0
[b|β|m] [b]	+voice,+lab +voice,+lab,-cont,-nas	0.0109	2328	17501	2328	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [ɡ|b|d]	+cons,+voice,-strid -son,+voice,-cont	0.0108	5866	44479	5866	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [ɡ|b|d]	+cons,+voice -son,+voice,-cont	0.0107	5866	44799	5866	0.0
[s|ʃ|t] [ʃ]	-voice,+cor -ant,-voice	0.0107	1985	15228	1985	0.0
[s|t] [ʃ|ʒ]	-voice,+ant -son,-ant	0.0106	1985	13243	2305	0.0
[j|n|r|l] [d]	+son,+cor +voice,+ant,-cont,-nas	0.0104	2512	19693	2512	0.0
[d] [ʒ]	+voice,+ant,-cont,-nas +voice,+strid	0.0104	320	2512	320	0.0
[s|d|ð|t] [ʃ|ʒ]	-son,+ant -son,-ant	0.0104	2305	18222	2305	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ɡ|b|d]	+voice,-strid,-syll -son,+voice,-cont	0.0103	5866	46682	5866	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [ɡ|b|d]	+voice,-syll -son,+voice,-cont	0.0102	5866	47002	5866	0.0
[n|d] [d|ð]	+voice,+ant,-cont -son,+voice,+ant	0.0102	2512	10165	4979	0.0
[n|d|t] [ʃ|ʒ]	+cor,-cont -son,-ant	0.0102	2305	18537	2305	0.0
[ŋ|n|m] [β|ð|ɡ|d|b]	+nas -son,+voice,-strid	0.0101	5866	16273	17167	0.0
[p|β|f|m|b] [b]	+lab +voice,+lab,-cont,-nas	0.01	2328	19032	2328	0.0
[ŋ|n|m] [ʒ|β|ð|ɡ|d|b]	+nas -son,+voice	0.0099	5866	16273	17487	0.0
[d|ð|t] [j|ʃ|ʒ]	-son,-strid,+ant -ant	0.0099	2305	13351	3306	0.0
[ŋ|ɡ|n|d|m|b] [d]	+voice,-cont +voice,+ant,-cont,-nas	0.0093	2512	22139	2512	0.0
[ʃ|ʒ|s|ð|d|t] [ʃ|ʒ]	-son,+cor -son,-ant	0.0092	2305	20527	2305	0.0
[s|ʃ|t] [ʃ|ʒ]	-voice,+cor -son,-ant	0.0092	1985	15228	2305	0.0
[s|d|ð|t] [ʃ]	-son,+ant -ant,-voice	0.0089	1985	18222	1985	0.0
[n|d|t] [ʃ]	+cor,-cont -ant,-voice	0.0088	1985	18537	1985	0.0
[b|m] [ɡ|b|d]	+voice,+lab,-cont -son,+voice,-cont	0.0087	2328	8667	5866	0.0
[l|ð|r|n|d] [d]	+voice,+ant +voice,+ant,-cont,-nas	0.0087	2512	23671	2512	0.0
[n|d] [ɡ|b|d]	+voice,+ant,-cont -son,+voice,-cont	0.0087	2512	10165	5866	0.0
[ŋ|ɡ|n|d|m|b] [b]	+voice,-cont +voice,+lab,-cont,-nas	0.0086	2328	22139	2328	0.0
[ɡ|w|ŋ] [ɡ|w]	+dor,+voice +dor,+voice,-nas	0.0086	1026	4509	2228	0.0
[ʒ|l|r|ð|n|d] [d]	+cons,+voice,+cor +voice,+ant,-cont,-nas	0.0086	2512	23991	2512	0.0
[ʔ|p|k|t] [ʃ]	-voice,-cont -ant,-voice	0.0084	1985	19347	1985	0.0
[ŋ] [ɡ|w|ŋ]	+nas,+dor +dor,+voice	0.0084	1026	2281	4509	0.0
[j|l|ð|r|n|d] [d]	+voice,-strid,+cor +voice,+ant,-cont,-nas	0.0083	2512	24672	2512	0.0
[p|f|ʔ|k|t] [ʃ]	-strid,-voice -ant,-voice	0.0082	1985	19741	1985	0.0
[j|ʒ|l|r|ð|n|d] [d]	+voice,+cor +voice,+ant,-cont,-nas	0.0082	2512	24992	2512	0.0
[ŋ|ɡ|n|d|m|b] [ʒ|β|ð|ɡ|d|b]	+voice,-cont -son,+voice	0.0081	6186	22139	17487	0.0
[m] [b|m]	+son,+lab +voice,+lab,-cont	0.0081	2328	6339	8667	0.0
[ʃ|ʒ|s|ð|d|t] [ʃ]	-son,+cor -ant,-voice	0.0079	1985	20527	1985	0.0
[ɡ|ŋ] [ɡ|ŋ]	+dor,+voice,-cont +dor,+voice,-cont	0.0079	1026	3307	3307	0.0
[ŋ|n|m] [p|b]	+nas +lab,-cont,-nas	0.0079	2328	16273	3465	0.0
[ŋ|n|m] [ŋ|ɡ|n|d|m|b]	+nas +voice,-cont	0.0078	5866	16273	22139	0.0
[l|ð|r|d|t] [ʃ|ʒ]	-strid,+ant,-nas -son,-ant	0.0077	2305	24390	2305	0.0
[p|b|m] [ɡ|b|d]	+lab,-cont -son,+voice,-cont	0.0077	2328	9804	5866	0.0
[ŋ|n|m] [β|l|r|ð|ɡ|d|b]	+nas +cons,+voice,-strid,-nas	0.0077	6574	16273	28206	0.0
[ŋ|n|m] [ʒ|β|l|r|ð|ɡ|d|b]	+nas +cons,+voice,-nas	0.0076	6574	16273	28526	0.0
[l|ŋ|r|n|m] [d]	+cons,+son +voice,+ant,-cont,-nas	0.0075	2512	27312	2512	0.0
[p|ɡ|d|ʔ|b|k|t] [ʃ|ʒ]	-cont,-nas -son,-ant	0.0075	2305	25213	2305	0.0
[w|ŋ] [ɡ|ŋ]	+dor,+son +dor,+voice,-cont	0.0075	1026	3483	3307	0.0
[p|β|l|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ɡ|b|d]	+cons,-strid -son,+voice,-cont	0.0075	5866	64220	5866	0.0
[j|l|ð|r|d|t] [ʃ|ʒ]	-strid,+cor,-nas -son,-ant	0.0074	2305	25391	2305	0.0
[ŋ|ɡ|n|d|m|b] [β|ð|ɡ|d|b]	+voice,-cont -son,+voice,-strid	0.0074	5866	22139	17167	0.0
[s|t] [j|ʃ|ʒ]	-voice,+ant -ant	0.0074	1985	13243	3306	0.0
[b|β|m] [p|b]	+voice,+lab +lab,-cont,-nas	0.0073	2328	17501	3465	0.0
[ʔ|p|k|t] [ʃ|ʒ]	-voice,-cont -son,-ant	0.0072	1985	19347	2305	0.0
[j|p|β|l|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ɡ|b|d]	-strid,-syll -son,+voice,-cont	0.0072	5866	66423	5866	0.0
[s|d|ð|t] [j|ʃ|ʒ]	-son,+ant -ant	0.0072	2305	18222	3306	0.0
[ŋ|n|m] [j|β|l|r|ð|ɡ|w|d|b]	+nas +voice,-strid,-syll,-nas	0.0071	6574	16273	30409	0.0
[m] [p|b|m]	+son,+lab +lab,-cont	0.0071	2328	6339	9804	0.0
[n|d|t] [j|ʃ|ʒ]	+cor,-cont -ant	0.0071	2305	18537	3306	0.0
[p|f|ʔ|k|t] [ʃ|ʒ]	-strid,-voice -son,-ant	0.0071	1985	19741	2305	0.0
[ŋ|n|m] [j|ʒ|β|l|r|ð|ɡ|w|d|b]	+nas +voice,-syll,-nas	0.0071	6574	16273	30729	0.0
[l|ŋ|r|n|m] [b]	+cons,+son +voice,+lab,-cont,-nas	0.007	2328	27312	2328	0.0
[j|l|ŋ|r|w|n|m] [d]	+son,-syll +voice,+ant,-cont,-nas	0.007	2512	29515	2512	0.0
[n] [ð|d|r|l]	+nas,+cor +voice,+ant,-nas	0.0069	3220	7653	16018	0.0
[ŋ|n|m] [p|ɡ|d|ʔ|b|k|t]	+nas -cont,-nas	0.0069	5866	16273	25213	0.0
[n] [ʒ|l|ð|r|d]	+nas,+cor +cons,+voice,+cor,-nas	0.0068	3220	7653	16338	0.0
[p|β|f|m|b] [p|b]	+lab +lab,-cont,-nas	0.0067	2328	19032	3465	0.0
[p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|d|n|m|ʔ|b|k|t] [ɡ|b|d]	+cons -son,+voice,-cont	0.0067	5866	71396	5866	0.0
[n|d|t] [ʒ|d|ð]	+cor,-cont -son,+voice,+cor	0.0067	2832	18537	5299	0.0
[l|ð|r|d|t] [ʃ]	-strid,+ant,-nas -ant,-voice	0.0067	1985	24390	1985	0.0
[n] [n|d]	+nas,+cor +voice,+ant,-cont	0.0066	2512	7653	10165	0.0
[j|p|ʃ|ʒ|β|l|s|f|ŋ|r|ð|ɡ|w|d|n|m|ʔ|b|k|t] [ɡ|b|d]	-syll -son,+voice,-cont	0.0065	5866	73599	5866	0.0
[n] [j|l|ð|r|d]	+nas,+cor +voice,-strid,+cor,-nas	0.0065	3220	7653	17019	0.0
[j|l|ŋ|r|w|n|m] [b]	+son,-syll +voice,+lab,-cont,-nas	0.0065	2328	29515	2328	0.0
[l|s|r|ð|d|t] [ʃ|ʒ]	+ant,-nas -son,-ant	0.0064	2305	29261	2305	0.0
[p|ɡ|d|ʔ|b|k|t] [ʃ]	-cont,-nas -ant,-voice	0.0064	1985	25213	1985	0.0
[ŋ] [ɡ|b|d]	+nas,+dor -son,+voice,-cont	0.0064	1026	2281	5866	0.0
[l|r|ð|n|d|t] [d]	-strid,+ant +voice,+ant,-cont,-nas	0.0064	2512	32043	2512	0.0
[ʃ|ʒ|s|ð|d|t] [j|ʃ|ʒ]	-son,+cor -ant	0.0064	2305	20527	3306	0.0
[s|ʃ|t] [j|ʃ|ʒ]	-voice,+cor -ant	0.0064	1985	15228	3306	0.0
[j|l|ð|r|d|t] [ʃ]	-strid,+cor,-nas -ant,-voice	0.0064	1985	25391	1985	0.0
[n] [j|ʒ|l|ð|r|d]	+nas,+cor +voice,+cor,-nas	0.0064	3220	7653	17339	0.0
[ɡ|ŋ|k] [ɡ]	+dor,-cont -son,+dor,+voice	0.0064	1026	13131	1026	0.0
[ŋ|n|m] [d|ð]	+nas -son,+voice,+ant	0.0064	2512	16273	4979	0.0
[m] [b|β]	+son,+lab -son,+voice,+lab	0.0063	2328	6339	11162	0.0
[j|l|r|ð|n|d|t] [d]	-strid,+cor +voice,+ant,-cont,-nas	0.0062	2512	33044	2512	0.0
[n] [d|t]	+nas,+cor -son,+cor,-cont	0.0062	2512	7653	10884	0.0
[n|d] [ʒ|l|ð|r|d]	+voice,+ant,-cont +cons,+voice,+cor,-nas	0.0062	3540	10165	16338	0.0
[ŋ|ɡ|n|d|m|b] [ʒ|β|l|r|ð|ɡ|d|b]	+voice,-cont +cons,+voice,-nas	0.0062	6894	22139	28526	0.0
[p|ʃ|s|f|ʔ|k|t] [ʃ]	-voice -ant,-voice	0.0061	1985	26597	1985	0.0
[l|ŋ|r|n|m] [β|ð|ɡ|d|b]	+cons,+son -son,+voice,-strid	0.006	5866	27312	17167	0.0
[ŋ|n|m] [ʒ|d|ð]	+nas -son,+voice,+cor	0.006	2512	16273	5299	0.0
[ʃ|ʒ|l|s|r|ð|d|t] [ʃ|ʒ]	+cons,+cor,-nas -son,-ant	0.006	2305	31566	2305	0.0
[b|m] [b|m]	+voice,+lab,-cont +voice,+lab,-cont	0.0059	2328	8667	8667	0.0
[l|ŋ|r|n|m] [ʒ|β|ð|ɡ|d|b]	+cons,+son -son,+voice	0.0059	5866	27312	17487	0.0
[l|r|ð|n|d|t] [ʃ|ʒ]	-strid,+ant -son,-ant	0.0059	2305	32043	2305	0.0
[ɡ|w|ŋ|k] [ɡ]	+dor -son,+dor,+voice	0.0059	1026	14333	1026	0.0
[n|d] [j|ʒ|l|ð|r|d]	+voice,+ant,-cont +voice,+cor,-nas	0.0058	3540	10165	17339	0.0
[j|ʃ|ʒ|l|s|r|ð|d|t] [ʃ|ʒ]	+cor,-nas -son,-ant	0.0058	2305	32567	2305	0.0
[ŋ|ɡ|n|d|m|b] [p|b]	+voice,-cont +lab,-cont,-nas	0.0058	2328	22139	3465	0.0
[ɡ|ŋ] [ɡ|w|ŋ]	+dor,+voice,-cont +dor,+voice	0.0058	1026	3307	4509	0.0
[ɡ|w|ŋ] [ɡ|ŋ]	+dor,+voice +dor,+voice,-cont	0.0058	1026	4509	3307	0.0
[ŋ|ɡ|n|d|m|b] [ŋ|ɡ|n|d|m|b]	+voice,-cont +voice,-cont	0.0057	5866	22139	22139	0.0
[ŋ|ɡ|n|d|m|b] [j|ʒ|β|l|r|ð|ɡ|w|d|b]	+voice,-cont +voice,-syll,-nas	0.0057	6894	22139	30729	0.0
[j|l|r|ð|n|d|t] [ʃ|ʒ]	-strid,+cor -son,-ant	0.0057	2305	33044	2305	0.0
[ŋ|ɡ|n|d|m|b] [β|l|r|ð|ɡ|d|b]	+voice,-cont +cons,+voice,-strid,-nas	0.0057	6574	22139	28206	0.0
[t] [s|ʃ]	-strid,-voice,+cor -voice,+strid	0.0056	1985	8372	6856	0.0
[n|d|t] [d|ð]	+cor,-cont -son,+voice,+ant	0.0056	2512	18537	4979	0.0
[ŋ|ɡ|n|d|m|b] [ʒ|d|ð]	+voice,-cont -son,+voice,+cor	0.0056	2832	22139	5299	0.0
[l|s|r|ð|n|d|t] [d]	+ant +voice,+ant,-cont,-nas	0.0056	2512	36914	2512	0.0
[d|t] [s|ʃ|ʒ]	-son,+cor,-cont +strid	0.0056	2305	10884	7176	0.0
[j|l|ŋ|r|w|n|m] [β|ð|ɡ|d|b]	+son,-syll -son,+voice,-strid	0.0056	5866	29515	17167	0.0
[l|s|r|ð|d|t] [ʃ]	+ant,-nas -ant,-voice	0.0056	1985	29261	1985	0.0
[n|r|l] [d|ð]	+son,+ant -son,+voice,+ant	0.0055	2512	18692	4979	0.0
[m] [p|b|β|f]	+son,+lab +lab,-nas	0.0055	2328	6339	12693	0.0
[w|ŋ] [ɡ|w|ŋ]	+dor,+son +dor,+voice	0.0055	1026	3483	4509	0.0
[j|l|ŋ|r|w|n|m] [ʒ|β|ð|ɡ|d|b]	+son,-syll -son,+voice	0.0055	5866	29515	17487	0.0
[l|ð|r|d|t] [j|ʃ|ʒ]	-strid,+ant,-nas -ant	0.0054	2305	24390	3306	0.0
[t] [s|ʃ|ʒ]	-strid,-voice,+cor +strid	0.0054	1985	8372	7176	0.0
[t] [s|f|ʃ]	-strid,-voice,+cor +cont,-voice	0.0053	1985	8372	7250	0.0
[j|n|r|l] [d|ð]	+son,+cor -son,+voice,+ant	0.0053	2512	19693	4979	0.0
[p|ʃ|s|f|ʔ|k|t] [ʃ|ʒ]	-voice -son,-ant	0.0053	1985	26597	2305	0.0
[d|ð] [ʒ]	-son,+voice,+ant +voice,+strid	0.0053	320	4979	320	0.0
[ŋ|ɡ|n|d|m|b] [j|β|l|r|ð|ɡ|w|d|b]	+voice,-cont +voice,-strid,-syll,-nas	0.0053	6574	22139	30409	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [d]	+cons,+cor +voice,+ant,-cont,-nas	0.0052	2512	39219	2512	0.0
[l|ð|r|n|d] [ʒ|d|ð]	+voice,+ant -son,+voice,+cor	0.0052	2832	23671	5299	0.0
[b|m] [p|b|m]	+voice,+lab,-cont +lab,-cont	0.0052	2328	8667	9804	0.0
[p|b|m] [b|m]	+lab,-cont +voice,+lab,-cont	0.0052	2328	9804	8667	0.0
[p|ɡ|d|ʔ|b|k|t] [j|ʃ|ʒ]	-cont,-nas -ant	0.0052	2305	25213	3306	0.0
[n|r|l] [ʒ|d|ð]	+son,+ant -son,+voice,+cor	0.0052	2512	18692	5299	0.0
[n|d] [ð|d|r|l]	+voice,+ant,-cont +voice,+ant,-nas	0.0052	3220	10165	16018	0.0
[j|l|ð|r|d|t] [j|ʃ|ʒ]	-strid,+cor,-nas -ant	0.0052	2305	25391	3306	0.0
[ʒ|l|r|ð|n|d] [ʒ|d|ð]	+cons,+voice,+cor -son,+voice,+cor	0.0052	2832	23991	5299	0.0
[ŋ|n|m] [ɡ]	+nas -son,+dor,+voice	0.0052	1026	16273	1026	0.0
[ʃ|ʒ|l|s|r|ð|d|t] [ʃ]	+cons,+cor,-nas -ant,-voice	0.0051	1985	31566	1985	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [d]	+cor +voice,+ant,-cont,-nas	0.0051	2512	40220	2512	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [ʃ|ʒ]	-son,-strid -son,-ant	0.0051	2305	36908	2305	0.0
[l|s|r|ð|n|d|t] [ʃ|ʒ]	+ant -son,-ant	0.0051	2305	36914	2305	0.0
[l|r|ð|n|d|t] [ʃ]	-strid,+ant -ant,-voice	0.0051	1985	32043	1985	0.0
[n] [d|ð|t]	+nas,+cor -son,-strid,+ant	0.0051	2512	7653	13351	0.0
[ŋ|ɡ|n|d|m|b] [p|ɡ|d|ʔ|b|k|t]	+voice,-cont -cont,-nas	0.005	5866	22139	25213	0.0
[ʔ|p|k|t] [j|ʃ|ʒ]	-voice,-cont -ant	0.005	1985	19347	3306	0.0
[j|l|ð|r|n|d] [ʒ|d|ð]	+voice,-strid,+cor -son,+voice,+cor	0.005	2832	24672	5299	0.0
[n|d] [n|d]	+voice,+ant,-cont +voice,+ant,-cont	0.005	2512	10165	10165	0.0
[n|d|t] [ʃ|ʒ|s|ð|d|t]	+cor,-cont -son,+cor	0.005	4817	18537	20527	0.0
[j|ʃ|ʒ|l|s|r|ð|d|t] [ʃ]	+cor,-nas -ant,-voice	0.005	1985	32567	1985	0.0
[j|ʒ|l|r|ð|n|d] [ʒ|d|ð]	+voice,+cor -son,+voice,+cor	0.005	2832	24992	5299	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [d]	-cont +voice,+ant,-cont,-nas	0.005	2512	41486	2512	0.0
[j|n|r|l] [ʒ|d|ð]	+son,+cor -son,+voice,+cor	0.0049	2512	19693	5299	0.0
[ʒ|d|ð] [ʒ]	-son,+voice,+cor +voice,+strid	0.0049	320	5299	320	0.0
[p|f|ʔ|k|t] [j|ʃ|ʒ]	-strid,-voice -ant	0.0049	1985	19741	3306	0.0
[j|l|r|ð|n|d|t] [ʃ]	-strid,+cor -ant,-voice	0.0049	1985	33044	1985	0.0
[n|d] [j|l|ð|r|d]	+voice,+ant,-cont +voice,-strid,+cor,-nas	0.0049	3220	10165	17019	0.0
[ŋ|n|m] [β|l|ŋ|r|ð|ɡ|n|d|m|b]	+nas +cons,+voice,-strid	0.0049	6574	16273	44479	0.0
[ŋ|n|m] [ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b]	+nas +cons,+voice	0.0049	6574	16273	44799	0.0
[ʃ|ʒ|l|s|r|ð|n|d|t] [ʃ|ʒ]	+cons,+cor -son,-ant	0.0048	2305	39219	2305	0.0
[n|d|t] [ɡ|b|d]	+cor,-cont -son,+voice,-cont	0.0047	2512	18537	5866	0.0
[n|r|l] [ɡ|b|d]	+son,+ant -son,+voice,-cont	0.0047	2512	18692	5866	0.0
[j|ʃ|ʒ|l|s|r|ð|n|d|t] [ʃ|ʒ]	+cor -son,-ant	0.0047	2305	40220	2305	0.0
[ŋ|n|m] [p|β|f|ð|ɡ|d|ʔ|b|k|t]	+nas -son,-strid	0.0047	5866	16273	36908	0.0
[l|ŋ|r|n|m] [p|b]	+cons,+son +lab,-cont,-nas	0.0047	2328	27312	3465	0.0
[ŋ|ɡ|n|d|m|b] [d|ð]	+voice,-cont -son,+voice,+ant	0.0047	2512	22139	4979	0.0
[n] [l|ð|r|n|d]	+nas,+cor +voice,+ant	0.0047	3220	7653	23671	0.0
[n|d] [d|t]	+voice,+ant,-cont -son,+cor,-cont	0.0047	2512	10165	10884	0.0
[l|ŋ|r|n|m] [ŋ|ɡ|n|d|m|b]	+cons,+son +voice,-cont	0.0047	5866	27312	22139	0.0
[ŋ|n|m] [j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+nas +voice,-strid,-syll	0.0047	6574	16273	46682	0.0
[ŋ|n|m] [j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b]	+nas +voice,-syll	0.0046	6574	16273	47002	0.0
[β|l|ŋ|r|ð|ɡ|n|d|m|b] [d]	+cons,+voice,-strid +voice,+ant,-cont,-nas	0.0046	2512	44479	2512	0.0
[n] [ʒ|l|r|ð|n|d]	+nas,+cor +cons,+voice,+cor	0.0046	3220	7653	23991	0.0
[p|b|m] [p|b|m]	+lab,-cont +lab,-cont	0.0046	2328	9804	9804	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [b]	-cont +voice,+lab,-cont,-nas	0.0046	2328	41486	2328	0.0
[l|ŋ|r|n|m] [β|l|r|ð|ɡ|d|b]	+cons,+son +cons,+voice,-strid,-nas	0.0046	6574	27312	28206	0.0
[ʒ|β|l|ŋ|r|ð|ɡ|n|d|m|b] [d]	+cons,+voice +voice,+ant,-cont,-nas	0.0046	2512	44799	2512	0.0
[b|m] [b|β]	+voice,+lab,-cont -son,+voice,+lab	0.0046	2328	8667	11162	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [ʃ|ʒ]	-cont -son,-ant	0.0045	2305	41486	2305	0.0
[n] [l|ð|r|d|t]	+nas,+cor -strid,+ant,-nas	0.0045	3220	7653	24390	0.0
[l|ŋ|r|n|m] [ʒ|β|l|r|ð|ɡ|d|b]	+cons,+son +cons,+voice,-nas	0.0045	6574	27312	28526	0.0
[d|ð|t] [s|ʃ|ʒ]	-son,-strid,+ant +strid	0.0045	2305	13351	7176	0.0
[ŋ|n|m] [p|β|l|f|r|ð|ɡ|d|ʔ|b|k|t]	+nas +cons,-strid,-nas	0.0045	6574	16273	47947	0.0
[l|s|r|ð|d|t] [j|ʃ|ʒ]	+ant,-nas -ant	0.0045	2305	29261	3306	0.0
[n] [j|l|ð|r|n|d]	+nas,+cor +voice,-strid,+cor	0.0045	3220	7653	24672	0.0
[j|n|r|l] [ɡ|b|d]	+son,+cor -son,+voice,-cont	0.0045	2512	19693	5866	0.0
[ɡ|b|d] [ʒ]	-son,+voice,-cont +voice,+strid	0.0045	320	5866	320	0.0
[ɡ|ŋ] [ɡ|b|d]	+dor,+voice,-cont -son,+voice,-cont	0.0044	1026	3307	5866	0.0
[n] [j|ʒ|l|r|ð|n|d]	+nas,+cor +voice,+cor	0.0044	3220	7653	24992	0.0
[j|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [d]	+voice,-strid,-syll +voice,+ant,-cont,-nas	0.0044	2512	46682	2512	0.0
[p|β|f|ð|ɡ|d|ʔ|b|k|t] [ʃ]	-son,-strid -ant,-voice	0.0044	1985	36908	1985	0.0
[l|s|r|ð|n|d|t] [ʃ]	+ant -ant,-voice	0.0044	1985	36914	1985	0.0
[l|ð|r|n|d] [d|ð]	+voice,+ant -son,+voice,+ant	0.0044	2512	23671	4979	0.0
[j|ʒ|β|l|ŋ|r|ð|ɡ|w|n|d|m|b] [d]	+voice,-syll +voice,+ant,-cont,-nas	0.0044	2512	47002	2512	0.0
[n] [j|l|ð|r|d|t]	+nas,+cor -strid,+cor,-nas	0.0044	3220	7653	25391	0.0
[j|l|ŋ|r|w|n|m] [p|b]	+son,-syll +lab,-cont,-nas	0.0043	2328	29515	3465	0.0
[ŋ|n|m] [j|p|β|l|f|r|ð|ɡ|w|d|ʔ|b|k|t]	+nas -strid,-syll,-nas	0.0043	6574	16273	50150	0.0
[ʒ|l|r|ð|n|d] [d|ð]	+cons,+voice,+cor -son,+voice,+ant	0.0043	2512	23991	4979	0.0
[d|t] [s|ʃ]	-son,+cor,-cont -voice,+strid	0.0043	1985	10884	6856	0.0
[b|β|m] [ɡ|b|d]	+voice,+lab -son,+voice,-cont	0.0043	2328	17501	5866	0.0
[p|ŋ|ɡ|d|n|m|ʔ|b|k|t] [ʒ|β|ð|ɡ|d|b]	-cont -son,+voice	0.0043	6186	41486	17487	0.0
[j|l|ŋ|r|w|n|m] [ŋ|ɡ|n|d|m|b]	+son,-syll +voice,-cont	0.0043	5866	29515	22139	0.0
