ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
n k	5.04	59	270	558	0.0
m p	2.76	71	695	574	0.0
r k	2.2	35	218	558	0.0
r p	1.79	32	218	574	0.0
rn k	1.13	26	233	558	0.0
t p	0.99	14	75	574	0.0
n ty	0.95	19	270	306	0.0
n p	0.88	25	270	574	0.0
rr w	0.68	38	761	613	0.0
rr k	0.53	32	761	558	0.0
t ty	0.47	7	75	306	0.015
ny k	0.3	12	185	558	0.0
rn p	0.16	10	233	574	0.002
ty p	0.15	11	306	574	0.001
ny m	0.14	9	185	695	0.004
rn m	0.09	8	233	695	0.008
l y	0.08	6	238	395	0.031
rn ty	0.08	5	233	306	0.062
n m	0.06	7	270	695	0.015
rn ng	0.04	4	233	352	0.124
n ng	0.04	4	270	352	0.124
rr m	0.01	6	761	695	0.031
t l	0.01	1	75	238	1.0
ny p	0.01	2	185	574	0.499
t k	0.01	1	75	558	1.0
ty k	0.01	2	306	558	0.499
n ny	0.0	1	270	185	1.0
t m	0.0	1	75	695	1.0
rr ty	0.0	2	761	306	0.499
ny ng	0.0	1	185	352	1.0
rr y	0.0	2	761	395	0.499
rt ty	0.0	1	317	306	1.0
rr p	0.0	2	761	574	0.499
rl p	0.0	1	204	574	1.0
l k	0.0	1	238	558	1.0
l p	0.0	1	238	574	1.0
rr ny	0.0	1	761	185	1.0
rt k	0.0	1	317	558	1.0
rt p	0.0	1	317	574	1.0
y k	0.0	1	395	558	1.0
