ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
a vʲ	0.0	930	94085	7473	0.0
a rʲ	0.0	1383	94085	16772	0.0
o ʂ	0.0	812	83300	6618	0.0
a dʲ	0.0	814	94085	5952	0.0
e ʐ	0.0	609	57565	5455	0.0
x l	0.0	282	4756	14418	0.0
s u	0.0	1127	51666	21312	0.0
i ɡ	0.0	962	88197	9126	0.0
z b	0.0	380	13880	9086	0.0
s l	0.0	920	51666	14418	0.0
n k	0.0	1133	37273	30932	0.0
i zʲ	0.0	445	88197	2018	0.0
ɕ k	0.0	742	16478	30932	0.0
a x	0.0	692	94085	4756	0.0
o pʲ	0.0	748	83300	6309	0.0
e ʂ	0.0	625	57565	6618	0.0
t n	0.0	1499	58828	37273	0.0
f s	0.0	551	5763	51666	0.0
u dʲ	0.0	359	21312	5952	0.0
l k	0.0	671	14418	30932	0.0
u mʲ	0.0	366	21312	6233	0.0
e j	0.0	1453	57565	36528	0.0
k l	0.0	668	30932	14418	0.0
rʲ a	0.0	1248	16772	94085	0.0
x lʲ	0.0	308	4756	20272	0.0
k lʲ	0.0	783	30932	20272	0.0
e ɡ	0.0	714	57565	9126	0.0
i x	0.0	634	88197	4756	0.0
ʐ dʲ	0.0	176	5455	5952	0.0
a v	0.0	1549	94085	27065	0.0
a p	0.0	1443	94085	24288	0.0
i ʂ	0.0	716	88197	6618	0.0
s pʲ	0.0	530	51666	6309	0.0
o zʲ	0.0	375	83300	2018	0.0
t vʲ	0.0	605	58828	7473	0.0
ʐ n	0.0	409	5455	37273	0.0
lʲ nʲ	0.0	521	20272	16518	0.0
a mʲ	0.0	685	94085	6233	0.0
d vʲ	0.0	264	11859	7473	0.0
v lʲ	0.0	656	27065	20272	0.0
z dʲ	0.0	254	13880	5952	0.0
a zʲ	0.0	384	94085	2018	0.0
f t	0.0	512	5763	58828	0.0
ʐ nʲ	0.0	263	5455	16518	0.0
a fʲ	0.0	354	94085	1740	0.0
z v	0.0	526	13880	27065	0.0
d rʲ	0.0	382	11859	16772	0.0
u rʲ	0.0	511	21312	16772	0.0
a j	0.0	1573	94085	36528	0.0
i l	0.0	950	88197	14418	0.0
m i	0.0	878	12403	88197	0.0
r t	0.0	1219	36443	58828	0.0
r m	0.0	558	36443	12403	0.0
e sʲ	0.0	434	57565	4787	0.0
t i	0.0	1881	58828	88197	0.0
u ɕ	0.0	487	21312	16478	0.0
o fʲ	0.0	309	83300	1740	0.0
v n	0.0	814	27065	37273	0.0
f a	0.0	596	5763	94085	0.0
z u	0.0	436	13880	21312	0.0
d v	0.0	449	11859	27065	0.0
e vʲ	0.0	518	57565	7473	0.0
i nʲ	0.0	952	88197	16518	0.0
i d	0.0	800	88197	11859	0.0
u n	0.0	694	21312	37273	0.0
i f	0.0	555	88197	5763	0.0
k t	0.0	1047	30932	58828	0.0
s sʲ	0.0	385	51666	4787	0.0
nʲ a	0.0	949	16518	94085	0.0
x v	0.0	272	4756	27065	0.0
m n	0.0	515	12403	37273	0.0
z ʐ	0.0	208	13880	5455	0.0
ɡ lʲ	0.0	325	9126	20272	0.0
kʲ e	0.0	434	5776	57565	0.0
z mʲ	0.0	220	13880	6233	0.0
lʲ ɕ	0.0	427	20272	16478	0.0
e pʲ	0.0	444	57565	6309	0.0
r s	0.0	1009	36443	51666	0.0
f sʲ	0.0	122	5763	4787	0.0
ʂ lʲ	0.0	269	6618	20272	0.0
n d	0.0	487	37273	11859	0.0
r k	0.0	774	36443	30932	0.0
i mʲ	0.0	539	88197	6233	0.0
ʐ d	0.0	184	5455	11859	0.0
e b	0.0	523	57565	9086	0.0
ɕ nʲ	0.0	377	16478	16518	0.0
e zʲ	0.0	245	57565	2018	0.0
l lʲ	0.0	385	14418	20272	0.0
e f	0.0	410	57565	5763	0.0
ɕ u	0.0	417	16478	21312	0.0
o tʲ	0.0	1177	83300	33763	0.0
i p	0.0	1018	88197	24288	0.0
u zʲ	0.0	143	21312	2018	0.0
u pʲ	0.0	251	21312	6309	0.0
l i	0.0	761	14418	88197	0.0
n s	0.0	936	37273	51666	0.0
z nʲ	0.0	322	13880	16518	0.0
ʂ nʲ	0.0	221	6618	16518	0.0
x r	0.0	278	4756	36443	0.0
e x	0.0	346	57565	4756	0.0
n dʲ	0.0	311	37273	5952	0.0
r ʐ	0.0	294	36443	5455	0.0
j u	0.0	579	36528	21312	0.0
d ʑ	0.0	5	11859	5	0.062
s lʲ	0.0	656	51666	20272	0.0
s e	0.0	1095	51666	57565	0.0
u l	0.0	351	21312	14418	0.0
r ʂ	0.0	307	36443	6618	0.0
x n	0.0	260	4756	37273	0.0
nʲ kʲ	0.0	190	16518	5776	0.0
v z	0.0	377	27065	13880	0.0
d ɡ	0.0	202	11859	9126	0.0
z l	0.0	273	13880	14418	0.0
i vʲ	0.0	495	88197	7473	0.0
r i	0.0	1084	36443	88197	0.0
ɡ n	0.0	352	9126	37273	0.0
v u	0.0	458	27065	21312	0.0
s m	0.0	479	51666	12403	0.0
i b	0.0	533	88197	9086	0.0
u z	0.0	323	21312	13880	0.0
r xʲ	0.0	91	36443	650	0.0
u sʲ	0.0	187	21312	4787	0.0
r ɡ	0.0	336	36443	9126	0.0
a xʲ	0.0	144	94085	650	0.0
ɡ nʲ	0.0	225	9126	16518	0.0
u ɣ	0.0	20	21312	56	0.0
ʑ ʐ	0.0	3	5	5455	0.25
e bʲ	0.0	265	57565	3704	0.0
r nʲ	0.0	445	36443	16518	0.0
s n	0.0	791	51666	37273	0.0
i sʲ	0.0	368	88197	4787	0.0
n tʲ	0.0	635	37273	33763	0.0
f u	0.0	197	5763	21312	0.0
v nʲ	0.0	375	27065	16518	0.0
l l	0.0	254	14418	14418	0.0
s mʲ	0.0	316	51666	6233	0.0
i ʐ	0.0	383	88197	5455	0.0
m p	0.0	303	12403	24288	0.0
lʲ o	0.0	716	20272	83300	0.0
i dʲ	0.0	398	88197	5952	0.0
a bʲ	0.0	324	94085	3704	0.0
z bʲ	0.0	124	13880	3704	0.0
sʲ a	0.0	367	4787	94085	0.0
t nʲ	0.0	539	58828	16518	0.0
r mʲ	0.0	259	36443	6233	0.0
n nʲ	0.0	426	37273	16518	0.0
a sʲ	0.0	364	94085	4787	0.0
m b	0.0	182	12403	9086	0.0
d ʐ	0.0	137	11859	5455	0.0
r dʲ	0.0	249	36443	5952	0.0
u nʲ	0.0	316	21312	16518	0.0
a pʲ	0.0	410	94085	6309	0.0
b n	0.0	299	9086	37273	0.0
xʲ e	0.0	99	650	57565	0.0
t t	0.0	950	58828	58828	0.0
k sʲ	0.0	196	30932	4787	0.0
m lʲ	0.0	255	12403	20272	0.0
m nʲ	0.0	229	12403	16518	0.0
s s	0.0	825	51666	51666	0.0
ɕ o	0.0	583	16478	83300	0.0
f fʲ	0.0	49	5763	1740	0.0
i rʲ	0.0	589	88197	16772	0.0
m pʲ	0.0	134	12403	6309	0.0
vʲ a	0.0	401	7473	94085	0.0
i o	0.0	1294	88197	83300	0.0
i fʲ	0.0	186	88197	1740	0.0
a ɡʲ	0.0	216	94085	2211	0.0
x rʲ	0.0	133	4756	16772	0.0
lʲ s	0.0	473	20272	51666	0.0
u vʲ	0.0	184	21312	7473	0.0
ʂ u	0.0	172	6618	21312	0.0
p sʲ	0.0	155	24288	4787	0.0
e ɡʲ	0.0	162	57565	2211	0.0
ʂ t	0.0	281	6618	58828	0.0
r ɡʲ	0.0	127	36443	2211	0.0
ʐ u	0.0	152	5455	21312	0.0
mʲ a	0.0	335	6233	94085	0.0
d b	0.0	143	11859	9086	0.0
s nʲ	0.0	401	51666	16518	0.0
f r	0.0	198	5763	36443	0.0
d lʲ	0.0	209	11859	20272	0.0
d i	0.0	429	11859	88197	0.0
ʂ n	0.0	208	6618	37273	0.0
n ɡ	0.0	242	37273	9126	0.0
m m	0.0	162	12403	12403	0.0
ʐ o	0.0	278	5455	83300	0.0
u f	0.0	144	21312	5763	0.0
o ɣ	0.0	28	83300	56	0.0
nʲ j	0.0	313	16518	36528	0.0
r x	0.0	167	36443	4756	0.0
s x	0.0	197	51666	4756	0.0
x u	0.0	125	4756	21312	0.0
f lʲ	0.0	133	5763	20272	0.0
i pʲ	0.0	288	88197	6309	0.0
ɣ dʲ	0.0	7	56	5952	0.016
d dʲ	0.0	101	11859	5952	0.0
ʂ kʲ	0.0	74	6618	5776	0.0
b i	0.0	338	9086	88197	0.0
r tʲ	0.0	415	36443	33763	0.0
k tʲ	0.0	382	30932	33763	0.0
m bʲ	0.0	80	12403	3704	0.0
lʲ t	0.0	406	20272	58828	0.0
z ɡʲ	0.0	65	13880	2211	0.0
z rʲ	0.0	179	13880	16772	0.0
ɕ sʲ	0.0	104	16478	4787	0.0
a ɕ	0.0	460	94085	16478	0.0
p k	0.0	320	24288	30932	0.0
z i	0.0	407	13880	88197	0.0
z lʲ	0.0	194	13880	20272	0.0
u xʲ	0.0	43	21312	650	0.0
x m	0.0	87	4756	12403	0.0
u j	0.0	316	21312	36528	0.0
f pʲ	0.0	67	5763	6309	0.0
ɣ d	0.0	9	56	11859	0.004
v r	0.0	345	27065	36443	0.0
n sʲ	0.0	146	37273	4787	0.0
b mʲ	0.0	82	9086	6233	0.0
ʂ o	0.0	253	6618	83300	0.0
k s	0.0	429	30932	51666	0.0
i ɕ	0.0	409	88197	16478	0.0
p t	0.0	401	24288	58828	0.0
b ʐ	0.0	74	9086	5455	0.0
j ʂ	0.0	162	36528	6618	0.0
e fʲ	0.0	104	57565	1740	0.0
b m	0.0	110	9086	12403	0.0
r b	0.0	187	36443	9086	0.0
rʲ u	0.0	194	16772	21312	0.0
a kʲ	0.0	239	94085	5776	0.0
rʲ o	0.0	381	16772	83300	0.0
k n	0.0	346	30932	37273	0.0
e o	0.0	695	57565	83300	0.0
f rʲ	0.0	98	5763	16772	0.0
j s	0.0	431	36528	51666	0.0
f p	0.0	116	5763	24288	0.0
j n	0.0	361	36528	37273	0.0
f ʂ	0.0	60	5763	6618	0.0
r fʲ	0.0	77	36443	1740	0.0
