segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [t|d]	+consonantal,+continuant -strident,-continuant	0.0004	12289	148574	64901	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [θ|ð|t|d]	+consonantal,+continuant -strident,+anterior	0.0004	12493	148574	67086	0.0
[b|v|p|f] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+labial,-sonorant +consonantal,+continuant	0.0004	10047	43427	148574	0.0
[t] [ʒ|z|s|ʃ]	-voice,-strident,-continuant +strident	0.0004	6568	39042	70640	0.0
[n|ɹ] [b|v|ð|ʒ|z|d|g]	-lateral,+consonantal +voice	0.0004	8423	60033	75558	0.0
[b|v|p|f] [l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	+labial,-sonorant -nasal,+coronal	0.0004	11479	43427	194004	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+continuant,-syllabic -sonorant	0.0004	23064	157949	215415	0.0
[k] [l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ]	-voice,+dorsal +continuant,-syllabic	0.0004	7680	23887	157949	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [ʒ|z|s|ʃ]	+coronal,-sonorant +strident	0.0004	12324	137726	70640	0.0
[b|p|v|m|f] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	+labial,+consonantal +coronal,+continuant	0.0004	10885	58863	129103	0.0
[d] [b|v|ð|ʒ|z|d|g]	+voice,-strident,-continuant +voice	0.0004	5519	25859	75558	0.0
[θ|t] [ʒ|z|s|ʃ]	-voice,-strident +strident	0.0004	6689	40636	70640	0.0
[l|n] [θ|ð|z|s]	+sonorant,+anterior +anterior,+continuant,-sonorant	0.0004	7570	62013	59331	0.0
[w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ] [s|ʃ]	-syllabic -voice,+strident	0.0004	15518	338903	45677	0.0
[l|n] [z]	+sonorant,+anterior +voice,+strident,+anterior	0.0004	4460	62013	20631	0.0
[t|k|p] [l|ð|z|s|θ]	-voice,-continuant +anterior,+continuant	0.0004	10444	79327	88460	0.0
[θ|ð|t|d] [s|ʃ]	-strident,+anterior -voice,+strident	0.0004	6898	67086	45677	0.0
[b|w|p|v|m|f] [l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ]	+labial +continuant,-syllabic	0.0004	12491	63637	157949	0.0
[θ|t|s|ʃ] [l|ð|z|d|s|θ|t]	-voice,+coronal -nasal,+anterior	0.0004	14332	86313	153361	0.0
[p|f] [j|w|ɹ]	+labial,-voice -lateral,+continuant	0.0004	3821	25777	36524	0.0
[p] [l|w|j|ɹ]	+labial,-voice,-continuant +sonorant,+continuant,-syllabic	0.0004	4085	16398	65653	0.0
[l|n|ð|z|d|s|θ|t] [θ|ð|z|s]	+anterior +anterior,+continuant,-sonorant	0.0004	13087	186245	59331	0.0
[b|d|g] [l|n|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	+voice,-continuant +coronal	0.0004	12397	43792	226888	0.0
[l|n|ð|z|d|s|θ|t] [z|s]	+anterior +strident,+anterior	0.0004	12829	186245	57146	0.0
[b|v|p|f] [l|n|w|ɹ|ŋ|m|j]	+labial,-sonorant +sonorant,-syllabic	0.0004	9105	43427	123488	0.0
[t|d] [s|ʃ]	-strident,-continuant -voice,+strident	0.0004	6768	64901	45677	0.0
[ð|z|d|s|θ|t] [θ|t|s]	+anterior,-sonorant -voice,+anterior	0.0004	12159	124232	77151	0.0
[k|w|g] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	-nasal,+dorsal -nasal,-syllabic	0.0004	12344	35156	281068	0.0
[j|n|w|ɹ] [ʒ|ð|z|d]	-lateral +voice,+coronal	0.0004	7418	69408	51413	0.0
[b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [ʒ|ʃ]	-nasal,+consonantal -anterior,+strident	0.0004	7502	271693	13494	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [t]	+continuant,-syllabic -voice,-strident,-continuant	0.0004	9724	157949	39042	0.0
[l|n] [z|s]	+sonorant,+anterior +strident,+anterior	0.0004	7369	62013	57146	0.0
[θ|t] [l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	-voice,-strident -nasal,+coronal	0.0004	10985	40636	194004	0.0
[l|n|ɹ|ŋ|m] [t|d|n]	+sonorant,+consonantal -continuant,+coronal	0.0004	13068	114113	97785	0.0
[b|p|v|m|f] [b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+labial,+consonantal -nasal,+consonantal	0.0004	15636	58863	271693	0.0
[b|p] [θ|ð|ɹ]	+labial,-continuant,-sonorant -strident,+continuant	0.0004	3533	27836	29334	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [ʒ|ð|z|s|ʃ|θ]	+coronal,-sonorant +coronal,+continuant,-sonorant	0.0004	12381	137726	72825	0.0
[t] [ʒ|ð|z|s|ʃ|θ]	-voice,-strident,-continuant +coronal,+continuant,-sonorant	0.0004	6589	39042	72825	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [b|n|p|ŋ|d|m|k|t|g]	+continuant,-syllabic -continuant	0.0004	20887	157949	180954	0.0
[b|p|m] [l|ɹ]	+labial,-continuant +coronal,+sonorant,+continuant	0.0004	6096	43272	56278	0.0
[k|g] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+dorsal,-sonorant +consonantal,+continuant	0.0004	8298	30382	148574	0.0
[w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ] [v|ð|ʒ|z]	-syllabic +voice,+continuant	0.0004	12807	338903	31766	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [θ|t]	+continuant,-syllabic -voice,-strident	0.0004	9885	157949	40636	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [ɹ|ð|d|θ|t]	-nasal,+coronal -strident	0.0004	16678	194004	94235	0.0
[θ|t] [ʒ|ð|z|s|ʃ|θ]	-voice,-strident +coronal,+continuant,-sonorant	0.0004	6710	40636	72825	0.0
[θ|t|s] [l|n|ð|z|d|s|θ|t]	-voice,+anterior +anterior	0.0004	14785	77151	186245	0.0
[b|w|p|v|f] [l|n|ɹ]	+labial,-nasal +coronal,+sonorant	0.0004	8083	48201	89162	0.0
[ð|z|d|s|θ|t] [t|k|p]	+anterior,-sonorant -voice,-continuant	0.0004	12240	124232	79327	0.0
[ŋ|n|m] [t|k|p]	+nasal -voice,-continuant	0.0004	8350	57835	79327	0.0
[b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g] [ð|z|d]	+consonantal +voice,+anterior	0.0004	15350	329528	47081	0.0
[θ|t|s] [ð|z|d|s|θ|t]	-voice,+anterior +anterior,-sonorant	0.0004	12064	77151	124232	0.0
[b|d|g] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+voice,-continuant -nasal,-syllabic	0.0004	13669	43792	281068	0.0
[l|n] [ð|z]	+sonorant,+anterior +voice,+anterior,+continuant	0.0004	4469	62013	21222	0.0
[θ|ð|t|d] [θ|s|ʃ]	-strident,+anterior -voice,+coronal,+continuant	0.0004	6927	67086	47271	0.0
[ŋ|k|w|g] [j|w|ɹ]	+dorsal -lateral,+continuant	0.0004	4966	44671	36524	0.0
[b|p|d|k|t|g] [l|n|ð|z|d|s|θ|t]	-continuant,-sonorant +anterior	0.0004	18607	123119	186245	0.0
[b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|p|d|k|t|g]	-nasal,+consonantal -continuant,-sonorant	0.0004	22456	271693	123119	0.0
[s|h|ʃ|θ|f] [t|d|n]	-voice,+continuant -continuant,+coronal	0.0004	9446	60530	97785	0.0
[l|n|ð|z|d|s|θ|t] [l|ð|z|s|θ]	+anterior +anterior,+continuant	0.0004	15758	186245	88460	0.0
[b|p|v|m|f] [w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ]	+labial,+consonantal -syllabic	0.0004	17339	58863	338903	0.0
[t|d] [θ|s|ʃ]	-strident,-continuant -voice,+coronal,+continuant	0.0004	6797	64901	47271	0.0
[b|v|p|f] [θ|ð|ɹ]	+labial,-sonorant -strident,+continuant	0.0004	4375	43427	29334	0.0
[s|h|ʃ|θ|f] [b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	-voice,+continuant -sonorant	0.0004	13993	60530	215415	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [t]	-sonorant -voice,-strident,-continuant	0.0004	11232	215415	39042	0.0
[l|n] [p|s|ʃ|k|h|f|θ|t]	+sonorant,+anterior -voice	0.0004	11404	62013	139857	0.0
[p] [l|ɹ]	+labial,-voice,-continuant +coronal,+sonorant,+continuant	0.0004	3719	16398	56278	0.0
[l|n|ɹ] [b|n|p|ŋ|d|m|k|t|g]	+coronal,+sonorant -continuant	0.0004	15547	89162	180954	0.0
[p|f] [ɹ]	+labial,-voice -anterior,+sonorant	0.0004	3235	25777	27149	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [t|d]	+continuant,-sonorant -strident,-continuant	0.0004	9461	92296	64901	0.0
[b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [t|k|p]	-nasal,+consonantal -voice,-continuant	0.0004	17933	271693	79327	0.0
[ɹ|ð|d|θ|t] [ʒ|ð|z|d|s|ʃ|θ|t]	-strident +coronal,-sonorant	0.0004	13916	94235	137726	0.0
[k|w|g] [l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	-nasal,+dorsal -nasal,+coronal	0.0004	10087	35156	194004	0.0
[b|p] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	+labial,-continuant,-sonorant +coronal,+continuant	0.0004	7319	27836	129103	0.0
[θ|t|s] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	-voice,+anterior +coronal,+continuant	0.0004	12183	77151	129103	0.0
[n] [ʒ|ð|z|s|ʃ|θ]	-continuant,-lateral +coronal,+continuant,-sonorant	0.0004	5973	32884	72825	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [l|ð|z|d|s|θ|t]	+consonantal,+continuant -nasal,+anterior	0.0004	18421	148574	153361	0.0
[ŋ|n|m] [θ|t|s]	+nasal -voice,+anterior	0.0004	8150	57835	77151	0.0
[t|d|n] [ð|z|d]	-continuant,+coronal +voice,+anterior	0.0004	8275	97785	47081	0.0
[b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [ʒ|ʃ]	-nasal,-syllabic -anterior,+strident	0.0004	7502	281068	13494	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [b|n|p|ŋ|d|m|k|t|g]	+continuant,-sonorant -continuant	0.0004	15738	92296	180954	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+continuant,-sonorant -nasal,+consonantal	0.0004	19284	92296	271693	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [t|k|p]	-sonorant -voice,-continuant	0.0004	15915	215415	79327	0.0
[s] [l|ð|z|d|s|θ|t]	-voice,+strident,+anterior -nasal,+anterior	0.0004	9110	36515	153361	0.0
[l|n|w|ɹ|ŋ|m|j] [p|s|ʃ|k|h|f|θ|t]	+sonorant,-syllabic -voice	0.0004	15992	123488	139857	0.0
[b|p|v|m|f] [j|w|ɹ]	+labial,+consonantal -lateral,+continuant	0.0004	5642	58863	36524	0.0
[w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ] [ð|z|d]	-syllabic +voice,+anterior	0.0004	15350	338903	47081	0.0
[θ|s] [l|ð|z|d|s|θ|t]	-voice,+anterior,+continuant -nasal,+anterior	0.0004	9290	38109	153361	0.0
[t|k|p] [ʃ]	-voice,-continuant -voice,-anterior	0.0004	3274	79327	9162	0.0
[t] [l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	-voice,-strident,-continuant -nasal,+coronal	0.0004	10568	39042	194004	0.0
[b|p] [l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ]	+labial,-continuant,-sonorant +continuant,-syllabic	0.0004	8050	27836	157949	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [t|d]	+continuant,-syllabic -strident,-continuant	0.0004	12289	157949	64901	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [θ|ð|t|d]	+continuant,-syllabic -strident,+anterior	0.0004	12493	157949	67086	0.0
[k|w|g] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	-nasal,+dorsal +coronal,+continuant	0.0004	8174	35156	129103	0.0
[l|n|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [ð|z|d]	+coronal +voice,+anterior	0.0004	12524	226888	47081	0.0
[θ|ð|z|s] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+anterior,+continuant,-sonorant -nasal,-syllabic	0.0004	15637	59331	281068	0.0
[l|n|ɹ] [d]	+coronal,+sonorant +voice,-strident,-continuant	0.0004	5814	89162	25859	0.0
[l|ð|z|d|s|θ|t] [t|k|p]	-nasal,+anterior -voice,-continuant	0.0004	13351	153361	79327	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [θ|t]	-sonorant -voice,-strident	0.0004	11324	215415	40636	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [θ|ð|t|d]	+continuant,-sonorant -strident,+anterior	0.0004	9514	92296	67086	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [p|s|ʃ|k|h|f|θ|t]	+continuant,-sonorant -voice	0.0004	13734	92296	139857	0.0
[θ|t|s] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	-voice,+anterior +consonantal,+continuant	0.0004	12937	77151	148574	0.0
[ŋ|n|m] [θ|t|s|ʃ]	+nasal -voice,+coronal	0.0004	8537	57835	86313	0.0
[l|ð|z|d|s|θ|t] [θ|t|s]	-nasal,+anterior -voice,+anterior	0.0004	13140	153361	77151	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [θ|t|s]	+coronal,-sonorant -voice,+anterior	0.0004	12447	137726	77151	0.0
[l|n|w|ɹ|ŋ|m|j] [ɹ|ð|d|θ|t]	+sonorant,-syllabic -strident	0.0004	13025	123488	94235	0.0
[θ|t|s|ʃ] [l|n|ð|z|d|s|θ|t]	-voice,+coronal +anterior	0.0004	15306	86313	186245	0.0
[b|p] [l|n|ɹ]	+labial,-continuant,-sonorant +coronal,+sonorant	0.0004	6014	27836	89162	0.0
[b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|p|d|k|t|g]	-nasal,-syllabic -continuant,-sonorant	0.0004	22456	281068	123119	0.0
[ŋ|k|g] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	-continuant,+dorsal +consonantal,+continuant	0.0004	9292	39897	148574	0.0
[b|v|ð|ʒ|z|d|g] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+voice +consonantal,+continuant	0.0004	12783	75558	148574	0.0
[l|n|ɹ] [ð|d]	+coronal,+sonorant +voice,-strident	0.0004	5859	89162	26450	0.0
[n] [ʒ|z|s|ʃ]	-continuant,-lateral +strident	0.0004	5814	32884	70640	0.0
[ŋ|k|g] [b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g]	-continuant,+dorsal +consonantal	0.0004	13825	39897	329528	0.0
[v|ð|ʒ|z|s|ʃ|h|f|θ] [b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g]	+continuant,-sonorant +consonantal	0.0004	21022	92296	329528	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [t|k|p]	+coronal,-sonorant -voice,-continuant	0.0004	12598	137726	79327	0.0
[t] [ʒ|ʃ]	-voice,-strident,-continuant -anterior,+strident	0.0004	2765	39042	13494	0.0
[l|ð|z|s|θ] [ð|z|d|s|θ|t]	+anterior,+continuant +anterior,-sonorant	0.0004	12628	88460	124232	0.0
[l|ð|z|s|θ] [t|d|n]	+anterior,+continuant -continuant,+coronal	0.0004	11202	88460	97785	0.0
[ŋ|k|g] [l|n|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	-continuant,+dorsal +coronal	0.0004	11458	39897	226888	0.0
[ŋ|k|w|g] [b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+dorsal -nasal,+consonantal	0.0004	13258	44671	271693	0.0
[ŋ|n|m] [b|d|g]	+nasal +voice,-continuant	0.0004	6055	57835	43792	0.0
[n|ɹ] [p|s|ʃ|k|h|f|θ|t]	-lateral,+consonantal -voice	0.0004	11019	60033	139857	0.0
[b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [t]	-nasal,+consonantal -voice,-strident,-continuant	0.0004	12385	271693	39042	0.0
[l|ɹ|ʒ|ð|z|s|ʃ|θ] [p|s|ʃ|k|h|f|θ|t]	+coronal,+continuant -voice	0.0004	16157	129103	139857	0.0
[ð|z|d|s|θ|t] [ɹ|ð|d|θ|t]	+anterior,-sonorant -strident	0.0004	13008	124232	94235	0.0
[b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [t|k|p]	-nasal,-syllabic -voice,-continuant	0.0004	17933	281068	79327	0.0
[b|w|p|v|m|f] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	+labial +coronal,+continuant	0.0004	10885	63637	129103	0.0
[z|s] [t|d|n]	+strident,+anterior -continuant,+coronal	0.0004	8975	57146	97785	0.0
[b|w|p|v|f] [ɹ]	+labial,-nasal -anterior,+sonorant	0.0004	4340	48201	27149	0.0
[b|p|m] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+labial,-continuant -nasal,-syllabic	0.0004	13223	43272	281068	0.0
[n|ɹ] [b|n|p|ŋ|d|m|k|t|g]	-lateral,+consonantal -continuant	0.0004	12495	60033	180954	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [v|ð|ʒ|z|s|ʃ|h|f|θ]	+coronal,-sonorant +continuant,-sonorant	0.0004	13514	137726	92296	0.0
[b|p|v|m|f] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+labial,+consonantal +consonantal,+continuant	0.0004	11209	58863	148574	0.0
[b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [θ|t]	-nasal,+consonantal -voice,-strident	0.0004	12591	271693	40636	0.0
[l|ð|z|s|θ] [l|ð|z|d|s|θ|t]	+anterior,+continuant -nasal,+anterior	0.0004	13933	88460	153361	0.0
[ŋ|k|w|g] [l|ɹ|ʒ|ð|z|s|ʃ|θ]	+dorsal +coronal,+continuant	0.0004	9080	44671	129103	0.0
[θ|ð|z|s] [w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ]	+anterior,+continuant,-sonorant -syllabic	0.0004	16953	59331	338903	0.0
[b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [b|n|p|ŋ|d|m|k|t|g]	-nasal,+consonantal -continuant	0.0004	26506	271693	180954	0.0
[θ|t|s|ʃ] [ð|z|d|s|θ|t]	-voice,+coronal +anterior,-sonorant	0.0004	12368	86313	124232	0.0
[ð|z|d|s|θ|t] [l|ð|z|d|s|θ|t]	+anterior,-sonorant -nasal,+anterior	0.0004	16474	124232	153361	0.0
[t|k|p] [l|ð|z|d|s|θ|t]	-voice,-continuant -nasal,+anterior	0.0004	13161	79327	153361	0.0
[b|p|v|m|f] [l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	+labial,+consonantal -nasal,+coronal	0.0004	12751	58863	194004	0.0
[p|s|ʃ|k|h|f|θ|t] [t|d]	-voice -strident,-continuant	0.0004	11367	139857	64901	0.0
[j|n|w|ɹ] [θ|t|s]	-lateral -voice,+anterior	0.0004	8730	69408	77151	0.0
[ŋ|n|m] [θ|ð|z|s]	+nasal +anterior,+continuant,-sonorant	0.0004	6988	57835	59331	0.0
[ʒ|ð|z|d|s|ʃ|θ|t] [ɹ|ð|d|θ|t]	+coronal,-sonorant -strident	0.0004	13581	137726	94235	0.0
[b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [n|ɹ]	-sonorant -lateral,+consonantal	0.0004	13554	215415	60033	0.0
[b|n|p|ŋ|d|m|k|t|g] [j|w]	-continuant -consonantal,-syllabic	0.0004	4907	180954	9375	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [l|n|ð|z|d|s|θ|t]	+consonantal,+continuant +anterior	0.0004	19807	148574	186245	0.0
[θ|t] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	-voice,-strident -nasal,-syllabic	0.0004	12725	40636	281068	0.0
[z|s] [θ|t|s]	+strident,+anterior -voice,+anterior	0.0004	7906	57146	77151	0.0
[θ|t|s] [b|n|p|ŋ|d|m|k|t|g]	-voice,+anterior -continuant	0.0004	14066	77151	180954	0.0
[θ|ð|z|s] [θ|t|s]	+anterior,+continuant,-sonorant -voice,+anterior	0.0004	8053	59331	77151	0.0
[ŋ|k|w|g] [l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	+dorsal -nasal,+coronal	0.0004	11079	44671	194004	0.0
[l|ð|z|s|θ] [ɹ|ð|d|θ|t]	+anterior,+continuant -strident	0.0004	10861	88460	94235	0.0
[l|n|w|ɹ|ŋ|m|j] [t|d|n]	+sonorant,-syllabic -continuant,+coronal	0.0004	13068	123488	97785	0.0
[b|w|p|v|m|f] [b|l|p|ɹ|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+labial -nasal,+consonantal	0.0004	15636	63637	271693	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [b|p|d|k|t|g]	-nasal,+coronal -continuant,-sonorant	0.0004	18359	194004	123119	0.0
[θ|ð|z|s] [t|d|n]	+anterior,+continuant,-sonorant -continuant,+coronal	0.0004	9047	59331	97785	0.0
[l|n] [ʒ|ð|z|s|ʃ|θ]	+sonorant,+anterior +coronal,+continuant,-sonorant	0.0004	7980	62013	72825	0.0
[b|w|p|v|f] [l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ]	+labial,-nasal +consonantal,+continuant	0.0004	10047	48201	148574	0.0
[b|w|p|v|f] [l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t]	+labial,-nasal -nasal,+coronal	0.0004	11479	48201	194004	0.0
[p|f] [θ|ð|ɹ]	+labial,-voice -strident,+continuant	0.0004	3263	25777	29334	0.0
[t|d|n] [θ|ð|t|d]	-continuant,+coronal -strident,+anterior	0.0004	9607	97785	67086	0.0
[k] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	-voice,+dorsal -nasal,-syllabic	0.0004	9718	23887	281068	0.0
[b|l|n|p|ɹ|v|ð|ʒ|z|d|s|m|ŋ|ʃ|k|h|f|θ|t|g] [ʒ|ʃ]	+consonantal -anterior,+strident	0.0004	7896	329528	13494	0.0
[p|s|ʃ|k|h|f|θ|t] [l|ð|z|s|θ]	-voice +anterior,+continuant	0.0004	13167	139857	88460	0.0
[ŋ|n|m] [v|ð|ʒ|z|s|ʃ|h|f|θ]	+nasal +continuant,-sonorant	0.0004	8648	57835	92296	0.0
[l|n|ð|z|d|s|θ|t] [s|h|ʃ|θ|f]	+anterior -voice,+continuant	0.0004	12567	186245	60530	0.0
[l|j|ɹ|w|v|ð|ʒ|z|s|ʃ|h|f|θ] [l|ð|z|d|s|θ|t]	+continuant,-syllabic -nasal,+anterior	0.0004	18421	157949	153361	0.0
[j|n|w|ɹ] [θ|t|s|ʃ]	-lateral -voice,+coronal	0.0004	9158	69408	86313	0.0
[ð|z|d] [ʒ|ð|z|d]	+voice,+anterior +voice,+coronal	0.0004	5820	47081	51413	0.0
[l|n] [θ|t]	+sonorant,+anterior -voice,-strident	0.0004	5937	62013	40636	0.0
[s] [l|n|ð|z|d|s|θ|t]	-voice,+strident,+anterior +anterior	0.0004	9753	36515	186245	0.0
[ŋ|n|m] [z|s]	+nasal +strident,+anterior	0.0004	6797	57835	57146	0.0
[b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [t]	-nasal,-syllabic -voice,-strident,-continuant	0.0004	12385	281068	39042	0.0
[t|d|n] [t|d]	-continuant,+coronal -strident,-continuant	0.0004	9417	97785	64901	0.0
[p|s|ʃ|k|h|f|θ|t] [θ|ð|t|d]	-voice -strident,+anterior	0.0004	11450	139857	67086	0.0
[θ|s] [l|n|ð|z|d|s|θ|t]	-voice,+anterior,+continuant +anterior	0.0004	9955	38109	186245	0.0
[θ|t] [ʒ|ʃ]	-voice,-strident -anterior,+strident	0.0004	2767	40636	13494	0.0
[l|ð|z|d|s|θ|t] [b|p|d|k|t|g]	-nasal,+anterior -continuant,-sonorant	0.0004	16235	153361	123119	0.0
[l|ɹ|v|ð|ʒ|z|s|ʃ|h|f|θ] [p|s|ʃ|k|h|f|θ|t]	+consonantal,+continuant -voice	0.0004	17027	148574	139857	0.0
[s] [ð|z|d|s|θ|t]	-voice,+strident,+anterior +anterior,-sonorant	0.0004	7955	36515	124232	0.0
[b|w|p|v|m|f] [w|ɹ|m|j|g|l|p|ʒ|ŋ|f|θ|b|n|v|ð|z|d|s|t|k|h|ʃ]	+labial -syllabic	0.0004	17339	63637	338903	0.0
[s|h|ʃ|θ|f] [l|ð|z|d|s|θ|t]	-voice,+continuant -nasal,+anterior	0.0004	11373	60530	153361	0.0
[z|s] [b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+strident,+anterior -nasal,-syllabic	0.0004	14959	57146	281068	0.0
[b|w|p|v|f] [l|n|w|ɹ|ŋ|m|j]	+labial,-nasal +sonorant,-syllabic	0.0004	9105	48201	123488	0.0
[l|ɹ|ʒ|ð|z|d|s|ʃ|θ|t] [t|k|p]	-nasal,+coronal -voice,-continuant	0.0004	14616	194004	79327	0.0
[b|l|j|p|ɹ|w|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g] [θ|t]	-nasal,-syllabic -voice,-strident	0.0004	12591	281068	40636	0.0
[θ|t|s|ʃ] [b|n|p|ŋ|d|m|k|t|g]	-voice,+coronal -continuant	0.0004	14723	86313	180954	0.0
[θ|ð|z|s] [b|p|v|ð|ʒ|z|d|s|ʃ|k|h|f|θ|t|g]	+anterior,+continuant,-sonorant -sonorant	0.0004	13314	59331	215415	0.0
