segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[f|s|ʒ|z|h|χ|ʃ|ʁ] [k|p|t]	+cons,+cont,-lateral -cont,-voice	0.0001	992	15017	11281	0.0
[ɡ|k] [f|s|b|k|l|ʒ|ɡ|w|ʁ|m|j|n|v|χ|h|z|ʃ|t|p|d]	-delrel,+high -syllabic	0.0001	1038	4216	44006	0.0
[f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [w|v|j]	+cons,-nasal,-lateral -syllabic,-cons	0.0001	776	30498	3401	0.0
[f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d] [k|ɡ|w|j|χ]	+cons,-approx -syllabic,+high	0.0001	1289	33559	8531	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|m|j|n|v|χ|h|z|ʃ|t|p|d] [n|m|ʁ]	-syllabic +son,-lateral	0.0001	1714	44006	11505	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d] [w|ʁ]	-nasal,-syllabic -syllabic,+approx,+back	0.0001	952	36723	4257	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [w|v|j]	+cons,-lateral -syllabic,-cons	0.0001	863	37781	3401	0.0
[b|ʒ|ɡ|m|n|z|v|d] [l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d]	+voice,-approx +voice,-syllabic	0.0001	1352	13766	22920	0.0
[f|s|b|k|ʒ|ɡ|m|n|v|χ|h|z|ʃ|t|p|d] [k|p|t]	-approx -cont,-voice	0.0001	1509	34852	11281	0.0
[b|ʒ|ɡ|z|v|ʁ|d] [l|b|ʒ|ɡ|m|n|z|ʁ|d]	-nasal,+voice,-lateral +cons,+voice	0.0001	1100	10705	19519	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [ɡ|w|j]	-lateral +voice,-syllabic,+high	0.0001	896	39074	3549	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [j|ʃ|ʒ]	+cons -ant	0.0001	930	40605	3688	0.0
[ʃ|s|z|ʒ] [f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+strid +cons,-nasal,-lateral	0.0001	1023	5944	30498	0.0
[n|m|ʁ] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	+son,-lateral +cons,-son	0.0001	1321	11505	26276	0.0
[l|s|ʒ|j|ʃ|z|t|d] [l|ʒ|w|j|v|z|ʁ]	-nasal,+cor +voice,+cont,-syllabic	0.0001	1143	19789	11437	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [k|p|t]	-nasal,+cons -cont,-voice	0.0001	1473	33322	11281	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d] [ʁ]	-nasal,-syllabic +son,+dor	0.0001	946	36723	4222	0.0
[ɡ|k|ʁ|χ] [f|s|b|k|ʒ|ɡ|v|χ|h|z|ʃ|t|p|d]	+dor -son	0.0001	1301	10645	27569	0.0
[f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ] [l|w|m|j|n|ʁ]	+cont,-syllabic -syllabic,+son	0.0001	1419	21242	16437	0.0
[s] [k|p|t]	+cont,-voice,+ant -cont,-voice	0.0001	470	3396	11281	0.0
[l|ʒ|w|j|v|z|ʁ] [f|s|b|k|l|ʒ|ɡ|w|ʁ|m|j|n|v|χ|h|z|ʃ|t|p|d]	+voice,+cont,-syllabic -syllabic	0.0001	1703	11437	44006	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d] [k|p|t]	-nasal,-syllabic -cont,-voice	0.0001	1545	36723	11281	0.0
[s|z] [w|χ|j]	+ant,+strid +cont,-syllabic,+high	0.0001	328	4329	4315	0.0
[d|s|z|t] [l|w|m|j|n|ʁ]	-son,+ant -syllabic,+son	0.0001	1121	13277	16437	0.0
[ʃ|s|z|ʒ] [ʒ|j]	+strid +voice,-ant	0.0001	270	5944	2130	0.0
[l|n|m|ʁ] [f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+cons,+son +cons	0.0001	1830	14329	40605	0.0
[f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d] [k|p|t]	+cons,-approx -cont,-voice	0.0001	1476	33559	11281	0.0
[l|w|m|j|n|ʁ] [b|k|ɡ|t|p|d]	-syllabic,+son -delrel	0.0001	1210	16437	15481	0.0
[s|ʃ] [f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d]	-voice,+strid +cons,-approx	0.0001	978	4954	33559	0.0
[l|s|ʒ|j|ʃ|z] [f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cont,+cor +cons,-nasal,-lateral	0.0001	1379	10841	30498	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [d|t]	-lateral -son,-strid	0.0001	1418	39074	8948	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [w|ʁ]	-lateral -syllabic,+approx,+back	0.0001	978	39074	4257	0.0
[f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [ʒ|j]	+cons,-nasal,-lateral +voice,-ant	0.0001	611	30498	2130	0.0
[b|ɡ|d] [l|w|ʁ|j]	+voice,-delrel -syllabic,+approx	0.0001	470	4200	9154	0.0
[s|ʒ|n|ʃ|z|t|d] [l|w|ʁ|j]	+cor,-lateral -syllabic,+approx	0.0001	989	18598	9154	0.0
[f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d] [l|d|t]	+cons,-son -nasal,-strid,+ant	0.0001	1333	26276	11772	0.0
[l|s|ʒ|ʃ|z] [l|s|ʒ|j|ʃ|z|t|d]	+cons,+cont,+cor -nasal,+cor	0.0001	998	8768	19789	0.0
[l|b|ʒ|ɡ|w|j|z|v|ʁ|d] [f|s|b|k|ʒ|ɡ|m|n|v|χ|h|z|ʃ|t|p|d]	-nasal,+voice,-syllabic -approx	0.0001	1768	15637	34852	0.0
[f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ] [k|p|t]	+cont,-syllabic -cont,-voice	0.0001	1172	21242	11281	0.0
[f|s|ʃ|h|χ] [f|s|b|k|ʒ|ɡ|m|n|v|χ|h|z|ʃ|t|p|d]	+cont,-voice -approx	0.0001	1399	9805	34852	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [ʁ]	-lateral +son,+dor	0.0001	972	39074	4222	0.0
[l|w|m|j|n|ʁ] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	-syllabic,+son -nasal,+cons	0.0001	1771	16437	33322	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|m|j|n|v|χ|h|z|ʃ|t|p|d] [j|ʃ|ʒ]	-syllabic -ant	0.0001	964	44006	3688	0.0
[f|s|ʒ|z|h|χ|ʃ] [f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d]	+cons,+delrel +cons,-approx	0.0001	1440	10795	33559	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [ɡ|w|j]	+cons,-lateral +voice,-syllabic,+high	0.0001	876	37781	3549	0.0
[l|s|ʒ|ʃ|z|t|d] [b|k|ɡ|m|n|t|p|d]	-nasal,+cons,+cor -cont	0.0001	1519	17716	22764	0.0
[s|z] [l|s|ʒ|j|ʃ|z|t|d]	+ant,+strid -nasal,+cor	0.0001	700	4329	19789	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d] [b|ʒ|ɡ|m|n|z|v|d]	-nasal,-syllabic +voice,-approx	0.0001	1700	36723	13766	0.0
[f|s|b|k|ʒ|ɡ|m|n|v|χ|h|z|ʃ|t|p|d] [n|m|ʁ]	-approx +son,-lateral	0.0001	1514	34852	11505	0.0
[f|s|ʒ|v|h|χ|z|ʃ|ʁ] [k|p|t]	+cont,-lateral -cont,-voice	0.0001	1025	16310	11281	0.0
[l|n|m|ʁ] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cons,+son -nasal,+cons	0.0001	1651	14329	33322	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [w|j]	+cons -syllabic,+son,-cons	0.0001	699	40605	2108	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [j]	+cons -strid,+high	0.0001	693	40605	2073	0.0
[l|s|z|t|d] [l|ʒ|w|j|v|z|ʁ]	-nasal,+ant +voice,+cont,-syllabic	0.0001	1025	16101	11437	0.0
[l|s|ʒ|ʃ|z] [k|ɡ|w|j|χ]	+cons,+cont,+cor -syllabic,+high	0.0001	653	8768	8531	0.0
[s|ʃ] [f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	-voice,+strid +cons,-nasal,-lateral	0.0001	928	4954	30498	0.0
[f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [w|χ|j]	+cons,-nasal,-lateral +cont,-syllabic,+high	0.0001	866	30498	4315	0.0
[l|b|ʒ|ɡ|m|n|z|ʁ|d] [b|k|ɡ|t|p|d]	+cons,+voice -delrel	0.0001	1312	19519	15481	0.0
[l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d] [f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ]	+voice,-syllabic +cont,-syllabic	0.0001	1665	22920	21242	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [b|ʒ|ɡ|m|n|z|v|d]	-lateral +voice,-approx	0.0001	1750	39074	13766	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d] [ʒ|j]	-nasal,-syllabic +voice,-ant	0.0001	667	36723	2130	0.0
[s|n|z|t|d] [l|j|n|t|d]	+ant,-approx -strid	0.0001	1302	16983	17551	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [w|ʁ]	-nasal,+cons -syllabic,+approx,+back	0.0001	898	33322	4257	0.0
[ʃ|s|z|ʒ] [l|s|ʒ|j|n|ʃ|z|t|d]	+strid +cor	0.0001	891	5944	23495	0.0
[ɡ|k] [f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d]	-delrel,+high -nasal,-syllabic	0.0001	938	4216	36723	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [b|ʒ|ɡ|m|n|z|v|d]	+cons,-lateral +voice,-approx	0.0001	1719	37781	13766	0.0
[l|b|ʒ|ɡ|m|n|z|ʁ|d] [l|s|ʒ|j|ʃ|z|t|d]	+cons,+voice -nasal,+cor	0.0001	1481	19519	19789	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [z|ʁ|ʒ]	-nasal,+cons +cons,+voice,+cont,-lateral	0.0001	993	33322	5212	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [d|t]	+cons,-lateral -son,-strid	0.0001	1385	37781	8948	0.0
[b|k|ɡ|m|n|t|p|d] [b|ʒ|ɡ|m|n|z|ʁ|d]	-cont +cons,+voice,-lateral	0.0001	1468	22764	16695	0.0
[l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d] [b|k|ɡ|t|p|d]	+voice,-syllabic -delrel	0.0001	1418	22920	15481	0.0
[f|s|ʒ|v|h|χ|z|ʃ] [f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ]	+delrel +cont,-syllabic	0.0001	1206	12088	21242	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [n|m|ʁ]	+cons,-lateral +son,-lateral	0.0001	1569	37781	11505	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [l|s|ʒ|j|ʃ|z|t|d]	+voice,-lateral -nasal,+cor	0.0001	1419	17988	19789	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [ʁ]	-nasal,+cons +son,+dor	0.0001	892	33322	4222	0.0
[s|n|z|t|d] [l|ʒ|w|j|v|z|ʁ]	+ant,-approx +voice,+cont,-syllabic	0.0001	1048	16983	11437	0.0
[f|s|ʒ|z|h|χ|ʃ|ʁ] [f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ]	+cons,+cont,-lateral +cont,-syllabic	0.0001	1343	15017	21242	0.0
[ɡ|k|w|χ] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	-syllabic,+back,+high -nasal,+cons	0.0001	1103	6458	33322	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [l|b|ʒ|ɡ|z|ʁ|d]	+voice,-lateral +cons,-nasal,+voice	0.0001	1115	17988	12236	0.0
[ʃ|s|z|ʒ] [f|s|b|k|ʒ|ɡ|v|χ|h|z|ʃ|t|p|d]	+strid -son	0.0001	962	5944	27569	0.0
[l|s|ʒ|j|ʃ|z|t|d] [b|k|ɡ|m|n|t|p|d]	-nasal,+cor -cont	0.0001	1595	19789	22764	0.0
[k|ɡ|w|j|χ] [f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	-syllabic,+high +cons	0.0001	1398	8531	40605	0.0
[f|s|ʒ|z|h|χ|ʃ|ʁ] [l|w|m|j|n|ʁ]	+cons,+cont,-lateral -syllabic,+son	0.0001	1180	15017	16437	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [l|s|ʒ|j|n|ʃ|z|t|d]	+voice,-lateral +cor	0.0001	1544	17988	23495	0.0
[s|ʒ|n|ʃ|z|t|d] [l|w|m|j|n|ʁ]	+cor,-lateral -syllabic,+son	0.0001	1312	18598	16437	0.0
[s] [l|s|ʒ|j|n|ʃ|z|t|d]	+cont,-voice,+ant +cor	0.0001	670	3396	23495	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [b|ʒ|ɡ|m|n|z|v|d]	-nasal,+cons +voice,-approx	0.0001	1605	33322	13766	0.0
[l|s|ʒ|ʃ|z] [k|p|t]	+cons,+cont,+cor -cont,-voice	0.0001	745	8768	11281	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [j|ʃ|ʒ]	-lateral -ant	0.0001	899	39074	3688	0.0
[ɡ|k] [l|ʒ|w|j|v|z|ʁ]	-delrel,+high +voice,+cont,-syllabic	0.0001	520	4216	11437	0.0
[l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d] [l|b|ʒ|ɡ|m|n|z|ʁ|d]	+voice,-syllabic +cons,+voice	0.0001	1583	22920	19519	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [w|j]	-lateral -syllabic,+son,-cons	0.0001	679	39074	2108	0.0
[n|m|ʁ] [f|s|b|k|ʒ|ɡ|m|n|v|χ|h|z|ʃ|t|p|d]	+son,-lateral -approx	0.0001	1498	11505	34852	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [j|ʃ|ʒ]	-nasal,+cons -ant	0.0001	829	33322	3688	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d] [j]	-lateral -strid,+high	0.0001	673	39074	2073	0.0
[b|k|ɡ|t|p|d] [b|ʒ|ɡ|m|n|z|ʁ|d]	-delrel +cons,+voice,-lateral	0.0001	1202	15481	16695	0.0
[f|s|ʒ|z|h|χ|ʃ] [b|k|ɡ|m|n|t|p|d]	+cons,+delrel -cont	0.0001	1172	10795	22764	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ]	+voice,-lateral +cont,-syllabic	0.0001	1461	17988	21242	0.0
[f|s|b|k|ʒ|ɡ|v|χ|h|z|ʃ|t|p|d] [b|k|ɡ|t|p|d]	-son -delrel	0.0001	1544	27569	15481	0.0
[l|s|ʒ|j|ʃ|z] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	+cont,+cor +cons,-son	0.0001	1261	10841	26276	0.0
[b|ʒ|ɡ|z|v|ʁ|d] [f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ]	-nasal,+voice,-lateral +cont,-syllabic	0.0001	1126	10705	21242	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [ɡ|w|j]	-nasal,+cons +voice,-syllabic,+high	0.0001	812	33322	3549	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [n|m|ʁ]	+cons +son,-lateral	0.0001	1613	40605	11505	0.0
[l|s|ʒ|j|n|ʃ|z|t|d] [l|ʒ|w|j|v|z|ʁ]	+cor +voice,+cont,-syllabic	0.0001	1222	23495	11437	0.0
[s|n|z|t|d] [k|ɡ|w|j|χ]	+ant,-approx -syllabic,+high	0.0001	897	16983	8531	0.0
[s|z] [ɡ|w|j]	+ant,+strid +voice,-syllabic,+high	0.0001	292	4329	3549	0.0
[f|s|ʒ|v|h|χ|z|ʃ|ʁ] [l|j|d]	+cont,-lateral -nasal,+voice,-strid	0.0001	774	16310	6620	0.0
[f|s|ʒ|v|h|χ|z|ʃ|ʁ] [l|w|ʁ|j]	+cont,-lateral -syllabic,+approx	0.0001	910	16310	9154	0.0
[l|s|z] [f|s|b|k|ʒ|ɡ|ʁ|m|n|v|χ|h|z|ʃ|t|p|d]	+cont,+ant -lateral	0.0001	1245	7153	39074	0.0
[s|ʃ|t] [l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d]	-voice,+cor +voice,-syllabic	0.0001	1244	12179	22920	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [w|j]	-nasal,+cons -syllabic,+son,-cons	0.0001	624	33322	2108	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|m|j|n|v|χ|h|z|ʃ|t|p|d] [w|j]	-syllabic -syllabic,+son,-cons	0.0001	717	44006	2108	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|m|j|n|v|χ|h|z|ʃ|t|p|d] [j]	-syllabic -strid,+high	0.0001	711	44006	2073	0.0
[b|ʒ|ɡ|z|ʁ|d] [f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+cons,-nasal,+voice,-lateral +cons,-lateral	0.0001	1403	9412	37781	0.0
[f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d] [b|k|ɡ|t|p|d]	+cons,-son -delrel	0.0001	1500	26276	15481	0.0
[f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [j]	-nasal,+cons -strid,+high	0.0001	618	33322	2073	0.0
[f|s|l|ʒ|w|j|v|h|χ|z|ʃ|ʁ] [l|s|ʒ|n|ʃ|z|t|d]	+cont,-syllabic +cons,+cor	0.0001	1586	21242	21422	0.0
[l|b|ʒ|ɡ|m|n|z|ʁ|d] [l|s|ʒ|j|n|ʃ|z|t|d]	+cons,+voice +cor	0.0001	1592	19519	23495	0.0
[s] [l|j]	+cont,-voice,+ant +approx,-strid	0.0001	303	3396	4897	0.0
[l|s|ʒ|n|ʃ|z|t|d] [l|w|m|j|n|ʁ]	+cons,+cor -syllabic,+son	0.0001	1394	21422	16437	0.0
[f|s|ʒ|v|h|χ|z|ʃ] [b|k|ɡ|m|n|t|p|d]	+delrel -cont	0.0001	1232	12088	22764	0.0
[ɡ|k] [l|b|ʒ|ɡ|w|j|z|v|ʁ|d]	-delrel,+high -nasal,+voice,-syllabic	0.0001	603	4216	15637	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [z|ʁ|ʒ]	+cons,-lateral +cons,+voice,+cont,-lateral	0.0001	1042	37781	5212	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [l|b|ʒ|ɡ|m|n|z|ʁ|d]	+voice,-lateral +cons,+voice	0.0001	1390	17988	19519	0.0
[ɡ|k|χ] [f|s|b|k|l|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cons,-low -nasal,+cons	0.0001	1085	6423	33322	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|j|v|χ|h|z|ʃ|t|p|d] [j|ʃ|ʒ]	-nasal,-syllabic -ant	0.0001	863	36723	3688	0.0
[b|ʒ|ɡ|z|v|ʁ|d] [f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d]	-nasal,+voice,-lateral -nasal,-lateral	0.0001	1368	10705	31791	0.0
[f|s|ʒ|v|h|χ|z|ʃ] [f|s|b|k|ʒ|ɡ|v|χ|h|z|ʃ|t|p|d]	+delrel -son	0.0001	1353	12088	27569	0.0
[l|s|z] [f|s|b|k|l|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d]	+cont,+ant +cons	0.0001	1263	7153	40605	0.0
[b|ʒ|ɡ|z|v|d] [l|w|m|j|n|ʁ]	+voice,-son -syllabic,+son	0.0001	765	6483	16437	0.0
[n|m|ʁ] [f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d]	+son,-lateral +cons,-approx	0.0001	1456	11505	33559	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [w|j]	+cons,-lateral -syllabic,+son,-cons	0.0001	661	37781	2108	0.0
[s|ʃ] [f|s|b|k|ʒ|ɡ|z|χ|h|ʃ|t|p|d]	-voice,+strid +cons,-son	0.0001	845	4954	26276	0.0
[l|s|z|t|d] [l|w|ʁ|j]	-nasal,+ant -syllabic,+approx	0.0001	899	16101	9154	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [j]	+cons,-lateral -strid,+high	0.0001	655	37781	2073	0.0
[l|b|ʒ|ɡ|w|j|z|v|ʁ|d] [l|b|ʒ|ɡ|m|n|z|ʁ|d]	-nasal,+voice,-syllabic +cons,+voice	0.0001	1293	15637	19519	0.0
[l|s|z|t|d] [l|w|m|j|n|ʁ]	-nasal,+ant -syllabic,+son	0.0001	1203	16101	16437	0.0
[f|s|k|ʃ|h|χ|t|p] [b|k|ɡ|t|p|d]	-voice -delrel	0.0001	1336	21086	15481	0.0
[s] [k|ɡ|w|j|χ]	+cont,-voice,+ant -syllabic,+high	0.0001	398	3396	8531	0.0
[s] [b|k|ɡ|t|p|d]	+cont,-voice,+ant -delrel	0.0001	536	3396	15481	0.0
[l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d] [b|ʒ|ɡ|m|n|z|v|ʁ|d]	+voice,-syllabic +voice,-lateral	0.0001	1500	22920	17988	0.0
[l|b|ʒ|ɡ|z|ʁ|d] [f|s|b|k|ʒ|ɡ|m|n|v|χ|h|z|ʃ|t|p|d]	+cons,-nasal,+voice -approx	0.0001	1525	12236	34852	0.0
[f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d] [n|m|ʁ]	+cons,-approx +son,-lateral	0.0001	1451	33559	11505	0.0
[f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d] [k|p|t]	-nasal,-lateral -cont,-voice	0.0001	1398	31791	11281	0.0
[l|b|ʒ|ɡ|z|ʁ|d] [f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d]	+cons,-nasal,+voice +cons,-nasal,-lateral	0.0001	1426	12236	30498	0.0
[f|s|ʃ|h|χ] [f|s|b|k|ʒ|ɡ|m|n|z|χ|h|ʃ|t|p|d]	+cont,-voice +cons,-approx	0.0001	1339	9805	33559	0.0
[l|s|ʒ|j|ʃ|z|t|d] [k|ɡ|w|j|χ]	-nasal,+cor -syllabic,+high	0.0001	959	19789	8531	0.0
[f|s|b|k|ʒ|ɡ|ʁ|m|n|z|χ|h|ʃ|t|p|d] [j|ʃ|ʒ]	+cons,-lateral -ant	0.0001	871	37781	3688	0.0
[f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d] [w|j]	-nasal,-lateral -syllabic,+son,-cons	0.0001	604	31791	2108	0.0
[s|n|z|t|d] [b|k|ɡ|m|n|t|p|d]	+ant,-approx -cont	0.0001	1450	16983	22764	0.0
[f|s|ʒ|z|h|χ|ʃ] [l|w|ʁ|j]	+cons,+delrel -syllabic,+approx	0.0001	733	10795	9154	0.0
[l|s|z] [k|ɡ|w|j|χ]	+cont,+ant -syllabic,+high	0.0001	576	7153	8531	0.0
[ʃ|s|z|ʒ] [k|ɡ|w|j|χ]	+strid -syllabic,+high	0.0001	525	5944	8531	0.0
[b|ʒ|ɡ|m|n|z|v|ʁ|d] [b|ʒ|ɡ|z|v|ʁ|d]	+voice,-lateral -nasal,+voice,-lateral	0.0001	1023	17988	10705	0.0
[s|z] [k|ɡ|w|j|χ]	+ant,+strid -syllabic,+high	0.0001	448	4329	8531	0.0
[f|s|ʒ|z|h|χ|ʃ] [l|ʒ|w|j|v|z|ʁ]	+cons,+delrel +voice,+cont,-syllabic	0.0001	819	10795	11437	0.0
[f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d] [j|ʃ|ʒ]	-nasal,-lateral -ant	0.0001	798	31791	3688	0.0
[f|s|l|ʒ|z|h|χ|ʃ|ʁ] [l|w|m|j|n|ʁ]	+cons,+cont -syllabic,+son	0.0001	1262	17841	16437	0.0
[f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d] [j]	-nasal,-lateral -strid,+high	0.0001	598	31791	2073	0.0
[l|s|z|t|d] [k|ɡ|w|j|χ]	-nasal,+ant -syllabic,+high	0.0001	863	16101	8531	0.0
[l|b|ʒ|ɡ|w|m|j|n|z|v|ʁ|d] [l|b|ʒ|ɡ|z|ʁ|d]	+voice,-syllabic +cons,-nasal,+voice	0.0001	1233	22920	12236	0.0
[f|s|b|k|ʒ|ɡ|ʁ|z|χ|h|ʃ|t|p|d] [k|p|t]	+cons,-nasal,-lateral -cont,-voice	0.0001	1365	30498	11281	0.0
[b|ʒ|ɡ|z|v|ʁ|d] [l|b|ʒ|ɡ|z|ʁ|d]	-nasal,+voice,-lateral +cons,-nasal,+voice	0.0001	842	10705	12236	0.0
[f|s|b|k|l|ʒ|ɡ|w|ʁ|m|j|n|v|χ|h|z|ʃ|t|p|d] [b|ʒ|ɡ|m|n|z|d]	-syllabic +cons,+voice,-approx	0.0001	1723	44006	12473	0.0
[b|ʒ|ɡ|m|n|z|v|d] [f|s|b|k|ʒ|ɡ|ʁ|v|χ|h|z|ʃ|t|p|d]	+voice,-approx -nasal,-lateral	0.0001	1538	13766	31791	0.0
[b|ɡ|m|n|d] [l|b|ʒ|ɡ|w|j|z|v|ʁ|d]	-cont,+voice -nasal,+voice,-syllabic	0.0001	985	11483	15637	0.0
