segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[k|ŋ|g|ɣ|x] [ʝ|c|d|t|θ|ð|j]	+dor -strid	0.0003	2941	41149	64322	0.0
[f|k|s|c|ç|t|θ|x|p] [θ|s]	-voice +delrel,-voice,+anterior	0.0003	6955	186590	79427	0.0
[k|ŋ|g|ɣ|x] [ʝ|s|ç|z|θ|ð]	+dor +delrel,+cor	0.0003	3654	41149	99472	0.0
[ɣ|ŋ|g] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	+voice,+dor +cons	0.0003	2759	6985	334625	0.0
[f|v] [d|t]	+delrel,+lab -delrel,+anterior	0.0003	1494	17399	39421	0.0
[ɣ|x|k|g] [n|k|b|c|d|ŋ|g|ɲ|t|j|p|m]	+dor,-nas -cont	0.0003	4438	40982	147962	0.0
[l|d|z|r|ð] [l|ʝ|z|ʎ|r|v|ð|ɣ]	+voice,-nas,+anterior +cont,+voice,-syll	0.0003	4691	75899	89266	0.0
[b|f|p|v] [ʝ|c|d|t|θ|ð|j]	-nas,+lab -strid	0.0003	2884	39858	64322	0.0
[l|n|d|z|r|ð] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+voice,+anterior +voice,-syll	0.0003	6995	101956	148035	0.0
[f] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	+cont,-voice,+lab +cons	0.0003	3371	10486	334625	0.0
[k|ŋ|g|ɣ|x] [n|k|b|c|d|ŋ|g|ɲ|t|j|p|m]	+dor -cont	0.0003	4440	41149	147962	0.0
[n|k|b|c|d|ŋ|g|ɲ|t|j|p|m] [f|s|ç|θ|x]	-cont +delrel,-voice	0.0003	6830	147962	97397	0.0
[x] [l|ʝ|s|c|ç|d|z|ʎ|r|t|θ|ð|j]	+delrel,+dor,-voice +cor,-nas	0.0003	1845	5252	200860	0.0
[θ|ð] [r]	+cont,-strid,+anterior -lat	0.0003	1375	16883	34759	0.0
[l|d|z|r|ð] [l|ʝ|b|d|ɣ|g|z|ʎ|r|v|ð|j]	+voice,-nas,+anterior +voice,-nas,-syll	0.0003	4821	75899	95110	0.0
[f|p] [ʝ|c|d|t|θ|ð|j]	-voice,+lab -strid	0.0003	2543	31238	64322	0.0
[l|ʝ|z|ʎ|r|v|ð|ɣ] [l|s|z|r|θ|ð]	+cont,+voice,-syll +cont,+anterior	0.0003	6584	89266	151189	0.0
[b|p|m] [l|ʝ|s|ç|z|ʎ|r|θ|ð]	+lab,-cont +cont,+cor	0.0003	4971	49160	157194	0.0
[l|d|z|r|ð] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	+voice,-nas,+anterior -nas,+cons	0.0003	8258	75899	281700	0.0
[ɣ|x|k|g] [ʝ|s|ç|z|θ|ð]	+dor,-nas +delrel,+cor	0.0003	3603	40982	99472	0.0
[ʝ|s|ç|z|θ|ð] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+delrel,+cor +voice,-syll	0.0003	6845	99472	148035	0.0
[l|ʝ|z|ʎ|r|ð] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	+cont,+voice,+cor +cons	0.0003	8955	75535	334625	0.0
[c|t|d|j] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	-delrel,+cor +voice,-syll	0.0003	4524	43666	148035	0.0
[b|p|m] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	+lab,-cont -nas,+cons	0.0003	6616	49160	281700	0.0
[ɣ|x|k|g] [f|s|ç|θ|x]	+dor,-nas +delrel,-voice	0.0003	3549	40982	97397	0.0
[l|n|d|z|r|ð] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	+voice,+anterior -nas,+cons	0.0003	9505	101956	281700	0.0
[c|t] [l|s|d|z|r|θ|t|ð]	+cor,-voice,-cont -nas,+anterior	0.0003	4865	39529	190610	0.0
[c|θ|t] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	-voice,-strid +cor	0.0003	5646	44749	226917	0.0
[c|t|d|j] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	-delrel,+cor +cor	0.0003	5572	43666	226917	0.0
[n|c|d|ɲ|t|j] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	+cor,-cont +cor	0.0003	7034	69723	226917	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+voice,+cor +voice,-syll	0.0003	6995	105729	148035	0.0
[t] [n|l|s|d|z|r|θ|t|ð]	-voice,-cont,+anterior +anterior	0.0003	4883	35284	216667	0.0
[ʝ|z|v|ð|ɣ] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+delrel,+voice +cont,+cons	0.0003	4285	31544	186663	0.0
[n|k|b|c|d|ŋ|g|ɲ|t|j|p|m] [z|s]	-cont +strid	0.0003	5943	147962	76584	0.0
[d|θ|t|ð] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	-strid,+anterior -nas,+cons	0.0003	7026	56304	281700	0.0
[ʝ|z|v|ð|ɣ] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	+delrel,+voice +cons	0.0003	5728	31544	334625	0.0
[x] [l|n|d|z|r|ð]	+delrel,+dor,-voice +voice,+anterior	0.0003	1289	5252	101956	0.0
[θ|s] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+delrel,-voice,+anterior +voice,-syll	0.0003	6034	79427	148035	0.0
[l|ʝ|d|z|ʎ|r|ð|j] [l|ʝ|z|ʎ|r|v|ð|ɣ]	+voice,+cor,-nas +cont,+voice,-syll	0.0003	4691	79672	89266	0.0
[k] [r|l|z|ð]	-delrel,+dor,-voice +cont,+voice,+anterior	0.0003	2533	28912	71762	0.0
[k|g] [r|l|z|ð]	-delrel,+dor +cont,+voice,+anterior	0.0003	2533	28912	71762	0.0
[ɣ|x] [n|ɲ|ŋ|m]	+cont,+dor +nas	0.0003	1404	12070	52925	0.0
[k|ŋ|g] [r|l|z|ð]	+dor,-cont +cont,+voice,+anterior	0.0003	2533	29079	71762	0.0
[l|ʝ|d|z|ʎ|r|ð|j] [l|ʝ|b|d|ɣ|g|z|ʎ|r|v|ð|j]	+voice,+cor,-nas +voice,-nas,-syll	0.0003	4821	79672	95110	0.0
[b|v] [l|s|z|r|θ|ð]	+voice,-nas,+lab +cont,+anterior	0.0003	1999	8620	151189	0.0
[l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p] [θ|z|s|ð]	+cons +delrel,+anterior	0.0003	9788	334625	93467	0.0
[c|t] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+cor,-voice,-cont +cont,+cons	0.0003	4752	39529	186663	0.0
[k|b|c|d|g|t|j|p] [ʝ|f|s|ɣ|ç|z|v|θ|ð|x]	-delrel +delrel	0.0003	6115	95037	128941	0.0
[k|b|c|d|g|t|j|p] [l]	-delrel +lat,+anterior	0.0003	2579	95037	22963	0.0
[k|b|c|d|g|t|j|p] [l|ʎ]	-delrel +lat	0.0003	2579	95037	22963	0.0
[x|k] [ʝ|f|s|ɣ|ç|z|v|θ|ð|x]	+dor,-voice +delrel	0.0003	3664	34164	128941	0.0
[b|f|p|v] [n|d|t]	-nas,+lab -cont,+anterior	0.0003	2820	39858	65478	0.0
[l|ʝ|d|z|ʎ|r|ð|j] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	+voice,+cor,-nas -nas,+cons	0.0003	8258	79672	281700	0.0
[r] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	-lat +cons	0.0003	5943	34759	334625	0.0
[ɣ|x] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+cont,+dor +cont,+cons	0.0003	2615	12070	186663	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	+voice,+cor -nas,+cons	0.0003	9505	105729	281700	0.0
[b|v] [l|ʝ|s|ç|z|ʎ|r|θ|ð]	+voice,-nas,+lab +cont,+cor	0.0003	2027	8620	157194	0.0
[f|v] [c|t|d|j]	+delrel,+lab -delrel,+cor	0.0003	1515	17399	43666	0.0
[l|n|d|z|r|ð] [l|ʝ|z|ʎ|r|v|ð|ɣ]	+voice,+anterior +cont,+voice,-syll	0.0003	5242	101956	89266	0.0
[ç|θ|s] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+delrel,+cor,-voice +voice,-syll	0.0003	6034	81659	148035	0.0
[x] [n|ʝ|l|d|z|ʎ|r|ɲ|ð|j]	+delrel,+dor,-voice +voice,+cor	0.0003	1289	5252	105729	0.0
[ʝ|z|v|ð|ɣ] [n|l|s|d|z|r|θ|t|ð]	+delrel,+voice +anterior	0.0003	4521	31544	216667	0.0
[c|t] [l|ʝ|s|c|ç|d|z|ʎ|r|t|θ|ð|j]	+cor,-voice,-cont +cor,-nas	0.0003	4865	39529	200860	0.0
[t] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	-voice,-cont,+anterior +cor	0.0003	4883	35284	226917	0.0
[f|k|s|c|ç|t|θ|x|p] [ʝ|s|ç|z|θ|ð]	-voice +delrel,+cor	0.0003	7434	186590	99472	0.0
[f|k|s|c|ç|t|θ|x|p] [ʝ|f|s|ɣ|ç|z|v|θ|ð|x]	-voice +delrel	0.0003	8463	186590	128941	0.0
[l|n|d|z|r|ð] [l|ʝ|b|d|ɣ|g|z|ʎ|r|v|ð|j]	+voice,+anterior +voice,-nas,-syll	0.0003	5372	101956	95110	0.0
[x] [c|t|d|j]	+delrel,+dor,-voice -delrel,+cor	0.0003	825	5252	43666	0.0
[f|k|s|c|ç|t|θ|x|p] [s]	-voice +strid,-voice	0.0003	6396	186590	74207	0.0
[k] [l|ʝ|z|ʎ|r|ð]	-delrel,+dor,-voice +cont,+voice,+cor	0.0003	2537	28912	75535	0.0
[k|g] [l|ʝ|z|ʎ|r|ð]	-delrel,+dor +cont,+voice,+cor	0.0003	2537	28912	75535	0.0
[ɣ] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	+delrel,+voice,+dor +cons	0.0003	2592	6818	334625	0.0
[ɣ|g] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	+voice,+dor,-nas +cons	0.0003	2592	6818	334625	0.0
[b|f|p|v] [f|k|s|c|ç|t|θ|x|p]	-nas,+lab -voice	0.0003	4675	39858	186590	0.0
[k] [c|t]	-delrel,+dor,-voice +cor,-voice,-cont	0.0003	1832	28912	39529	0.0
[k|g] [c|t]	-delrel,+dor +cor,-voice,-cont	0.0003	1832	28912	39529	0.0
[c|p|t|k] [ʝ|f|s|ɣ|ç|z|v|θ|ð|x]	-delrel,-voice +delrel	0.0003	5811	89193	128941	0.0
[k|ŋ|g] [l|ʝ|z|ʎ|r|ð]	+dor,-cont +cont,+voice,+cor	0.0003	2537	29079	75535	0.0
[k] [l|d|z|r|ð]	-delrel,+dor,-voice +voice,-nas,+anterior	0.0003	2534	28912	75899	0.0
[k|g] [l|d|z|r|ð]	-delrel,+dor +voice,-nas,+anterior	0.0003	2534	28912	75899	0.0
[c|p|t|k] [l]	-delrel,-voice +lat,+anterior	0.0003	2446	89193	22963	0.0
[c|p|t|k] [l|ʎ]	-delrel,-voice +lat	0.0003	2446	89193	22963	0.0
[k|ŋ|g] [c|t]	+dor,-cont +cor,-voice,-cont	0.0003	1832	29079	39529	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [l|ʝ|z|ʎ|r|v|ð|ɣ]	+voice,+cor +cont,+voice,-syll	0.0003	5242	105729	89266	0.0
[k|ŋ|g] [l|d|z|r|ð]	+dor,-cont +voice,-nas,+anterior	0.0003	2534	29079	75899	0.0
[l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p] [ç|θ|s]	-nas,+cons +delrel,+cor,-voice	0.0003	8179	281700	81659	0.0
[d|θ|t|ð] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	-strid,+anterior +cons	0.0003	7402	56304	334625	0.0
[n|d|t] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	-cont,+anterior +voice,-syll	0.0003	5308	65478	148035	0.0
[b|f|p|v] [n|c|d|ɲ|t|j]	-nas,+lab +cor,-cont	0.0003	2841	39858	69723	0.0
[k|ŋ|g|ɣ|x] [ʝ|f|s|ɣ|ç|z|v|θ|ð|x]	+dor +delrel	0.0003	3924	41149	128941	0.0
[x] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	+delrel,+dor,-voice +cons	0.0003	2258	5252	334625	0.0
[l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p] [ç|θ|s]	+cons +delrel,+cor,-voice	0.0003	8902	334625	81659	0.0
[r|l|z|ð] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+cont,+voice,+anterior +voice,-syll	0.0003	5547	71762	148035	0.0
[v] [l|s|z|r|θ|ð]	+cont,+voice,+lab +cont,+anterior	0.0003	1739	6913	151189	0.0
[ʝ|z|v|ð|ɣ] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	+delrel,+voice +cor	0.0003	4550	31544	226917	0.0
[n|k|b|c|d|ŋ|g|ɲ|t|j|p|m] [s]	-cont +strid,-voice	0.0003	5634	147962	74207	0.0
[f] [θ|t|s]	+cont,-voice,+lab -voice,+anterior	0.0003	1864	10486	114711	0.0
[f] [s|c|ç|θ|t]	+cont,-voice,+lab +cor,-voice	0.0003	1915	10486	121188	0.0
[b|v] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+voice,-nas,+lab +cont,+cons	0.0003	2153	8620	186663	0.0
[f|k|s|c|ç|t|θ|x|p] [θ|z|s|ð]	-voice +delrel,+anterior	0.0003	7084	186590	93467	0.0
[k] [t]	-delrel,+dor,-voice -voice,-cont,+anterior	0.0003	1713	28912	35284	0.0
[k|g] [t]	-delrel,+dor -voice,-cont,+anterior	0.0003	1713	28912	35284	0.0
[v] [l|ʝ|s|ç|z|ʎ|r|θ|ð]	+cont,+voice,+lab +cont,+cor	0.0003	1767	6913	157194	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [l|ʝ|b|d|ɣ|g|z|ʎ|r|v|ð|j]	+voice,+cor +voice,-nas,-syll	0.0003	5372	105729	95110	0.0
[f|k|s|c|ç|t|θ|x|p] [z|s]	-voice +strid	0.0003	6402	186590	76584	0.0
[k|ŋ|g] [t]	+dor,-cont -voice,-cont,+anterior	0.0003	1713	29079	35284	0.0
[ɣ|x] [n|d|t]	+cont,+dor -cont,+anterior	0.0003	1503	12070	65478	0.0
[t] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	-voice,-cont,+anterior +voice,-syll	0.0003	3860	35284	148035	0.0
[ʝ|z|v|ð|ɣ] [l|s|d|z|r|θ|t|ð]	+delrel,+voice -nas,+anterior	0.0003	4134	31544	190610	0.0
[n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m] [r]	+voice,-syll -lat	0.0003	3823	148035	34759	0.0
[r|l|z|ð] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	+cont,+voice,+anterior -nas,+cons	0.0003	7566	71762	281700	0.0
[f|p] [c|p|t|k]	-voice,+lab -delrel,-voice	0.0003	2808	31238	89193	0.0
[x] [d|θ|t|ð]	+delrel,+dor,-voice -strid,+anterior	0.0003	911	5252	56304	0.0
[ɣ|x] [n|k|b|c|d|ŋ|g|ɲ|t|j|p|m]	+cont,+dor -cont	0.0003	2235	12070	147962	0.0
[k] [l|ʝ|d|z|ʎ|r|ð|j]	-delrel,+dor,-voice +voice,+cor,-nas	0.0003	2538	28912	79672	0.0
[k|g] [l|ʝ|d|z|ʎ|r|ð|j]	-delrel,+dor +voice,+cor,-nas	0.0003	2538	28912	79672	0.0
[l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p] [θ|z|s|ð]	-nas,+cons +delrel,+anterior	0.0003	8575	281700	93467	0.0
[d|t] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	-delrel,+anterior -nas,+cons	0.0003	5568	39421	281700	0.0
[c|t] [n|l|s|d|z|r|θ|t|ð]	+cor,-voice,-cont +anterior	0.0003	4883	39529	216667	0.0
[k|ŋ|g] [l|ʝ|d|z|ʎ|r|ð|j]	+dor,-cont +voice,+cor,-nas	0.0003	2538	29079	79672	0.0
[ɣ|x] [n|b|d|ŋ|g|ɲ|j|m]	+cont,+dor +voice,-cont	0.0003	1404	12070	58769	0.0
[v] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+cont,+voice,+lab +cont,+cons	0.0003	1893	6913	186663	0.0
[l|n|d|z|r|ð] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+voice,+anterior +cont,+cons	0.0003	7269	101956	186663	0.0
[b|v|m] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+voice,+lab +voice,-syll	0.0003	3801	35321	148035	0.0
[l|d|z|r|ð] [l|ʝ|z|ʎ|r|ð]	+voice,-nas,+anterior +cont,+voice,+cor	0.0003	3977	75899	75535	0.0
[l|ʝ|z|ʎ|r|ð] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+cont,+voice,+cor +voice,-syll	0.0003	5547	75535	148035	0.0
[ɣ] [n|ɲ|ŋ|m]	+delrel,+voice,+dor +nas	0.0003	996	6818	52925	0.0
[ɣ|g] [n|ɲ|ŋ|m]	+voice,+dor,-nas +nas	0.0003	996	6818	52925	0.0
[ʝ|z|v|ð|ɣ] [l|ʝ|s|c|ç|d|z|ʎ|r|t|θ|ð|j]	+delrel,+voice +cor,-nas	0.0003	4163	31544	200860	0.0
[n|c|d|ɲ|t|j] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+cor,-cont +voice,-syll	0.0003	5308	69723	148035	0.0
[l|d|z|r|ð] [l|ʝ|d|z|ʎ|r|ð|j]	+voice,-nas,+anterior +voice,+cor,-nas	0.0003	4062	75899	79672	0.0
[ʝ|c|d|t|θ|ð|j] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	-strid -nas,+cons	0.0003	7026	64322	281700	0.0
[f] [f|k|s|c|ç|t|θ|x|p]	+cont,-voice,+lab -voice	0.0003	2306	10486	186590	0.0
[θ|t|s] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	-voice,+anterior +cont,+cons	0.0003	7609	114711	186663	0.0
[l|n|d|z|r|ð] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	+voice,+anterior +cor	0.0003	7909	101956	226917	0.0
[b|p|m] [r]	+lab,-cont -lat	0.0003	2146	49160	34759	0.0
[l|ʝ|z|ʎ|r|ð] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	+cont,+voice,+cor -nas,+cons	0.0003	7566	75535	281700	0.0
[θ|t] [l|b|c|ʎ|j|f|k|ʝ|s|d|g|z|r|θ|x|ɣ|ç|v|t|ð|p]	-voice,-strid,+anterior -nas,+cons	0.0003	5540	40504	281700	0.0
[ɣ|x] [n|c|d|ɲ|t|j]	+cont,+dor +cor,-cont	0.0003	1504	12070	69723	0.0
[ɣ|ŋ|g] [n|ɲ|ŋ|m]	+voice,+dor +nas	0.0003	996	6985	52925	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+voice,+cor +cont,+cons	0.0003	7269	105729	186663	0.0
[ɣ|x|k|g] [ʝ|f|s|ɣ|ç|z|v|θ|ð|x]	+dor,-nas +delrel	0.0003	3759	40982	128941	0.0
[k] [c|θ|t]	-delrel,+dor,-voice -voice,-strid	0.0003	1858	28912	44749	0.0
[k|g] [c|θ|t]	-delrel,+dor -voice,-strid	0.0003	1858	28912	44749	0.0
[l|n|d|z|r|ð] [l|ʝ|z|ʎ|r|ð]	+voice,+anterior +cont,+voice,+cor	0.0003	4528	101956	75535	0.0
[f|b|v|p|m] [θ|t]	+lab -voice,-strid,+anterior	0.0003	2679	66559	40504	0.0
[k] [c|t|d|j]	-delrel,+dor,-voice -delrel,+cor	0.0003	1833	28912	43666	0.0
[k|g] [c|t|d|j]	-delrel,+dor -delrel,+cor	0.0003	1833	28912	43666	0.0
[c|t] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	+cor,-voice,-cont +cor	0.0003	4883	39529	226917	0.0
[f|p] [k|b|c|d|g|t|j|p]	-voice,+lab -delrel	0.0003	2808	31238	95037	0.0
[k|ŋ|g] [c|θ|t]	+dor,-cont -voice,-strid	0.0003	1858	29079	44749	0.0
[k|ŋ|g] [c|t|d|j]	+dor,-cont -delrel,+cor	0.0003	1833	29079	43666	0.0
[l|n|d|z|r|ð] [l|ʝ|s|c|ç|d|z|ʎ|r|t|θ|ð|j]	+voice,+anterior +cor,-nas	0.0003	7360	101956	200860	0.0
[ʝ|θ|ð] [r]	+delrel,-strid -lat	0.0003	1375	20656	34759	0.0
[x|k] [c|p|t|k]	+dor,-voice -delrel,-voice	0.0003	2831	34164	89193	0.0
[l|ʝ|d|z|ʎ|r|ð|j] [l|ʝ|z|ʎ|r|ð]	+voice,+cor,-nas +cont,+voice,+cor	0.0003	3977	79672	75535	0.0
[l|n|d|z|r|ð] [l|ʝ|d|z|ʎ|r|ð|j]	+voice,+anterior +voice,+cor,-nas	0.0003	4613	101956	79672	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [n|ʝ|l|s|c|ç|d|z|ʎ|r|ɲ|t|θ|ð|j]	+voice,+cor +cor	0.0003	7909	105729	226917	0.0
[l|ʝ|d|z|ʎ|r|ð|j] [l|ʝ|d|z|ʎ|r|ð|j]	+voice,+cor,-nas +voice,+cor,-nas	0.0003	4062	79672	79672	0.0
[l|s|z|r|θ|ð] [ʝ|c|ç|ʎ|ɲ|j]	+cont,+anterior -anterior	0.0003	2007	151189	10250	0.0
[l|s|z|r|θ|ð] [ʝ|c|ç|ʎ|j]	+cont,+anterior -anterior,-nas	0.0003	2007	151189	10250	0.0
[ŋ] [ʝ|ç]	+dor,+nas +delrel,-anterior	0.0003	51	167	6005	0.0
[ŋ] [ʝ|ç|ʎ]	+dor,+nas +cont,-anterior	0.0003	51	167	6005	0.0
[ŋ|g] [ʝ|ç]	+voice,+dor,-cont +delrel,-anterior	0.0003	51	167	6005	0.0
[ŋ|g] [ʝ|ç|ʎ]	+voice,+dor,-cont +cont,-anterior	0.0003	51	167	6005	0.0
[n] [θ|ð]	+nas,+anterior +cont,-strid,+anterior	0.0003	1067	26057	16883	0.0
[n|ɲ] [θ|ð]	+cor,+nas +cont,-strid,+anterior	0.0003	1067	26057	16883	0.0
[k] [θ|t]	-delrel,+dor,-voice -voice,-strid,+anterior	0.0003	1739	28912	40504	0.0
[k|g] [θ|t]	-delrel,+dor -voice,-strid,+anterior	0.0003	1739	28912	40504	0.0
[r] [ʝ|ç]	-lat +delrel,-anterior	0.0003	734	34759	6005	0.0
[r] [ʝ|ç|ʎ]	-lat +cont,-anterior	0.0003	734	34759	6005	0.0
[k] [d|t]	-delrel,+dor,-voice -delrel,+anterior	0.0003	1714	28912	39421	0.0
[k|g] [d|t]	-delrel,+dor -delrel,+anterior	0.0003	1714	28912	39421	0.0
[l|d|z|r|ð] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+voice,-nas,+anterior +cont,+cons	0.0003	6041	75899	186663	0.0
[θ|t] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	-voice,-strid,+anterior +cons	0.0003	5908	40504	334625	0.0
[k|ŋ|g] [θ|t]	+dor,-cont -voice,-strid,+anterior	0.0003	1739	29079	40504	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [l|ʝ|z|ʎ|r|ð]	+voice,+cor +cont,+voice,+cor	0.0003	4528	105729	75535	0.0
[k|ŋ|g] [d|t]	+dor,-cont -delrel,+anterior	0.0003	1714	29079	39421	0.0
[k] [l|ʝ|z|ʎ|r|v|ð|ɣ]	-delrel,+dor,-voice +cont,+voice,-syll	0.0003	2571	28912	89266	0.0
[k|g] [l|ʝ|z|ʎ|r|v|ð|ɣ]	-delrel,+dor +cont,+voice,-syll	0.0003	2571	28912	89266	0.0
[s|c|ç|θ|t] [l|ʝ|f|s|ɣ|ç|z|ʎ|r|v|θ|ð|x]	+cor,-voice +cont,+cons	0.0003	7609	121188	186663	0.0
[θ|t|s] [l|ʝ|s|ç|z|ʎ|r|θ|ð]	-voice,+anterior +cont,+cor	0.0003	6788	114711	157194	0.0
[n|ʝ|l|d|z|ʎ|r|ɲ|ð|j] [l|ʝ|s|c|ç|d|z|ʎ|r|t|θ|ð|j]	+voice,+cor +cor,-nas	0.0003	7360	105729	200860	0.0
[k|ŋ|g] [l|ʝ|z|ʎ|r|v|ð|ɣ]	+dor,-cont +cont,+voice,-syll	0.0003	2571	29079	89266	0.0
[c|t] [n|ʝ|l|b|d|ɣ|ŋ|g|z|ʎ|r|v|ɲ|ð|j|m]	+cor,-voice,-cont +voice,-syll	0.0003	3860	39529	148035	0.0
[ʝ|c|d|t|θ|ð|j] [l|b|c|ʎ|ɲ|j|f|k|n|ʝ|s|d|ŋ|g|z|r|θ|x|ɣ|m|ç|v|t|ð|p]	-strid +cons	0.0003	7402	64322	334625	0.0
[b|v] [l|s|d|z|r|θ|t|ð]	+voice,-nas,+lab -nas,+anterior	0.0003	2042	8620	190610	0.0
