segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[r|b|z|ɣ|ʂ|s|ʐ|m|ɡ|t|x|f|k|d|l|n|p] [mʲ|nʲ|ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	+back,+cons -back,-cont	0.0002	20587	332850	80466	0.0
[xʲ|ʂ|s|sʲ|t|x|f|k|kʲ|pʲ|tʲ|ɕ|fʲ|p] [z|ʐ|ʂ|s]	-voice +strid,+back	0.0002	17604	252354	77619	0.0
[mʲ|b|z|ɣ|zʲ|ʐ|v|m|ɡ|ɡʲ|ʑ|vʲ|bʲ|d|dʲ] [mʲ|r|v|m|rʲ|nʲ|lʲ|vʲ|j|l|n]	+voice -syll,+son	0.0002	20651	116526	231398	0.0
[z|ʂ|zʲ|s|sʲ|ʐ|ʑ|ɕ] [ʂ|s|t|x|f|k|p]	+strid -voice,+back	0.0002	17080	100907	182851	0.0
[b|f|bʲ|pʲ|fʲ|p] [mʲ|r|v|m|rʲ|nʲ|lʲ|vʲ|j|l|n]	+lab,-son -syll,+son	0.0002	13645	50890	231398	0.0
[r|z|ɣ|ʂ|s|ʐ|v|x|f|l] [xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ]	+cont,+back +dor	0.0002	11853	166120	53507	0.0
[r|z|s|l] [xʲ|x|k|kʲ]	+ant,+cont,+back +dor,-voice	0.0002	8802	116407	42114	0.0
[ɕ|ʂ|s|sʲ] [b|z|ɣ|ʂ|s|ʐ|ɡ|t|x|f|k|d|p]	-voice,+strid -son,+back	0.0002	17085	79549	232313	0.0
[mʲ|b|m|bʲ|pʲ|p] [r|v|lʲ|rʲ|vʲ|j|l]	+lab,-cont +cont,+son	0.0002	12478	62023	158971	0.0
[s|t] [mʲ|nʲ|ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	-voice,+ant,+back -back,-cont	0.0002	11848	110494	80466	0.0
[z|s|d|t] [ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	+ant,-son,+back -back,-son,-cont	0.0002	11138	136233	57715	0.0
[r|b|z|ɣ|ʂ|s|ʐ|v|m|ɡ|t|x|f|k|d|l|n|p] [lʲ|rʲ|zʲ|sʲ]	-syll,+back -back,+cont,+ant	0.0002	15778	359915	43849	0.0
[b|v|m|f|p] [lʲ|rʲ]	+lab,+back -back,+cont,+son,+ant	0.0002	6777	78605	37044	0.0
[r|z|zʲ|s|sʲ|lʲ|rʲ|l] [b|z|ɣ|ʂ|s|ʐ|ɡ|t|x|f|k|d|p]	+ant,+cont -son,+back	0.0002	24232	160256	232313	0.0
[ʂ|s|sʲ|t|tʲ|ɕ] [k|kʲ]	+cor,-voice +dor,-cont,-voice	0.0002	9983	172140	36708	0.0
[r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ] [tʲ|t]	+ant -strid,-voice	0.0002	21762	324449	92591	0.0
[s|sʲ] [xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ]	+ant,+cont,-voice +dor	0.0002	6900	56453	53507	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|j|d|tʲ|ɕ|n|l|dʲ] [r|z|zʲ|s|sʲ|lʲ|rʲ|l]	+cor +ant,+cont	0.0002	31362	389533	160256	0.0
[s|sʲ|tʲ|t] [nʲ|t|d|tʲ|n|dʲ]	+ant,-voice -cont,+ant	0.0002	19635	149044	164193	0.0
[b|v|m|f|p] [mʲ|b|ɣ|s|sʲ|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|d|n]	+lab,+back +cons	0.0002	24247	78605	476038	0.0
[mʲ|b|dʲ|m|ɡ|nʲ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|n|p] [z|zʲ|s|sʲ]	-cont +ant,+strid	0.0002	17656	274261	72351	0.0
[r|z|ɣ|ʂ|s|ʐ|x|f|l] [ɡʲ|xʲ|kʲ]	+cont,+cons,+back -back,+dor	0.0002	4343	139055	8637	0.0
[f|p] [r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ]	+lab,-voice,+back +cor,+cons	0.0002	12906	30051	353005	0.0
[b|ɡ|m|t|k|d|n|p] [mʲ|lʲ|rʲ|nʲ]	-cont,+back -back,+son,+cons	0.0002	13475	193795	59795	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|j|d|tʲ|ɕ|n|l|dʲ] [x|f|ʂ|s]	+cor +cont,-voice,+back	0.0002	20492	389533	68803	0.0
[dʲ|d|tʲ|t] [s|sʲ|tʲ|t]	-strid +ant,-voice	0.0002	16053	110402	149044	0.0
[mʲ|b|ɣ|s|sʲ|v|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|vʲ|j|d|n] [b|ɡ|t|k|d|p]	-syll -son,-cont,+back	0.0002	35124	547104	144119	0.0
[xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|v|lʲ|rʲ|ʑ|x|f|vʲ|j|ɕ|l|fʲ] [r|z|s|t|d|l|n]	+cont +back,+ant	0.0002	30941	272843	224367	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|j|d|tʲ|ɕ|n|l|dʲ] [r|lʲ|rʲ|nʲ|l|n]	+cor +son,+ant	0.0002	29378	389533	141696	0.0
[z|zʲ|s|sʲ] [xʲ|x|k|kʲ]	+ant,+strid +dor,-voice	0.0002	6902	72351	42114	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|j|d|tʲ|ɕ|n|l|dʲ] [t|k|p]	+cor -cont,-voice,+back	0.0002	26343	389533	114048	0.0
[b|ɡ|ɡʲ|bʲ|d|dʲ] [mʲ|r|m|rʲ|nʲ|lʲ|l|n]	+voice,-son,-cont +son,+cons	0.0002	10247	41938	160332	0.0
[r|z|s|l] [xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ]	+ant,+cont,+back +dor	0.0002	9860	116407	53507	0.0
[f|p] [zʲ|sʲ|lʲ|rʲ|ʑ|ɕ]	+lab,-voice,+back -back,+cor,+cont,+cons	0.0002	5319	30051	60332	0.0
[b|f|bʲ|pʲ|fʲ|p] [xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|v|lʲ|rʲ|ʑ|x|f|vʲ|j|ɕ|l|fʲ]	+lab,-son +cont	0.0002	14719	50890	272843	0.0
[mʲ|b|v|m|f|bʲ|vʲ|pʲ|fʲ|p] [r|lʲ|rʲ|j|l]	+lab +cor,+cont,+son	0.0002	14214	104064	124433	0.0
[ʂ|s] [tʲ|dʲ]	-voice,+strid,+back -back,-strid	0.0002	6008	58284	39715	0.0
[b|m|p] [lʲ|rʲ|nʲ]	+lab,-cont,+back -back,+son,+ant	0.0002	6183	45777	53562	0.0
[r|z|s|l] [ɡʲ|ɡ|k|kʲ]	+ant,+cont,+back +dor,-cont	0.0002	9337	116407	48045	0.0
[mʲ|b|dʲ|m|ɡ|nʲ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|n|p] [r|l]	-cont +cont,+son,+ant,+back	0.0002	14744	274261	50861	0.0
[t|kʲ|k|pʲ|tʲ|p] [r|lʲ|rʲ|nʲ|j|l|n]	-cont,-voice +cor,+son	0.0002	21072	159896	178224	0.0
[b|v|m|f|p] [r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ]	+lab,+back +ant	0.0002	19932	78605	324449	0.0
[mʲ|b|ɣ|s|sʲ|v|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|vʲ|j|d|n] [r|rʲ]	-syll -lateral	0.0002	21296	547104	53215	0.0
[xʲ|ʂ|s|sʲ|t|x|f|k|kʲ|pʲ|tʲ|ɕ|fʲ|p] [r|lʲ|rʲ|j|l]	-voice +cor,+cont,+son	0.0002	22109	252354	124433	0.0
[b|v|m|f|p] [r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ]	+lab,+back +cor,+cons	0.0002	20782	78605	353005	0.0
[b|z|ɣ|ʐ|ɡ|m|d] [mʲ|b|ɣ|s|sʲ|v|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|vʲ|j|d|n]	+voice,+cons,+back -syll	0.0002	22948	61865	547104	0.0
[b|p] [r|v|l]	+lab,-son,-cont,+back +cont,+son,+back	0.0002	6361	33374	77926	0.0
[r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|ɕ|l] [r|z|s|t|d|l|n]	+cor,+cont,+cons +back,+ant	0.0002	25664	188812	224367	0.0
[r|b|z|ɣ|ʂ|s|ʐ|v|m|ɡ|t|x|f|k|d|l|n|p] [lʲ|rʲ]	-syll,+back -back,+cont,+son,+ant	0.0002	14396	359915	37044	0.0
[r|b|z|ɣ|ʂ|s|ʐ|m|ɡ|t|x|f|k|d|l|n|p] [mʲ|n|m|nʲ]	+back,+cons +nasal	0.0002	19353	332850	72427	0.0
[r|z|s|t|d|l|n] [ʑ|j|ɕ]	+back,+ant -back,-ant	0.0002	13591	224367	53011	0.0
[b|z|ɣ|ʂ|s|ʐ|ɡ|t|x|f|k|d|p] [ʑ|j|ɕ]	-son,+back -back,-ant	0.0002	13828	232313	53011	0.0
[z|ʂ|s|sʲ|zʲ|ʐ|t|ʑ|d|tʲ|ɕ|dʲ] [z|ɣ|ʂ|s|ʐ|x|f]	+cor,-son +cont,-son,+back	0.0002	17009	211309	88194	0.0
[xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|ʑ|x|f|ɕ|l|fʲ] [ɡʲ|ɡ|k|kʲ]	+cont,+cons +dor,-cont	0.0002	12267	201777	48045	0.0
[b|v|m|f|p] [r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|j|ɕ|l]	+lab,+back +cor,+cont	0.0002	16581	78605	225340	0.0
[z|ʂ|s|ʐ|t|d] [k|kʲ]	+cor,-son,+back +dor,-cont,-voice	0.0002	9192	148306	36708	0.0
[r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|j|ɕ|l] [t|k|p]	+cor,+cont -cont,-voice,+back	0.0002	19971	225340	114048	0.0
[z|s] [xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ]	+ant,+strid,+back +dor	0.0002	7377	65546	53507	0.0
[mʲ|b|v|m|f|bʲ|vʲ|pʲ|fʲ|p] [r|lʲ|rʲ|nʲ|j|l|n]	+lab +cor,+son	0.0002	16961	104064	178224	0.0
[r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|ɕ|l] [ʂ|s|sʲ|t|tʲ|ɕ]	+cor,+cont,+cons +cor,-voice	0.0002	22450	188812	172140	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ] [r|z|ʂ|s|ʐ|l]	+cor,+cons +cor,+cont,+back	0.0002	26514	353005	128480	0.0
[r|b|z|ɣ|ʂ|s|ʐ|m|ɡ|t|x|f|k|d|l|n|p] [k|kʲ]	+back,+cons +dor,-cont,-voice	0.0002	13760	332850	36708	0.0
[xʲ|z|ɣ|ʂ|s|sʲ|zʲ|ʐ|ʑ|x|f|ɕ|fʲ] [d|t]	+cont,-son -strid,+back	0.0002	11167	113872	70687	0.0
[s|t] [ɡʲ|xʲ|kʲ]	-voice,+ant,+back -back,+dor	0.0002	3845	110494	8637	0.0
[r|z|s|l] [mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|vʲ|bʲ|j|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ]	+ant,+cont,+back -back,-syll	0.0002	18369	116407	187189	0.0
[b|f|p] [mʲ|lʲ|rʲ|nʲ]	+lab,-son,+back -back,+son,+cons	0.0002	6019	39137	59795	0.0
[r|z|s|t|d|l|n] [ʂ|ʐ|ʑ|j|ɕ]	+back,+ant -ant	0.0002	15034	224367	65084	0.0
[r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ] [z|ɣ|ʂ|s|ʐ|x|f]	+ant +cont,-son,+back	0.0002	21044	324449	88194	0.0
[ʂ|s|t|x|f|k|p] [r|l]	-voice,+back +cont,+son,+ant,+back	0.0002	11996	182851	50861	0.0
[b|p] [r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|j|d|tʲ|ɕ|n|l|dʲ]	+lab,-son,-cont,+back +cor	0.0002	14180	33374	389533	0.0
[mʲ|b|ɣ|s|sʲ|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|d|n] [ʂ|s]	+cons -voice,+strid,+back	0.0002	20712	476038	58284	0.0
[s|sʲ|tʲ|t] [xʲ|kʲ]	+ant,-voice -back,+dor,-voice	0.0002	3848	149044	6426	0.0
[t|kʲ|k|pʲ|tʲ|p] [s|sʲ|tʲ|t]	-cont,-voice +ant,-voice	0.0002	19194	159896	149044	0.0
[z|ʂ|zʲ|s|sʲ|ʐ|ʑ|ɕ] [d|t]	+strid -strid,+back	0.0002	10499	100907	70687	0.0
[z|ʂ|s|ʐ|t|d] [ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	+cor,-son,+back -back,-son,-cont	0.0002	11499	148306	57715	0.0
[nʲ|t|d|tʲ|n|dʲ] [b|z|ɣ|ʂ|s|ʐ|ɡ|t|x|f|k|d|p]	-cont,+ant -son,+back	0.0002	24273	164193	232313	0.0
[z|ʂ|zʲ|s|sʲ|ʐ|ʑ|ɕ] [b|z|ɣ|ʂ|s|ʐ|ɡ|t|x|f|k|d|p]	+strid -son,+back	0.0002	19024	100907	232313	0.0
[xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|v|lʲ|rʲ|ʑ|x|f|vʲ|j|ɕ|l|fʲ] [b|ɡ|t|k|d|p]	+cont -son,-cont,+back	0.0002	24635	272843	144119	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|j|d|tʲ|ɕ|n|l|dʲ] [r|z|ɣ|ʂ|s|ʐ|v|x|f|l]	+cor +cont,+back	0.0002	31601	389533	166120	0.0
[xʲ|z|ɣ|ʂ|s|sʲ|zʲ|ʐ|ʑ|x|f|ɕ|fʲ] [r|z|s|t|d|l|n]	+cont,-son +back,+ant	0.0002	19845	113872	224367	0.0
[ɡ|b|m|d] [r|lʲ|rʲ|l]	+voice,-cont,+back +cont,+son,+ant	0.0002	7583	42474	87905	0.0
[b|z|ɣ|ʂ|s|ʐ|ɡ|t|x|f|k|d|p] [mʲ|lʲ|rʲ|nʲ|vʲ|j]	-son,+back -back,-syll,+son	0.0002	19266	232313	103796	0.0
[r|z|ʂ|zʲ|s|sʲ|ʐ|lʲ|rʲ|ʑ|ɕ|l] [ʂ|s|t|x|f|k|p]	+cor,+cont,+cons -voice,+back	0.0002	23048	188812	182851	0.0
[b|ɣ|s|sʲ|t|f|tʲ|fʲ|dʲ|xʲ|z|ʑ|bʲ|kʲ|pʲ|ʂ|zʲ|ʐ|k|ɕ|p|ɡ|ɡʲ|x|d] [mʲ|lʲ|rʲ|nʲ]	-son -back,+son,+cons	0.0002	17040	315706	59795	0.0
[mʲ|b|dʲ|m|ɡ|nʲ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|n|p] [ɕ|tʲ|sʲ]	-cont -back,+cor,-voice	0.0002	15231	274261	55028	0.0
[f|p] [xʲ|zʲ|sʲ|lʲ|rʲ|ʑ|ɕ|fʲ]	+lab,-voice,+back -back,+cont,+cons	0.0002	5381	30051	62722	0.0
[b|z|ɣ|ʐ|ɡ|d] [r|n|l]	+voice,-son,+back +son,+back,+ant	0.0002	8181	49462	88134	0.0
[s|sʲ] [zʲ|sʲ|tʲ|dʲ]	+ant,+cont,-voice -back,+ant,-son	0.0002	6349	56453	46520	0.0
[r|b|z|ɣ|ʂ|s|ʐ|v|m|ɡ|t|x|f|k|d|l|n|p] [mʲ|nʲ|ɡʲ|bʲ|kʲ|tʲ|pʲ|dʲ]	-syll,+back -back,-cont	0.0002	21080	359915	80466	0.0
[p] [mʲ|r|v|m|rʲ|nʲ|lʲ|vʲ|j|l|n]	+lab,-cont,-voice,+back -syll,+son	0.0002	9284	24288	231398	0.0
[r|b|z|ɣ|ʂ|s|ʐ|m|ɡ|t|x|f|k|d|l|n|p] [lʲ|rʲ|zʲ|sʲ]	+back,+cons -back,+cont,+ant	0.0002	14957	332850	43849	0.0
[r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ] [t|k|p]	+ant -cont,-voice,+back	0.0002	23815	324449	114048	0.0
[r|z|ʂ|s|ʐ|t|d|l|n] [d|t]	+cor,+back -strid,+back	0.0002	16005	236440	70687	0.0
[ʂ|s|sʲ|t|tʲ|ɕ] [kʲ]	+cor,-voice -back,+dor,-cont,-voice	0.0002	3903	172140	5776	0.0
[f|p] [r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ]	+lab,-voice,+back +ant	0.0002	12221	30051	324449	0.0
[b|ɣ|s|sʲ|t|f|tʲ|fʲ|dʲ|xʲ|z|ʑ|bʲ|kʲ|pʲ|ʂ|zʲ|ʐ|k|ɕ|p|ɡ|ɡʲ|x|d] [lʲ|rʲ|nʲ]	-son -back,+son,+ant	0.0002	16092	315706	53562	0.0
[ʂ|s|t|x|f|k|p] [r|v|m|l|n]	-voice,+back -syll,+son,+back	0.0002	18900	182851	127602	0.0
[xʲ|z|ɣ|ʂ|s|sʲ|zʲ|ʐ|ʑ|x|f|ɕ|fʲ] [r|z|ʂ|s|ʐ|t|d|l|n]	+cont,-son +cor,+back	0.0002	20293	113872	236440	0.0
[b|z|ɣ|ʐ|ɡ|d] [mʲ|b|ɣ|s|sʲ|v|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|vʲ|j|d|n]	+voice,-son,+back -syll	0.0002	20343	49462	547104	0.0
[mʲ|b|m|f|bʲ|pʲ|fʲ|p] [r|v|lʲ|rʲ|vʲ|j|l]	+lab,+cons +cont,+son	0.0002	12996	69526	158971	0.0
[r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ] [mʲ|r|m|rʲ|nʲ|lʲ|l|n]	+ant +son,+cons	0.0002	28191	324449	160332	0.0
[b|m|p] [r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ]	+lab,-cont,+back +ant	0.0002	15061	45777	324449	0.0
[b|z|ɣ|ʐ|ɡ|d] [r|lʲ|rʲ|l]	+voice,-son,+back +cont,+son,+ant	0.0002	8148	49462	87905	0.0
[pʲ|p] [xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|ʑ|x|f|ɕ|l|fʲ]	+lab,-cont,-voice +cont,+cons	0.0002	9709	30597	201777	0.0
[xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|ʑ|x|f|ɕ|l|fʲ] [xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ]	+cont,+cons +dor	0.0002	12839	201777	53507	0.0
[z|ʂ|zʲ|s|sʲ|ʐ|ʑ|ɕ] [xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ]	+strid +dor	0.0002	9078	100907	53507	0.0
[ʂ|s|t|x|f|k|p] [r|v|l]	-voice,+back +cont,+son,+back	0.0002	14744	182851	77926	0.0
[z|ʂ|zʲ|s|sʲ|ʐ|ʑ|ɕ] [mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|vʲ|bʲ|j|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ]	+strid -back,-syll	0.0002	16974	100907	187189	0.0
[dʲ|b|ɡ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|p] [z|ɣ|ʂ|s|ʐ|x|f]	-son,-cont +cont,-son,+back	0.0002	16472	201834	88194	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ] [r|z|ɣ|ʂ|s|ʐ|x|f|l]	+cor,+cons +cont,+cons,+back	0.0002	27352	353005	139055	0.0
[tʲ|t] [z|s|sʲ|zʲ|t|d|tʲ|dʲ]	-strid,-voice +ant,-son	0.0002	16059	92591	182753	0.0
[xʲ|ʂ|s|sʲ|x|f|ɕ|fʲ] [mʲ|xʲ|zʲ|sʲ|lʲ|rʲ|nʲ|ɡʲ|ʑ|vʲ|bʲ|j|kʲ|tʲ|pʲ|ɕ|fʲ|dʲ]	+cont,-voice -back,-syll	0.0002	16241	92458	187189	0.0
[mʲ|b|dʲ|m|ɡ|nʲ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|n|p] [s|t]	-cont -voice,+ant,+back	0.0002	21486	274261	110494	0.0
[r|z|s|t|d|l|n] [d|t]	+back,+ant -strid,+back	0.0002	15540	224367	70687	0.0
[b|f|m|p] [zʲ|sʲ|lʲ|rʲ|ʑ|ɕ]	+lab,+back,+cons -back,+cor,+cont,+cons	0.0002	6878	51540	60332	0.0
[f|p] [mʲ|b|ɣ|s|sʲ|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|d|n]	+lab,-voice,+back +cons	0.0002	14752	30051	476038	0.0
[mʲ|b|m|bʲ|pʲ|p] [rʲ]	+lab,-cont -back,-lateral	0.0002	3978	62023	16772	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ] [z|zʲ|s|sʲ]	+cor,+cons +ant,+strid	0.0002	19710	353005	72351	0.0
[ʂ|s|t] [ɡʲ|xʲ|kʲ]	+cor,-voice,+back -back,+dor	0.0002	3920	117112	8637	0.0
[xʲ|ʂ|s|sʲ|t|x|f|k|kʲ|pʲ|tʲ|ɕ|fʲ|p] [zʲ|sʲ|lʲ|rʲ|nʲ|tʲ|dʲ]	-voice -back,+ant	0.0002	19583	252354	100082	0.0
[r|z|s|t|d|l|n] [ɡʲ|ɡ|k|kʲ]	+back,+ant +dor,-cont	0.0002	12791	224367	48045	0.0
[r|z|s|t|d|l|n] [k|kʲ]	+back,+ant +dor,-cont,-voice	0.0002	11180	224367	36708	0.0
[dʲ|b|ɡ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|p] [xʲ|sʲ|kʲ|tʲ|pʲ|ɕ|fʲ]	-son,-cont -back,-voice	0.0002	14589	201834	69503	0.0
[r|z|s|sʲ|zʲ|lʲ|rʲ|nʲ|t|d|tʲ|l|n|dʲ] [xʲ|zʲ|sʲ|lʲ|rʲ|ʑ|vʲ|j|ɕ|fʲ]	+ant -back,+cont	0.0002	22915	324449	106723	0.0
[nʲ|t|d|tʲ|n|dʲ] [z|s|sʲ|zʲ|t|d|tʲ|dʲ]	-cont,+ant +ant,-son	0.0002	21327	164193	182753	0.0
[xʲ|z|r|ɣ|ʂ|s|sʲ|zʲ|ʐ|v|lʲ|rʲ|ʑ|x|f|vʲ|j|ɕ|l|fʲ] [t|k|p]	+cont -cont,-voice,+back	0.0002	21718	272843	114048	0.0
[s|sʲ] [r|b|z|ɣ|ʂ|s|ʐ|v|m|ɡ|t|x|f|k|d|l|n|p]	+ant,+cont,-voice -syll,+back	0.0002	17540	56453	359915	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ] [z|s]	+cor,+cons +ant,+strid,+back	0.0002	18717	353005	65546	0.0
[b|ɣ|s|sʲ|t|f|tʲ|fʲ|dʲ|xʲ|z|ʑ|bʲ|kʲ|pʲ|ʂ|zʲ|ʐ|k|ɕ|p|ɡ|ɡʲ|x|d] [x|f|ʂ|s]	-son +cont,-voice,+back	0.0002	18134	315706	68803	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ] [r|z|s|l]	+cor,+cons +ant,+cont,+back	0.0002	24933	353005	116407	0.0
[dʲ|b|ɡ|t|ɡʲ|bʲ|k|kʲ|pʲ|tʲ|d|p] [lʲ|rʲ]	-son,-cont -back,+cont,+son,+ant	0.0002	10634	201834	37044	0.0
[z|s|sʲ|zʲ|t|d|tʲ|dʲ] [dʲ|d|tʲ|t]	+ant,-son -strid	0.0002	17466	182753	110402	0.0
[r|z|s|t|d|l|n] [r|lʲ|rʲ|nʲ|l|n]	+back,+ant +son,+ant	0.0002	21920	224367	141696	0.0
[b|ɡ|d] [r|rʲ]	+voice,-son,-cont,+back -lateral	0.0002	4917	30071	53215	0.0
[r|z|s|t|d|l|n] [xʲ|ɣ|ɡ|ɡʲ|x|k|kʲ]	+back,+ant +dor	0.0002	13462	224367	53507	0.0
[ʂ|s] [zʲ|sʲ|tʲ|dʲ]	-voice,+strid,+back -back,+ant,-son	0.0002	6395	58284	46520	0.0
[tʲ|t] [b|z|ɣ|ʂ|s|ʐ|ɡ|t|x|f|k|d|p]	-strid,-voice -son,+back	0.0002	18009	92591	232313	0.0
[mʲ|b|ɣ|s|sʲ|v|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|vʲ|j|d|n] [s|sʲ]	-syll +ant,+cont,-voice	0.0002	21576	547104	56453	0.0
[r|z|ʂ|s|sʲ|zʲ|ʐ|lʲ|rʲ|nʲ|t|ʑ|d|tʲ|ɕ|n|l|dʲ] [tʲ|t]	+cor,+cons -strid,-voice	0.0002	22193	353005	92591	0.0
[mʲ|b|ɣ|s|sʲ|v|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|vʲ|j|d|n] [t|k|p]	-syll -cont,-voice,+back	0.0002	30647	547104	114048	0.0
[mʲ|b|ɣ|s|sʲ|t|f|tʲ|fʲ|dʲ|xʲ|z|m|ʑ|bʲ|kʲ|pʲ|r|ʂ|zʲ|ʐ|lʲ|rʲ|nʲ|k|ɕ|l|p|ɡ|ɡʲ|x|d|n] [dʲ|d|tʲ|t]	+cons -strid	0.0002	28122	476038	110402	0.0
