segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[n] [z|ɗ|d]	+nasal,+cor -son,+cor,+voice	0.0086	790	1116	2032	0.0
[ŋ|ɲ|m|n] [b|ɡ|d]	+nasal,-syllabic -imp	0.0074	2115	3874	4887	0.0
[n] [d]	+nasal,+cor -imp,+cor	0.0072	484	1116	908	0.0
[ŋ|ɲ|m|n] [ɡ|z|v|b|ɗ|ɓ|d]	+nasal,-syllabic -son,+voice	0.0072	2421	3874	6588	0.0
[ɡ] [b]	+vel,-imp -imp,+lab	0.0068	924	2124	1855	0.0
[ŋ] [ɡ]	+vel,+nasal +vel,-imp	0.0064	766	1349	2124	0.0
[ŋ|ɲ|m|n] [ɡ|b|ɗ|ɓ|d]	+nasal,-syllabic -son,-cont,+voice	0.0062	2115	3874	5815	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [b|ɡ|d]	-cont,+voice -imp	0.0061	3039	9689	4887	0.0
[w|ɡ] [b]	+vel,+voice,-nasal -imp,+lab	0.0059	924	2424	1855	0.0
[ŋ] [w|ɡ]	+vel,+nasal +vel,+voice,-nasal	0.0056	766	1349	2424	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|z|v|b|ɗ|ɓ|d]	-cont,+voice -son,+voice	0.0055	3345	9689	6588	0.0
[ɡ] [b|ɓ]	+vel,-imp -cont,+voice,-nasal,+lab	0.0055	924	2124	2302	0.0
[ŋ|ɡ] [b|ɡ|d]	+vel,+voice,-round -imp	0.0053	1690	3473	4887	0.0
[w|ŋ] [ɡ]	+vel,+son +vel,-imp	0.0052	766	1649	2124	0.0
[ŋ|ɲ|m|n] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+nasal,-syllabic -cont,+voice	0.0052	2500	3874	9689	0.0
[ŋ|ɲ|m|n] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	+nasal,-syllabic +voice,-nasal,+cons	0.0052	2421	3874	9093	0.0
[ɡ] [v|b|ɓ]	+vel,-imp -son,+voice,+lab	0.0052	924	2124	2432	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|b|ɗ|ɓ|d]	-cont,+voice -son,-cont,+voice	0.0051	3039	9689	5815	0.0
[ŋ|ɲ|m|n] [ɡ|j|z|l|v|b|ɗ|ɓ|r|d]	+nasal,-syllabic -syllabic,+voice,-nasal,-round	0.005	2421	3874	9417	0.0
[ŋ|ɲ|m|n] [ɡ]	+nasal,-syllabic +vel,-imp	0.005	1147	3874	2124	0.0
[n] [z|ɗ|t|s|d]	+nasal,+cor -son,+cor	0.005	790	1116	3515	0.0
[ŋ|ɲ|m|n] [ɡ|j|z|l|v|b|ɗ|ɓ|w|r|d]	+nasal,-syllabic -syllabic,+voice,-nasal	0.0049	2435	3874	9717	0.0
[ŋ|ɲ|m|n] [ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d]	+nasal,-syllabic +voice,+cons	0.0049	2806	3874	12967	0.0
[ŋ|w|ɡ] [b|ɡ|d]	+vel,+voice -imp	0.0048	1690	3773	4887	0.0
[w|ɡ] [b|ɓ]	+vel,+voice,-nasal -cont,+voice,-nasal,+lab	0.0048	924	2424	2302	0.0
[ŋ|ɲ|m|n] [ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d]	+nasal,-syllabic +voice,-round,-syllabic	0.0048	2806	3874	13291	0.0
[n] [ɗ|d]	+nasal,+cor -cont,+cor,+voice,-nasal	0.0047	484	1116	1389	0.0
[ŋ|ɲ|m|n] [ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|w|r|d]	+nasal,-syllabic +voice,-syllabic	0.0047	2820	3874	13591	0.0
[k|ɡ] [b|p|ɓ]	+vel,-son -cont,-nasal,+lab	0.0047	1319	3988	2907	0.0
[ɡ] [v|w|b|ɓ]	+vel,-imp +voice,-nasal,+lab	0.0046	924	2124	2732	0.0
[w|ŋ] [w|ɡ]	+vel,+son +vel,+voice,-nasal	0.0046	766	1649	2424	0.0
[ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d] [b|ɡ|d]	+voice,+cons -imp	0.0046	3043	12967	4887	0.0
[ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d] [b|ɡ|d]	-cont -imp	0.0046	3039	12958	4887	0.0
[w|ɡ] [v|b|ɓ]	+vel,+voice,-nasal -son,+voice,+lab	0.0045	924	2424	2432	0.0
[ŋ|n|l|m|ɲ|r] [b|ɡ|d]	+son,+cons -imp	0.0045	2119	6379	4887	0.0
[ŋ|ɲ|m|n] [w|ɡ]	+nasal,-syllabic +vel,+voice,-nasal	0.0045	1161	3874	2424	0.0
[ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d] [b|ɡ|d]	+voice,-round,-syllabic -imp	0.0045	3043	13291	4887	0.0
[ŋ|ɡ] [ɡ|b|ɗ|ɓ|d]	+vel,+voice,-round -son,-cont,+voice	0.0044	1690	3473	5815	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|z|v|b|ɗ|ɓ|d]	+son,+cons -son,+voice	0.0044	2426	6379	6588	0.0
[w|k|ɡ] [b|p|ɓ]	+vel,-nasal -cont,-nasal,+lab	0.0044	1319	4288	2907	0.0
[ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|w|r|d] [b|ɡ|d]	+voice,-syllabic -imp	0.0044	3043	13591	4887	0.0
[ŋ|ɲ|m|n] [f|ɡ|z|v|b|ɓ|ɗ|p|t|s|k|d]	+nasal,-syllabic -son	0.0043	2421	3874	10885	0.0
[k] [p]	+vel,-voice -cont,-voice,+lab	0.0043	395	1864	605	0.0
[ɡ] [b|p|ɓ]	+vel,-imp -cont,-nasal,+lab	0.0043	924	2124	2907	0.0
[ŋ|ɡ] [b|ɓ|m]	+vel,+voice,-round -cont,+voice,+lab	0.0043	1309	3473	3577	0.0
[ŋ|n|j|l|m|ɲ|r] [b|ɡ|d]	+son,-syllabic,+voice,-round -imp	0.0043	2119	6703	4887	0.0
[ŋ|n|j|l|m|h|ɲ|r] [b|ɡ|d]	+son,-round,-syllabic -imp	0.0042	2119	6815	4887	0.0
[ŋ|n|j|l|m|ɲ|r] [ɡ|z|v|b|ɗ|ɓ|d]	+son,-syllabic,+voice,-round -son,+voice	0.0042	2426	6703	6588	0.0
[ŋ|ɡ] [v|b|ɓ|m]	+vel,+voice,-round +voice,+lab,+cons	0.0042	1309	3473	3707	0.0
[ŋ|ɡ] [b]	+vel,+voice,-round -imp,+lab	0.0041	924	3473	1855	0.0
[ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d] [ɡ|z|v|b|ɗ|ɓ|d]	+voice,+cons -son,+voice	0.0041	3350	12967	6588	0.0
[ŋ|n|j|l|m|ɲ|w|r] [b|ɡ|d]	+son,-syllabic,+voice -imp	0.0041	2119	7003	4887	0.0
[ŋ|n|j|l|m|h|ɲ|r] [ɡ|z|v|b|ɗ|ɓ|d]	+son,-round,-syllabic -son,+voice	0.0041	2426	6815	6588	0.0
[ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d] [ɡ|z|v|b|ɗ|ɓ|d]	-cont -son,+voice	0.0041	3345	12958	6588	0.0
[n] [z]	+nasal,+cor -son,+cont,+cor,+voice	0.0041	306	1116	643	0.0
[ŋ|w|ɡ] [ɡ|b|ɗ|ɓ|d]	+vel,+voice -son,-cont,+voice	0.0041	1690	3773	5815	0.0
[ŋ|k|ɡ] [b|p|ɓ|m]	+vel,-round -cont,+lab	0.0041	1704	5337	4182	0.0
[ŋ|n|j|l|m|h|ɲ|w|r] [b|ɡ|d]	+son,-syllabic -imp	0.004	2119	7115	4887	0.0
[k|ɡ] [f|v|b|ɓ|p]	+vel,-son -son,+lab	0.004	1319	3988	3382	0.0
[w|ɡ] [v|w|b|ɓ]	+vel,+voice,-nasal +voice,-nasal,+lab	0.004	924	2424	2732	0.0
[ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d] [ɡ|z|v|b|ɗ|ɓ|d]	+voice,-round,-syllabic -son,+voice	0.004	3350	13291	6588	0.0
[ŋ|ɡ] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+vel,+voice,-round -cont,+voice	0.004	2076	3473	9689	0.0
[ŋ|n|j|l|m|ɲ|w|r] [ɡ|z|v|b|ɗ|ɓ|d]	+son,-syllabic,+voice -son,+voice	0.004	2426	7003	6588	0.0
[ŋ|ɲ|m|n] [ɡ|b|ɓ|ɗ|p|t|k|d]	+nasal,-syllabic -son,-cont	0.004	2115	3874	9084	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	-cont,+voice +voice,-nasal,+cons	0.004	3346	9689	9093	0.0
[ŋ|w|ɡ] [b|ɓ|m]	+vel,+voice -cont,+voice,+lab	0.004	1309	3773	3577	0.0
[ŋ|n|j|l|m|h|ɲ|w|r] [ɡ|z|v|b|ɗ|ɓ|d]	+son,-syllabic -son,+voice	0.0039	2426	7115	6588	0.0
[ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|w|r|d] [ɡ|z|v|b|ɗ|ɓ|d]	+voice,-syllabic -son,+voice	0.0039	3350	13591	6588	0.0
[ŋ] [ŋ|ɡ]	+vel,+nasal +vel,+voice,-round	0.0039	766	1349	3473	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	-cont,+voice -cont,+voice	0.0039	3425	9689	9689	0.0
[ŋ|ɡ] [ɡ|z|v|b|ɗ|ɓ|d]	+vel,+voice,-round -son,+voice	0.0039	1690	3473	6588	0.0
[ŋ|ɲ|m|n] [ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d]	+nasal,-syllabic -cont	0.0039	2500	3874	12958	0.0
[n] [z|l|ɗ|r|d]	+nasal,+cor +cor,+voice,-nasal	0.0039	790	1116	4537	0.0
[ŋ|w|k|ɡ] [b|p|ɓ|m]	+vel -cont,+lab	0.0039	1704	5637	4182	0.0
[ŋ|ɡ] [m|v|b|ɓ|w]	+vel,+voice,-round +voice,+lab	0.0039	1309	3473	4007	0.0
[ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d] [ɡ|b|ɗ|ɓ|d]	+voice,+cons -son,-cont,+voice	0.0038	3044	12967	5815	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|j|z|l|v|b|ɗ|ɓ|r|d]	-cont,+voice -syllabic,+voice,-nasal,-round	0.0038	3346	9689	9417	0.0
[ɗ|n|d] [z|ɗ|d]	-cont,+cor,+voice -son,+cor,+voice	0.0038	790	2505	2032	0.0
[ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d] [ɡ|b|ɗ|ɓ|d]	-cont -son,-cont,+voice	0.0038	3039	12958	5815	0.0
[ŋ|w|ɡ] [v|b|ɓ|m]	+vel,+voice +voice,+lab,+cons	0.0038	1309	3773	3707	0.0
[ŋ|w|ɡ] [b]	+vel,+voice -imp,+lab	0.0038	924	3773	1855	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|b|ɗ|ɓ|d]	+son,+cons -son,-cont,+voice	0.0038	2120	6379	5815	0.0
[w|ɡ] [b|p|ɓ]	+vel,+voice,-nasal -cont,-nasal,+lab	0.0038	924	2424	2907	0.0
[w|k|ɡ] [f|v|b|ɓ|p]	+vel,-nasal -son,+lab	0.0038	1319	4288	3382	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|j|z|l|v|b|ɗ|ɓ|w|r|d]	-cont,+voice -syllabic,+voice,-nasal	0.0038	3360	9689	9717	0.0
[ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d] [ɡ|b|ɗ|ɓ|d]	+voice,-round,-syllabic -son,-cont,+voice	0.0038	3044	13291	5815	0.0
[m] [b|ɡ|d]	+nasal,+lab -imp	0.0037	864	1275	4887	0.0
[ɡ] [f|v|b|ɓ|p]	+vel,-imp -son,+lab	0.0037	924	2124	3382	0.0
[k|ɡ] [f|v|b|ɓ|p|w]	+vel,-son +lab,-nasal	0.0037	1319	3988	3682	0.0
[ŋ|ɡ] [b|p|ɓ|m]	+vel,+voice,-round -cont,+lab	0.0037	1309	3473	4182	0.0
[ŋ|w|ɡ] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+vel,+voice -cont,+voice	0.0037	2076	3773	9689	0.0
[ŋ|ɲ|m|n] [f|ɡ|n|ŋ|z|l|m|v|b|ɓ|ɗ|p|ɲ|t|s|k|r|d]	+nasal,-syllabic +cons	0.0037	2806	3874	17264	0.0
[ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|w|r|d] [ɡ|b|ɗ|ɓ|d]	+voice,-syllabic -son,-cont,+voice	0.0037	3044	13591	5815	0.0
[ŋ|k|ɡ] [f|m|v|b|ɓ|p]	+vel,-round +lab,-round	0.0037	1704	5337	4657	0.0
[k|ɡ] [b]	+vel,-son -imp,+lab	0.0036	924	3988	1855	0.0
[ŋ|n|j|l|m|ɲ|r] [ɡ|b|ɗ|ɓ|d]	+son,-syllabic,+voice,-round -son,-cont,+voice	0.0036	2120	6703	5815	0.0
[ŋ] [ŋ|w|ɡ]	+vel,+nasal +vel,+voice	0.0036	766	1349	3773	0.0
[ŋ|w|ɡ] [ɡ|z|v|b|ɗ|ɓ|d]	+vel,+voice -son,+voice	0.0036	1690	3773	6588	0.0
[ŋ|ɲ|m|n] [f|ɡ|n|ŋ|z|j|l|m|h|v|b|ɓ|ɗ|p|ɲ|t|s|k|r|d]	+nasal,-syllabic -syllabic,-round	0.0036	2806	3874	17700	0.0
[ŋ|ɲ|m|n] [f|k|ŋ|j|v|b|r|d|ɡ|n|z|l|h|ɗ|ɲ|t|m|ɓ|p|w|s]	+nasal,-syllabic -syllabic	0.0036	2820	3874	18000	0.0
[ŋ|n|j|l|m|h|ɲ|r] [ɡ|b|ɗ|ɓ|d]	+son,-round,-syllabic -son,-cont,+voice	0.0035	2120	6815	5815	0.0
[ŋ|w|ɡ] [m|v|b|ɓ|w]	+vel,+voice +voice,+lab	0.0035	1309	3773	4007	0.0
[ŋ|ɲ|m|n] [f|ɡ|z|l|v|b|ɓ|ɗ|p|t|s|k|r|d]	+nasal,-syllabic -nasal,+cons	0.0035	2421	3874	13390	0.0
[ɡ] [b|ɓ|m]	+vel,-imp -cont,+voice,+lab	0.0035	924	2124	3577	0.0
[ŋ|k|ɡ] [b|p|ɓ]	+vel,-round -cont,-nasal,+lab	0.0035	1319	5337	2907	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d]	-cont,+voice +voice,+cons	0.0035	3732	9689	12967	0.0
[ŋ|w|k|ɡ] [f|m|v|b|ɓ|p]	+vel +lab,-round	0.0035	1704	5637	4657	0.0
[ŋ|n|j|l|m|ɲ|w|r] [ɡ|b|ɗ|ɓ|d]	+son,-syllabic,+voice -son,-cont,+voice	0.0035	2120	7003	5815	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [b]	-cont,+voice -imp,+lab	0.0035	1408	9689	1855	0.0
[w|k|ɡ] [f|v|b|ɓ|p|w]	+vel,-nasal +lab,-nasal	0.0034	1319	4288	3682	0.0
[ŋ|k|ɡ] [f|m|v|b|ɓ|p|w]	+vel,-round +lab	0.0034	1704	5337	4957	0.0
[f|ɡ|n|ŋ|z|l|m|v|b|ɓ|ɗ|p|ɲ|t|s|k|r|d] [b|ɡ|d]	+cons -imp	0.0034	3043	17264	4887	0.0
[ŋ|k|ɡ] [b|ɡ|d]	+vel,-round -imp	0.0034	1690	5337	4887	0.0
[ŋ|ɲ|m|n] [f|ɡ|j|z|l|h|v|b|ɓ|ɗ|p|t|s|k|r|d]	+nasal,-syllabic -syllabic,-nasal,-round	0.0034	2421	3874	13826	0.0
[ɡ] [f|v|b|ɓ|p|w]	+vel,-imp +lab,-nasal	0.0034	924	2124	3682	0.0
[ŋ] [k|ɡ]	+vel,+nasal +vel,-son	0.0034	766	1349	3988	0.0
[ŋ|n|j|l|m|h|ɲ|w|r] [ɡ|b|ɗ|ɓ|d]	+son,-syllabic -son,-cont,+voice	0.0034	2120	7115	5815	0.0
[ŋ|w|ɡ] [b|p|ɓ|m]	+vel,+voice -cont,+lab	0.0034	1309	3773	4182	0.0
[n] [v|z]	+nasal,+cor -son,+cont,+voice	0.0034	306	1116	773	0.0
[ɡ] [v|b|ɓ|m]	+vel,-imp +voice,+lab,+cons	0.0034	924	2124	3707	0.0
[ŋ|ɲ|m|n] [f|ɡ|j|z|l|h|v|b|ɓ|ɗ|p|w|t|s|k|r|d]	+nasal,-syllabic -nasal,-syllabic	0.0034	2435	3874	14126	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d]	-cont,+voice +voice,-round,-syllabic	0.0034	3732	9689	13291	0.0
[w|k|ɡ] [b]	+vel,-nasal -imp,+lab	0.0034	924	4288	1855	0.0
[f|ɡ|n|ŋ|z|j|l|m|h|v|b|ɓ|ɗ|p|ɲ|t|s|k|r|d] [b|ɡ|d]	-syllabic,-round -imp	0.0033	3043	17700	4887	0.0
[ŋ|ɡ] [b|ɓ]	+vel,+voice,-round -cont,+voice,-nasal,+lab	0.0033	924	3473	2302	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|w|r|d]	-cont,+voice +voice,-syllabic	0.0033	3746	9689	13591	0.0
[ŋ|w|k|ɡ] [b|p|ɓ]	+vel -cont,-nasal,+lab	0.0033	1319	5637	2907	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [f|ɡ|z|v|b|ɓ|ɗ|p|t|s|k|d]	-cont,+voice -son	0.0033	3345	9689	10885	0.0
[ŋ|ɡ] [f|m|v|b|ɓ|p]	+vel,+voice,-round +lab,-round	0.0033	1309	3473	4657	0.0
[f|k|ŋ|j|v|b|r|d|ɡ|n|z|l|h|ɗ|ɲ|t|m|ɓ|p|w|s] [b|ɡ|d]	-syllabic -imp	0.0033	3043	18000	4887	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|b|ɓ|ɗ|p|t|k|d]	-cont,+voice -son,-cont	0.0033	3039	9689	9084	0.0
[k|ɡ] [b|p|ɓ|m]	+vel,-son -cont,+lab	0.0033	1319	3988	4182	0.0
[w|ɡ] [f|v|b|ɓ|p]	+vel,+voice,-nasal -son,+lab	0.0033	924	2424	3382	0.0
[ŋ|w|k|ɡ] [f|m|v|b|ɓ|p|w]	+vel +lab	0.0033	1704	5637	4957	0.0
[ŋ|w|k|ɡ] [b|ɡ|d]	+vel -imp	0.0032	1690	5637	4887	0.0
[ɗ|n|d] [d]	-cont,+cor,+voice -imp,+cor	0.0032	484	2505	908	0.0
[w|ŋ] [ŋ|ɡ]	+vel,+son +vel,+voice,-round	0.0032	766	1649	3473	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+son,+cons -cont,+voice	0.0032	2509	6379	9689	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	+son,+cons +voice,-nasal,+cons	0.0032	2426	6379	9093	0.0
[ŋ] [w|k|ɡ]	+vel,+nasal +vel,-nasal	0.0032	766	1349	4288	0.0
[ŋ] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+vel,+nasal -cont,+voice	0.0032	1151	1349	9689	0.0
[ŋ|ɡ] [v|b|ɓ]	+vel,+voice,-round -son,+voice,+lab	0.0032	924	3473	2432	0.0
[m] [ɡ|b|ɗ|ɓ|d]	+nasal,+lab -son,-cont,+voice	0.0032	864	1275	5815	0.0
[ɡ] [m|v|b|ɓ|w]	+vel,-imp +voice,+lab	0.0031	924	2124	4007	0.0
[ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d] [ɡ|b|ɓ|ɗ|p|t|k|d]	-cont -son,-cont	0.0031	3435	12958	9084	0.0
[ŋ|ɡ] [f|m|v|b|ɓ|p|w]	+vel,+voice,-round +lab	0.0031	1309	3473	4957	0.0
[ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d] [f|ɡ|z|v|b|ɓ|ɗ|p|t|s|k|d]	-cont -son	0.0031	3741	12958	10885	0.0
[m] [b]	+nasal,+lab -imp,+lab	0.0031	484	1275	1855	0.0
[n] [n|z|l|ɗ|r|d]	+nasal,+cor +cor,+voice	0.0031	790	1116	5653	0.0
[f|ɡ|n|ŋ|z|l|m|v|b|ɓ|ɗ|p|ɲ|t|s|k|r|d] [ɡ|z|v|b|ɗ|ɓ|d]	+cons -son,+voice	0.0031	3350	17264	6588	0.0
[w|ɡ] [b|ɓ|m]	+vel,+voice,-nasal -cont,+voice,+lab	0.0031	924	2424	3577	0.0
[ŋ|w|ɡ] [b|ɓ]	+vel,+voice -cont,+voice,-nasal,+lab	0.0031	924	3773	2302	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|j|z|l|v|b|ɗ|ɓ|r|d]	+son,+cons -syllabic,+voice,-nasal,-round	0.0031	2426	6379	9417	0.0
[ŋ|ɲ|m|n] [ŋ|ɡ]	+nasal,-syllabic +vel,+voice,-round	0.0031	1147	3874	3473	0.0
[ŋ|w|ɡ] [f|m|v|b|ɓ|p]	+vel,+voice +lab,-round	0.0031	1309	3773	4657	0.0
[ŋ|n|l|m|ɲ|r] [ɡ]	+son,+cons +vel,-imp	0.003	1149	6379	2124	0.0
[w|k|ɡ] [b|p|ɓ|m]	+vel,-nasal -cont,+lab	0.003	1319	4288	4182	0.0
[w|m] [b|ɡ|d]	+son,+lab -imp	0.003	864	1575	4887	0.0
[ŋ|n|j|l|m|ɲ|r] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+son,-syllabic,+voice,-round -cont,+voice	0.003	2509	6703	9689	0.0
[ŋ|n|j|l|m|ɲ|r] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	+son,-syllabic,+voice,-round +voice,-nasal,+cons	0.003	2426	6703	9093	0.0
[ŋ|k|ɡ] [f|v|b|ɓ|p]	+vel,-round -son,+lab	0.003	1319	5337	3382	0.0
[f|ɡ|n|ŋ|z|j|l|m|h|v|b|ɓ|ɗ|p|ɲ|t|s|k|r|d] [ɡ|z|v|b|ɗ|ɓ|d]	-syllabic,-round -son,+voice	0.003	3350	17700	6588	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|j|z|l|v|b|ɗ|ɓ|w|r|d]	+son,+cons -syllabic,+voice,-nasal	0.003	2441	6379	9717	0.0
[ɡ] [b|p|ɓ|m]	+vel,-imp -cont,+lab	0.003	924	2124	4182	0.0
[n] [ɗ|d|t]	+nasal,+cor -cont,+cor,-nasal	0.003	484	1116	2189	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d]	+son,+cons +voice,+cons	0.003	2815	6379	12967	0.0
[ŋ|ɡ] [ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d]	+vel,+voice,-round -cont	0.003	2076	3473	12958	0.0
[ŋ|ɡ] [ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d]	+vel,+voice,-round +voice,+cons	0.003	2076	3473	12967	0.0
[w|ɡ] [f|v|b|ɓ|p|w]	+vel,+voice,-nasal +lab,-nasal	0.003	924	2424	3682	0.0
[ŋ|n|j|l|m|h|ɲ|r] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+son,-round,-syllabic -cont,+voice	0.003	2509	6815	9689	0.0
[ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	+voice,+cons +voice,-nasal,+cons	0.003	3351	12967	9093	0.0
[ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	-cont +voice,-nasal,+cons	0.003	3347	12958	9093	0.0
[w|ɡ] [v|b|ɓ|m]	+vel,+voice,-nasal +voice,+lab,+cons	0.003	924	2424	3707	0.0
[ŋ|n|j|l|m|h|ɲ|r] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	+son,-round,-syllabic +voice,-nasal,+cons	0.003	2426	6815	9093	0.0
[f|k|ŋ|j|v|b|r|d|ɡ|n|z|l|h|ɗ|ɲ|t|m|ɓ|p|w|s] [ɡ|z|v|b|ɗ|ɓ|d]	-syllabic -son,+voice	0.003	3350	18000	6588	0.0
[w|ŋ] [ŋ|w|ɡ]	+vel,+son +vel,+voice	0.003	766	1649	3773	0.0
[b|ɡ|d] [b]	-imp -imp,+lab	0.0029	924	4887	1855	0.0
[ɡ|n|ŋ|z|l|m|v|b|ɗ|ɓ|ɲ|r|d] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+voice,+cons -cont,+voice	0.0029	3434	12967	9689	0.0
[k|ɡ] [f|m|v|b|ɓ|p]	+vel,-son +lab,-round	0.0029	1319	3988	4657	0.0
[ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	-cont -cont,+voice	0.0029	3426	12958	9689	0.0
[ŋ|n|l|m|ɲ|r] [ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d]	+son,+cons +voice,-round,-syllabic	0.0029	2815	6379	13291	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [ɡ|n|ŋ|m|b|ɓ|ɗ|p|ɲ|t|k|d]	-cont,+voice -cont	0.0029	3425	9689	12958	0.0
[ŋ|ɡ] [ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d]	+vel,+voice,-round +voice,-round,-syllabic	0.0029	2076	3473	13291	0.0
[ŋ|n|j|l|m|ɲ|r] [ɡ|j|z|l|v|b|ɗ|ɓ|r|d]	+son,-syllabic,+voice,-round -syllabic,+voice,-nasal,-round	0.0029	2426	6703	9417	0.0
[ŋ|w|ɡ] [v|b|ɓ]	+vel,+voice -son,+voice,+lab	0.0029	924	3773	2432	0.0
[k|ɡ] [b|ɓ]	+vel,-son -cont,+voice,-nasal,+lab	0.0029	924	3988	2302	0.0
[ɗ|n|d|t] [z|ɗ|d]	-cont,+cor -son,+cor,+voice	0.0029	790	3305	2032	0.0
[ɡ|n|ŋ|z|j|l|m|v|b|ɗ|ɓ|ɲ|r|d] [ɡ|z|l|v|b|ɗ|ɓ|r|d]	+voice,-round,-syllabic +voice,-nasal,+cons	0.0029	3351	13291	9093	0.0
[n] [z|l|ɗ|t|s|r|d]	+nasal,+cor +cor,-nasal	0.0029	790	1116	6020	0.0
[ŋ|n|j|l|m|ɲ|w|r] [ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d]	+son,-syllabic,+voice -cont,+voice	0.0029	2509	7003	9689	0.0
[ɡ|n|ŋ|m|b|ɗ|ɓ|ɲ|d] [b|ɓ|m]	-cont,+voice -cont,+voice,+lab	0.0029	1793	9689	3577	0.0
