segs	ngram	insep	N(C1C2)	N(C1)	N(C2)	p(C1C2)
[F|s|S|f] [n|D|d|t|N|T]	+cont,-voice +cor,-cont	0.0001	5844	66960	111827	0.0
[d|s|t] [l|D|n|s|R|j|d|L|t|S|N|r|T]	-long,+cor,-son +cor	0.0001	12096	125391	255915	0.0
[t] [L|R|r|l]	-voice,-long,+cor,-cont +liquid	0.0001	4427	50669	84857	0.0
[n|p|k|g|d|b|t|m] [w|F|f]	-long,-cont +cont,+lab	0.0001	4850	230093	22445	0.0
[n|j|w|r|l|m] [B|P|b|p]	-long,+son -son,+lab,-cont	0.0001	4867	162119	32115	0.0
[r|n|l|m] [k|K]	+cons,-long,+son -voice,+dor	0.0001	5890	147403	51732	0.0
[M|N|n|m] [F|s|S|f]	+nasal +cont,-voice	0.0001	4601	69492	66960	0.0
[D|s|d|t|S|T] [n|s|d|t|r|l]	+cor,-son +cons,-long,+cor	0.0001	12007	129307	245081	0.0
[R|j|w|L|r|l] [P|D|B|p|G|K|g|d|b|t|T|k]	+cont,-syll,+son -son,-cont	0.0001	8647	99573	165158	0.0
[n|s|p|k|h|g|d|b|t|r|l|m|f] [w|F|f]	+cons,-long +cont,+lab	0.0001	6216	378692	22445	0.0
[n|s|j|d|t|r|l] [p|w|b|m|f]	-long,+cor -long,+lab	0.0001	9511	246445	80774	0.0
[d|t] [s|R|j|h|w|r|L|S|F|l|f]	-long,+cor,-son,-cont +cont,-syll	0.0001	7439	70780	172201	0.0
[p|g|d|b|t|k] [s|p|t|k|f]	-long,-son,-cont -voice,-long	0.0001	11673	162719	184446	0.0
[T|t] [R|j|L|r|l]	-voice,+cor,-cont +cont,+son,+cor	0.0001	4478	51234	86221	0.0
[m] [P|B|p|b|M|m]	-long,+lab,+nasal +lab,-cont	0.0001	2775	27713	61220	0.0
[n|s|p|j|k|h|g|d|w|b|t|r|l|m|f] [w|f]	-long +cont,-long,+lab	0.0001	6216	393408	21643	0.0
[n|D|d|t|N|T] [R|r]	+cor,-cont -lateral	0.0001	5316	111827	55736	0.0
[D|B|G|g|d|b] [n|R|L|M|N|r|l|m]	+voice +cons,+son	0.0001	5384	41448	154349	0.0
[P|p|K|t|T|k] [T|t]	-voice,-cont -voice,+cor,-cont	0.0001	5358	123710	51234	0.0
[j|w|r|l] [n|s|p|k|h|g|d|b|t|r|l|m|f]	+cont,-long,+son +cons,-long	0.0001	12748	94745	378692	0.0
[d|D|T|t] [R|j|L|r|l]	+cor,-son,-cont +cont,+son,+cor	0.0001	5281	71440	86221	0.0
[g] [n|R|j|L|N|r|l]	+voice,+dor,-long +son,+cor	0.0001	2363	9758	126608	0.0
[k|K] [s]	-voice,+dor +cont,-long,+cor,-son	0.0001	3572	51732	54611	0.0
[n|D|d|t|N|T] [j|w|r|l]	+cor,-cont +cont,-long,+son	0.0001	6912	111827	94745	0.0
[s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S] [s|S]	-syll +cont,+cor,-son	0.0001	10299	406851	57867	0.0
[s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S] [p|f]	-syll -voice,-long,+lab	0.0001	7214	406851	28403	0.0
[d|n|t] [R|r]	-long,+cor,-cont -lateral	0.0001	5265	110441	55736	0.0
[r|n|l] [s|f]	+cons,-long,+son,+cor +cont,-voice,-long	0.0001	5822	119690	62902	0.0
[P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m] [w|F|f]	-cont +cont,+lab	0.0001	4869	234650	22445	0.0
[s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S] [k|K]	-syll -voice,+dor	0.0001	9733	406851	51732	0.0
[s|S] [k]	+cont,+cor,-son -voice,+dor,-long	0.0001	3636	57867	50763	0.0
[d|n|t] [j|w|r|l]	-long,+cor,-cont +cont,-long,+son	0.0001	6861	110441	94745	0.0
[s|f] [D|s|d|t|S|T]	+cont,-voice,-long +cor,-son	0.0001	6048	62902	129307	0.0
[t] [R|j|L|r|l]	-voice,-long,+cor,-cont +cont,+son,+cor	0.0001	4427	50669	86221	0.0
[s|t] [d|t]	-voice,-long,+cor -long,+cor,-son,-cont	0.0001	5781	105280	70780	0.0
[d|t] [R|j|L|r|l]	-long,+cor,-son,-cont +cont,+son,+cor	0.0001	5230	70780	86221	0.0
[d|s|t] [l|D|n|s|R|d|L|t|S|N|r|T]	-long,+cor,-son +cons,+cor	0.0001	11959	125391	254551	0.0
[T|t] [s|h|r|l|f]	-voice,+cor,-cont +cont,+cons,-long	0.0001	5840	51234	148599	0.0
[D|B|G|g|d|b] [s|h|r|l|f]	+voice +cont,+cons,-long	0.0001	5251	41448	148599	0.0
[M|m] [m|b|p]	+lab,+nasal -long,+lab,-cont	0.0001	2775	29105	59131	0.0
[P|D|B|p|G|K|g|d|b|t|T|k] [s|p|t|k|f]	-son,-cont -voice,-long	0.0001	11673	165158	184446	0.0
[D|s|d|t|S|T] [l|D|n|s|R|j|d|L|t|S|N|r|T]	+cor,-son +cor	0.0001	12151	129307	255915	0.0
[d|b|g] [n|R|L|M|N|r|l|m]	+voice,-long +cons,+son	0.0001	5325	41175	154349	0.0
[n|R|j|w|L|M|N|r|l|m] [b|p]	-syll,+son -long,-son,+lab,-cont	0.0001	4867	169065	31418	0.0
[M|N|n|m] [s|h|S|F|f]	+nasal +cont,-son	0.0001	4742	69492	72628	0.0
[G|g] [r|n|l|m]	+voice,+dor +cons,-long,+son	0.0001	2546	9871	147403	0.0
[j|r|n|l] [s|f]	-long,+son,+cor +cont,-voice,-long	0.0001	5822	121054	62902	0.0
[s|R|h|t|l|m|p|N|r|F|n|G|K|g|d|b|M|T|k|f|P|D|B|L|S] [P|F|p|f]	+cons -voice,+lab	0.0001	7214	392135	29837	0.0
[t] [s|h|r|l|f]	-voice,-long,+cor,-cont +cont,+cons,-long	0.0001	5787	50669	148599	0.0
[s|t] [d|D|T|t]	-voice,-long,+cor +cor,-son,-cont	0.0001	5782	105280	71440	0.0
[D|B|G|g|d|b] [s|R|j|L|S|r|l]	+voice +cont,+cor	0.0001	5152	41448	144088	0.0
[D|B|G|g|d|b] [n|s|p|j|k|h|g|d|w|b|t|r|l|m|f]	+voice -long	0.0001	8513	41448	393408	0.0
[n|p|k|g|d|b|t|m] [p|w|b|m|f]	-long,-cont -long,+lab	0.0001	9087	230093	80774	0.0
[k] [d|t]	-voice,+dor,-long -long,+cor,-son,-cont	0.0001	3995	50763	70780	0.0
[d|D|T|t] [j|w|r|l]	+cor,-son,-cont +cont,-long,+son	0.0001	5482	71440	94745	0.0
[r|n|l] [h|s|f]	+cons,-long,+son,+cor +cont,-long,-son	0.0001	6035	119690	68570	0.0
[r|n|l|m] [m|b|p]	+cons,-long,+son -long,+lab,-cont	0.0001	6218	147403	59131	0.0
[w|m] [p|f]	-long,+son,+lab -voice,-long,+lab	0.0001	2274	41065	28403	0.0
[n|s|p|j|k|h|g|d|w|b|t|r|l|m|f] [P|F|p|f]	-long -voice,+lab	0.0001	7210	393408	29837	0.0
[n|R|L|M|N|r|l|m] [k]	+cons,+son -voice,+dor,-long	0.0001	5890	154349	50763	0.0
[M|m] [P|B|p|b|M|F|m|f]	+lab,+nasal +cons,+lab	0.0001	3010	29105	70313	0.0
[M|N|n|m] [P|B|p|b|M|F|m|f]	+nasal +cons,+lab	0.0001	4650	69492	70313	0.0
[d|D|T|t] [L|R|r|l]	+cor,-son,-cont +liquid	0.0001	5179	71440	84857	0.0
[r|l|s] [n|s|j|d|t|r|l]	+cont,+cons,-long,+cor -long,+cor	0.0001	12115	134640	246445	0.0
[n|p|k|g|d|b|t|m] [j|w]	-long,-cont -cons,-long	0.0001	3870	230093	14716	0.0
[s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S] [P|B|p|b|M|F|m|f]	-syll +cons,+lab	0.0001	11246	406851	70313	0.0
[D|B|G|g|d|b] [L|R|r|l]	+voice +liquid	0.0001	3943	41448	84857	0.0
[D|B|G|g|d|b] [n|s|j|d|t|r|l]	+voice -long,+cor	0.0001	6719	41448	246445	0.0
[s|R|h|t|l|m|p|N|r|F|n|G|K|g|d|b|M|T|k|f|P|D|B|L|S] [w|F|f]	+cons +cont,+lab	0.0001	6235	392135	22445	0.0
[s|S] [k|K]	+cont,+cor,-son -voice,+dor	0.0001	3636	57867	51732	0.0
[n|s|d|t|r|l] [d|b|g]	+cons,-long,+cor +voice,-long	0.0001	6675	245081	41175	0.0
[s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S] [w|f]	-syll +cont,-long,+lab	0.0001	6235	406851	21643	0.0
[d|b|g] [n|s|p|j|k|h|g|d|w|b|t|r|l|m|f]	+voice,-long -long	0.0001	8454	41175	393408	0.0
[n|s|d|t|r|l] [P|B|p|w|b|M|F|m|f]	+cons,-long,+cor +lab	0.0001	9511	245081	83665	0.0
[r|l|s] [n|s|d|t|r|l]	+cont,+cons,-long,+cor +cons,-long,+cor	0.0001	12063	134640	245081	0.0
[d|b|g] [s|h|r|l|f]	+voice,-long +cont,+cons,-long	0.0001	5192	41175	148599	0.0
[l|D|n|s|R|d|L|t|S|N|r|T] [p|w|b|m|f]	+cons,+cor -long,+lab	0.0001	9515	254551	80774	0.0
[k] [d|D|T|t]	-voice,+dor,-long +cor,-son,-cont	0.0001	3995	50763	71440	0.0
[d|t] [j|w|r|l]	-long,+cor,-son,-cont +cont,-long,+son	0.0001	5431	70780	94745	0.0
[n|m] [k|g]	-long,+nasal +dor,-long	0.0001	4234	67374	60521	0.0
[p|g|d|b|t|k] [P|s|p|K|t|S|F|T|k|f]	-long,-son,-cont -voice	0.0001	11673	162719	190670	0.0
[n|s|j|d|t|r|l] [d|b|g]	-long,+cor +voice,-long	0.0001	6675	246445	41175	0.0
[j|r|n|l] [h|s|f]	-long,+son,+cor +cont,-long,-son	0.0001	6035	121054	68570	0.0
[n|s|j|d|t|r|l] [P|B|p|w|b|M|F|m|f]	-long,+cor +lab	0.0001	9511	246445	83665	0.0
[r|n|l|m] [d]	+cons,-long,+son +voice,-long,+cor	0.0001	3606	147403	20111	0.0
[n|s|d|t|r|l] [D|B|G|g|d|b]	+cons,-long,+cor +voice	0.0001	6675	245081	41448	0.0
[m] [p|w|b|m|f]	-long,+lab,+nasal -long,+lab	0.0001	3133	27713	80774	0.0
[n|R|j|w|L|M|N|r|l|m] [P|F|p|f]	-syll,+son -voice,+lab	0.0001	4703	169065	29837	0.0
[D|s|d|t|S|T] [l|D|n|s|R|d|L|t|S|N|r|T]	+cor,-son +cons,+cor	0.0001	12012	129307	254551	0.0
[j|r|l|s] [n|s|j|d|t|r|l]	+cont,-long,+cor -long,+cor	0.0001	12117	136004	246445	0.0
[P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m] [j|w]	-cont -cons,-long	0.0001	3889	234650	14716	0.0
[l|D|n|s|R|j|d|L|t|S|N|r|T] [p|w|b|m|f]	+cor -long,+lab	0.0001	9515	255915	80774	0.0
[d|t] [L|R|r|l]	-long,+cor,-son,-cont +liquid	0.0001	5128	70780	84857	0.0
[n|s|p|j|k|h|g|d|w|b|t|r|l|m|f] [w|F|f]	-long +cont,+lab	0.0001	6216	393408	22445	0.0
[P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m] [p|w|b|m|f]	-cont -long,+lab	0.0001	9106	234650	80774	0.0
[j|w|r|l] [s|R|h|t|l|m|p|N|r|F|n|G|K|g|d|b|M|T|k|f|P|D|B|L|S]	+cont,-long,+son +cons	0.0001	12748	94745	392135	0.0
[d|b|g] [s|R|j|L|S|r|l]	+voice,-long +cont,+cor	0.0001	5093	41175	144088	0.0
[d|b|g] [n|s|j|d|t|r|l]	+voice,-long -long,+cor	0.0001	6660	41175	246445	0.0
[s|h|S|F|f] [d|n|t]	+cont,-son -long,+cor,-cont	0.0001	5921	72628	110441	0.0
[j|r|l|s] [n|s|d|t|r|l]	+cont,-long,+cor +cons,-long,+cor	0.0001	12065	136004	245081	0.0
[r|n|l|m] [d|D]	+cons,-long,+son +voice,+cor	0.0001	3606	147403	20206	0.0
[n|R|j|w|L|M|N|r|l|m] [B|P|b|p]	-syll,+son -son,+lab,-cont	0.0001	4867	169065	32115	0.0
[n|s|j|d|t|r|l] [D|B|G|g|d|b]	-long,+cor +voice	0.0001	6675	246445	41448	0.0
[k|K] [d|t]	-voice,+dor -long,+cor,-son,-cont	0.0001	3995	51732	70780	0.0
[F|s|S|f] [d|s|t]	+cont,-voice -long,+cor,-son	0.0001	6049	66960	125391	0.0
[g] [r|n|l|m]	+voice,+dor,-long +cons,-long,+son	0.0001	2503	9758	147403	0.0
[D|B|G|g|d|b] [r|l|s]	+voice +cont,+cons,-long,+cor	0.0001	4930	41448	134640	0.0
[R|j|w|L|r|l] [n|s|p|k|h|g|d|b|t|r|l|m|f]	+cont,-syll,+son +cons,-long	0.0001	12805	99573	378692	0.0
[n|R|L|M|N|r|l|m] [k|K]	+cons,+son -voice,+dor	0.0001	5890	154349	51732	0.0
[k] [s|S]	-voice,+dor,-long +cont,+cor,-son	0.0001	3572	50763	57867	0.0
[s|t] [n|s|j|d|t|r|l]	-voice,-long,+cor -long,+cor	0.0001	10607	105280	246445	0.0
[n] [s|h|r|l|f]	-long,+cor,+nasal +cont,+cons,-long	0.0001	5054	39661	148599	0.0
[s|t] [n|s|d|t|r|l]	-voice,-long,+cor +cons,-long,+cor	0.0001	10572	105280	245081	0.0
[S|T|s|t] [d|t]	-voice,+cor -long,+cor,-son,-cont	0.0001	5783	109101	70780	0.0
[P|D|B|p|G|K|g|d|b|t|T|k] [P|s|p|K|t|S|F|T|k|f]	-son,-cont -voice	0.0001	11673	165158	190670	0.0
[M|m] [P|B|p|b|M|m]	+lab,+nasal +lab,-cont	0.0001	2775	29105	61220	0.0
[n|R|L|N|r|l] [h|s|f]	+cons,+son,+cor +cont,-long,-son	0.0001	6092	125244	68570	0.0
[n|m] [G|g|k|K]	-long,+nasal +dor	0.0001	4234	67374	61603	0.0
[k|K] [d|D|T|t]	-voice,+dor +cor,-son,-cont	0.0001	3995	51732	71440	0.0
[s|h|S|F|f] [n|D|d|t|N|T]	+cont,-son +cor,-cont	0.0001	5922	72628	111827	0.0
[d|b|g] [L|R|r|l]	+voice,-long +liquid	0.0001	3884	41175	84857	0.0
[n|R|L|N|r|l] [s|f]	+cons,+son,+cor +cont,-voice,-long	0.0001	5823	125244	62902	0.0
[D|B|G|g|d|b] [s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S]	+voice -syll	0.0001	8516	41448	406851	0.0
[n|s|d|t|r|l] [h|s|f]	+cons,-long,+cor +cont,-long,-son	0.0001	8494	245081	68570	0.0
[S|T|s|t] [d|D|T|t]	-voice,+cor +cor,-son,-cont	0.0001	5784	109101	71440	0.0
[n|D|d|t|N|T] [R|j|w|L|r|l]	+cor,-cont +cont,-syll,+son	0.0001	6912	111827	99573	0.0
[n|p|k|g|d|b|t|m] [P|B|p|w|b|M|F|m|f]	-long,-cont +lab	0.0001	9087	230093	83665	0.0
[M|m|w] [p|f]	+son,+lab -voice,-long,+lab	0.0001	2274	42457	28403	0.0
[s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S] [P|F|p|f]	-syll -voice,+lab	0.0001	7214	406851	29837	0.0
[r|n|l|m] [P|B|p|b|M|m]	+cons,-long,+son +lab,-cont	0.0001	6218	147403	61220	0.0
[d|n|t] [R|j|w|L|r|l]	-long,+cor,-cont +cont,-syll,+son	0.0001	6861	110441	99573	0.0
[d|b|g] [r|l|s]	+voice,-long +cont,+cons,-long,+cor	0.0001	4871	41175	134640	0.0
[B|P|b|p] [l]	-son,+lab,-cont +lateral,-long	0.0001	1884	32115	25852	0.0
[n|R|j|L|N|r|l] [h|s|f]	+son,+cor +cont,-long,-son	0.0001	6092	126608	68570	0.0
[n|s|j|d|t|r|l] [h|s|f]	-long,+cor +cont,-long,-son	0.0001	8494	246445	68570	0.0
[d|b|g] [s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S]	+voice,-long -syll	0.0001	8457	41175	406851	0.0
[h|s|f] [d|s|t]	+cont,-long,-son -long,+cor,-son	0.0001	6057	68570	125391	0.0
[r|l|s] [l|D|n|s|R|j|d|L|t|S|N|r|T]	+cont,+cons,-long,+cor +cor	0.0001	12120	134640	255915	0.0
[M|N|n|m] [k|g]	+nasal +dor,-long	0.0001	4234	69492	60521	0.0
[G|g|k|K] [r|l]	+dor -long,+liquid	0.0001	4584	61603	80029	0.0
[k|K] [s|S]	-voice,+dor +cont,+cor,-son	0.0001	3572	51732	57867	0.0
[D|B|G|g|d|b] [l|D|n|s|R|j|d|L|t|S|N|r|T]	+voice +cor	0.0001	6722	41448	255915	0.0
[n|R|j|L|N|r|l] [s|f]	+son,+cor +cont,-voice,-long	0.0001	5823	126608	62902	0.0
[s|R|h|t|l|m|p|N|F|r|n|G|j|K|g|d|b|M|T|k|f|P|D|B|w|L|S] [w|F|f]	-syll +cont,+lab	0.0001	6235	406851	22445	0.0
[N|n] [s|h|r|l|f]	+cor,+nasal +cont,+cons,-long	0.0001	5054	40387	148599	0.0
[G|g] [n|R|L|M|N|r|l|m]	+voice,+dor +cons,+son	0.0001	2546	9871	154349	0.0
[l|D|n|s|R|d|L|t|S|N|r|T] [P|B|p|w|b|M|F|m|f]	+cons,+cor +lab	0.0001	9515	254551	83665	0.0
[l|D|n|s|R|d|L|t|S|N|r|T] [d|b|g]	+cons,+cor +voice,-long	0.0001	6675	254551	41175	0.0
[r|l|s] [l|D|n|s|R|d|L|t|S|N|r|T]	+cont,+cons,-long,+cor +cons,+cor	0.0001	12068	134640	254551	0.0
[r|n|l] [F|s|S|f]	+cons,-long,+son,+cor +cont,-voice	0.0001	5833	119690	66960	0.0
[n|R|L|M|N|r|l|m] [m|b|p]	+cons,+son -long,+lab,-cont	0.0001	6218	154349	59131	0.0
[m] [P|B|p|w|b|M|F|m|f]	-long,+lab,+nasal +lab	0.0001	3133	27713	83665	0.0
[D|B|G|g|d|b] [s|R|h|L|F|S|r|l|f]	+voice +cont,+cons	0.0001	5254	41448	157485	0.0
[l|D|n|s|R|j|d|L|t|S|N|r|T] [P|B|p|w|b|M|F|m|f]	+cor +lab	0.0001	9515	255915	83665	0.0
[l|D|n|s|R|j|d|L|t|S|N|r|T] [d|b|g]	+cor +voice,-long	0.0001	6675	255915	41175	0.0
[S|T|s|t] [n|s|j|d|t|r|l]	-voice,+cor -long,+cor	0.0001	10662	109101	246445	0.0
[F|s|S|f] [D|s|d|t|S|T]	+cont,-voice +cor,-son	0.0001	6050	66960	129307	0.0
[T|t] [s|R|h|L|F|S|r|l|f]	-voice,+cor,-cont +cont,+cons	0.0001	5840	51234	157485	0.0
[d|D|T|t] [R|j|w|L|r|l]	+cor,-son,-cont +cont,-syll,+son	0.0001	5482	71440	99573	0.0
[P|D|n|B|p|G|k|K|g|d|b|t|M|N|T|m] [P|B|p|w|b|M|F|m|f]	-cont +lab	0.0001	9106	234650	83665	0.0
[l|D|n|s|R|d|L|t|S|N|r|T] [D|B|G|g|d|b]	+cons,+cor +voice	0.0001	6675	254551	41448	0.0
[S|T|s|t] [n|s|d|t|r|l]	-voice,+cor +cons,-long,+cor	0.0001	10625	109101	245081	0.0
[j|r|l|s] [l|D|n|s|R|j|d|L|t|S|N|r|T]	+cont,-long,+cor +cor	0.0001	12122	136004	255915	0.0
[w|m] [P|F|p|f]	-long,+son,+lab -voice,+lab	0.0001	2274	41065	29837	0.0
[n|j|w|r|l|m] [k]	-long,+son -voice,+dor,-long	0.0001	5890	162119	50763	0.0
[d|b|g] [l|D|n|s|R|j|d|L|t|S|N|r|T]	+voice,-long +cor	0.0001	6663	41175	255915	0.0
[P|B|p|b|M|F|m|f] [l]	+cons,+lab +lateral,-long	0.0001	2767	70313	25852	0.0
[n] [k]	-long,+cor,+nasal -voice,+dor,-long	0.0001	2912	39661	50763	0.0
[j|r|l|s] [l|D|n|s|R|d|L|t|S|N|r|T]	+cont,-long,+cor +cons,+cor	0.0001	12070	136004	254551	0.0
[r|n|l] [s|h|S|F|f]	+cons,-long,+son,+cor +cont,-son	0.0001	6046	119690	72628	0.0
[l|D|n|s|R|j|d|L|t|S|N|r|T] [D|B|G|g|d|b]	+cor +voice	0.0001	6675	255915	41448	0.0
[R|j|w|L|r|l] [s|R|h|t|l|m|p|N|r|F|n|G|K|g|d|b|M|T|k|f|P|D|B|L|S]	+cont,-syll,+son +cons	0.0001	12805	99573	392135	0.0
[m|b|p] [b|p]	-long,+lab,-cont -long,-son,+lab,-cont	0.0001	2793	59131	31418	0.0
[n|D|d|t|N|T] [j|r|l]	+cor,-cont +cont,-long,+son,+cor	0.0001	6182	111827	81393	0.0
[j|r|n|l] [F|s|S|f]	-long,+son,+cor +cont,-voice	0.0001	5833	121054	66960	0.0
[t] [s|R|h|L|F|S|r|l|f]	-voice,-long,+cor,-cont +cont,+cons	0.0001	5787	50669	157485	0.0
[r|n|l|m] [s|f]	+cons,-long,+son +cont,-voice,-long	0.0001	6238	147403	62902	0.0
[l|D|n|s|R|d|L|t|S|N|r|T] [h|s|f]	+cons,+cor +cont,-long,-son	0.0001	8553	254551	68570	0.0
[G|g|k|K] [j|r|l]	+dor +cont,-long,+son,+cor	0.0001	4584	61603	81393	0.0
[n|R|L|M|N|r|l|m] [d]	+cons,+son +voice,-long,+cor	0.0001	3606	154349	20111	0.0
[M|N|n|m] [G|g|k|K]	+nasal +dor	0.0001	4234	69492	61603	0.0
[d|t] [R|j|w|L|r|l]	-long,+cor,-son,-cont +cont,-syll,+son	0.0001	5431	70780	99573	0.0
[d|n|t] [j|r|l]	-long,+cor,-cont +cont,-long,+son,+cor	0.0001	6131	110441	81393	0.0
[s|t] [l|D|n|s|R|j|d|L|t|S|N|r|T]	-voice,-long,+cor +cor	0.0001	10612	105280	255915	0.0
[n|s|p|k|h|g|d|b|t|r|l|m|f] [j|w]	+cons,-long -cons,-long	0.0001	4825	378692	14716	0.0
[s|R|L|S|r|l] [n|s|j|d|t|r|l]	+cont,+cons,+cor -long,+cor	0.0001	12120	142724	246445	0.0
[M|m] [p|w|b|m|f]	+lab,+nasal -long,+lab	0.0001	3133	29105	80774	0.0
[s|t] [l|D|n|s|R|d|L|t|S|N|r|T]	-voice,-long,+cor +cons,+cor	0.0001	10577	105280	254551	0.0
[n|R|L|M|N|r|l|m] [d|D]	+cons,+son +voice,+cor	0.0001	3606	154349	20206	0.0
[l|D|n|s|R|j|d|L|t|S|N|r|T] [h|s|f]	+cor +cont,-long,-son	0.0001	8553	255915	68570	0.0
[s|R|L|S|r|l] [n|s|d|t|r|l]	+cont,+cons,+cor +cons,-long,+cor	0.0001	12066	142724	245081	0.0
[d|b|g] [s|R|h|L|F|S|r|l|f]	+voice,-long +cont,+cons	0.0001	5195	41175	157485	0.0
[g] [n|R|L|M|N|r|l|m]	+voice,+dor,-long +cons,+son	0.0001	2503	9758	154349	0.0
[D|B|G|g|d|b] [n|s|d|t|r|l]	+voice +cons,-long,+cor	0.0001	6500	41448	245081	0.0
[j|r|n|l] [s|h|S|F|f]	-long,+son,+cor +cont,-son	0.0001	6046	121054	72628	0.0
[k|p|t] [s|p|t|k|f]	-voice,-long,-cont -voice,-long	0.0001	9654	121544	184446	0.0
[T|t] [j|w|r|l]	-voice,+cor,-cont +cont,-long,+son	0.0001	4488	51234	94745	0.0
[n|s|p|k|h|g|d|b|t|r|l|m|f] [b|p]	+cons,-long -long,-son,+lab,-cont	0.0001	7026	378692	31418	0.0
[h|s|f] [D|s|d|t|S|T]	+cont,-long,-son +cor,-son	0.0001	6058	68570	129307	0.0
[s|R|j|L|S|r|l] [n|s|j|d|t|r|l]	+cont,+cor -long,+cor	0.0001	12122	144088	246445	0.0
[n|j|w|r|l|m] [k|K]	-long,+son -voice,+dor	0.0001	5890	162119	51732	0.0
[N|n] [k]	+cor,+nasal -voice,+dor,-long	0.0001	2912	40387	50763	0.0
[n] [k|K]	-long,+cor,+nasal -voice,+dor	0.0001	2912	39661	51732	0.0
[s|R|j|L|S|r|l] [n|s|d|t|r|l]	+cont,+cor +cons,-long,+cor	0.0001	12068	144088	245081	0.0
[r|n|l|m] [h|s|f]	+cons,-long,+son +cont,-long,-son	0.0001	6456	147403	68570	0.0
[s|f] [k]	+cont,-voice,-long -voice,+dor,-long	0.0001	3628	62902	50763	0.0
[k|g] [r|l]	+dor,-long -long,+liquid	0.0001	4466	60521	80029	0.0
[D|B|G|g|d|b] [s|R|L|S|r|l]	+voice +cont,+cons,+cor	0.0001	4933	41448	142724	0.0
[d|b|g] [n|s|d|t|r|l]	+voice,-long +cons,-long,+cor	0.0001	6441	41175	245081	0.0
[r|l] [s|p|t|k|f]	-long,+liquid -voice,-long	0.0001	7787	80029	184446	0.0
[m|b|p] [B|P|b|p]	-long,+lab,-cont -son,+lab,-cont	0.0001	2793	59131	32115	0.0
[n] [s|R|h|L|F|S|r|l|f]	-long,+cor,+nasal +cont,+cons	0.0001	5065	39661	157485	0.0
[t] [j|w|r|l]	-voice,-long,+cor,-cont +cont,-long,+son	0.0001	4437	50669	94745	0.0
[n|R|L|N|r|l] [s|h|S|F|f]	+cons,+son,+cor +cont,-son	0.0001	6103	125244	72628	0.0
[n|R|L|M|N|r|l|m] [P|B|p|b|M|m]	+cons,+son +lab,-cont	0.0001	6218	154349	61220	0.0
[T|t] [s|j|h|w|r|l|f]	-voice,+cor,-cont +cont,-long	0.0001	5850	51234	163315	0.0
[P|p|K|t|T|k] [s|p|t|k|f]	-voice,-cont -voice,-long	0.0001	9654	123710	184446	0.0
[M|m|w] [P|F|p|f]	+son,+lab -voice,+lab	0.0001	2274	42457	29837	0.0
[n|s|d|t|r|l] [j|r|l|s]	+cons,-long,+cor +cont,-long,+cor	0.0001	11664	245081	136004	0.0
[S|T|s|t] [l|D|n|s|R|j|d|L|t|S|N|r|T]	-voice,+cor +cor	0.0001	10667	109101	255915	0.0
[s|R|h|t|l|m|p|N|r|F|n|G|K|g|d|b|M|T|k|f|P|D|B|L|S] [j|w]	+cons -cons,-long	0.0001	4846	392135	14716	0.0
[S|T|s|t] [l|D|n|s|R|d|L|t|S|N|r|T]	-voice,+cor +cons,+cor	0.0001	10630	109101	254551	0.0
[n|s|d|t|r|l] [s|h|S|F|f]	+cons,-long,+cor +cont,-son	0.0001	8505	245081	72628	0.0
[G|g|k|K] [r|n|l]	+dor +cons,-long,+son,+cor	0.0001	5473	61603	119690	0.0
[t] [s|j|h|w|r|l|f]	-voice,-long,+cor,-cont +cont,-long	0.0001	5797	50669	163315	0.0
[n|s|j|d|t|r|l] [j|r|l|s]	-long,+cor +cont,-long,+cor	0.0001	11666	246445	136004	0.0
[n|s|p|k|h|g|d|b|t|r|l|m|f] [B|P|b|p]	+cons,-long -son,+lab,-cont	0.0001	7026	378692	32115	0.0
[N|n] [k|K]	+cor,+nasal -voice,+dor	0.0001	2912	40387	51732	0.0
[n|R|L|N|r|l] [F|s|S|f]	+cons,+son,+cor +cont,-voice	0.0001	5834	125244	66960	0.0
[P|B|p|b|M|m] [b|p]	+lab,-cont -long,-son,+lab,-cont	0.0001	2793	61220	31418	0.0
[k] [s|f]	-voice,+dor,-long +cont,-voice,-long	0.0001	3598	50763	62902	0.0
[n|R|j|L|N|r|l] [s|h|S|F|f]	+son,+cor +cont,-son	0.0001	6103	126608	72628	0.0
